Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 5.282870e-03, 1.067964e-02, 3.996820e-01, 1.010584e+00, 2.894567e-01, 1.330456e+00, -6.903820e-01, -3.575094e-01, 8.768375e-10, 2.391480e-10, 5.639188e-10, 2.879987e-10, 4.701796e+01, 5.447031e-01
2.038000e+08, 5.408413e-03, 1.085134e-02, 3.992207e-01, 1.010458e+00, 2.685213e-01, 1.324746e+00, -7.038462e-01, -3.643857e-01, 8.742692e-10, 2.391478e-10, 5.629361e-10, 2.875671e-10, 4.743703e+01, 5.511446e-01
2.076000e+08, 5.535225e-03, 1.102142e-02, 3.987585e-01, 1.010336e+00, 2.476471e-01, 1.319036e+00, -7.172869e-01, -3.712517e-01, 8.721679e-10, 2.389996e-10, 5.619924e-10, 2.871458e-10, 4.786088e+01, 5.574203e-01
2.114000e+08, 5.663302e-03, 1.118982e-02, 3.982957e-01, 1.010216e+00, 2.268231e-01, 1.313330e+00, -7.307051e-01, -3.781076e-01, 8.705328e-10, 2.387053e-10, 5.610872e-10, 2.867349e-10, 4.828945e+01, 5.635333e-01
2.152000e+08, 5.792631e-03, 1.135650e-02, 3.978327e-01, 1.010100e+00, 2.060382e-01, 1.307630e+00, -7.441017e-01, -3.849537e-01, 8.693563e-10, 2.382664e-10, 5.602198e-10, 2.863343e-10, 4.872266e+01, 5.694871e-01
2.190000e+08, 5.923187e-03, 1.152141e-02, 3.973696e-01, 1.009987e+00, 1.852814e-01, 1.301941e+00, -7.574776e-01, -3.917903e-01, 8.686226e-10, 2.376840e-10, 5.593900e-10, 2.859442e-10, 4.916047e+01, 5.752849e-01
2.228000e+08, 6.054932e-03, 1.168453e-02, 3.969070e-01, 1.009877e+00, 1.645421e-01, 1.296266e+00, -7.708336e-01, -3.986175e-01, 8.683062e-10, 2.369592e-10, 5.585976e-10, 2.855648e-10, 4.960281e+01, 5.809299e-01
2.266000e+08, 6.187813e-03, 1.184579e-02, 3.964451e-01, 1.009772e+00, 1.438103e-01, 1.290609e+00, -7.841708e-01, -4.054357e-01, 8.683710e-10, 2.360929e-10, 5.578424e-10, 2.851963e-10, 5.004964e+01, 5.864254e-01
2.304000e+08, 6.321764e-03, 1.200517e-02, 3.959841e-01, 1.009671e+00, 1.230770e-01, 1.284972e+00, -7.974899e-01, -4.122450e-01, 8.687689e-10, 2.350856e-10, 5.571245e-10, 2.848390e-10, 5.050091e+01, 5.917744e-01
2.342000e+08, 6.456701e-03, 1.216264e-02, 3.955246e-01, 1.009575e+00, 1.023342e-01, 1.279359e+00, -8.107918e-01, -4.190459e-01, 8.694393e-10, 2.339380e-10, 5.564439e-10, 2.844931e-10, 5.095659e+01, 5.969800e-01
2.380000e+08, 6.592522e-03, 1.231814e-02, 3.950667e-01, 1.009484e+00, 8.157533e-02, 1.273773e+00, -8.240775e-01, -4.258385e-01, 8.703089e-10, 2.326504e-10, 5.558010e-10, 2.841591e-10, 5.141663e+01, 6.020453e-01
2.418000e+08, 6.729111e-03, 1.247166e-02, 3.946108e-01, 1.009398e+00, 6.079574e-02, 1.268218e+00, -8.373479e-01, -4.326231e-01, 8.712919e-10, 2.312234e-10, 5.551960e-10, 2.838372e-10, 5.188101e+01, 6.069733e-01
2.456000e+08, 6.866333e-03, 1.262315e-02, 3.941571e-01, 1.009318e+00, 3.999269e-02, 1.262698e+00, -8.506038e-01, -4.394000e-01, 8.722911e-10, 2.296572e-10, 5.546292e-10, 2.835279e-10, 5.234970e+01, 6.117669e-01
2.494000e+08, 7.004039e-03, 1.277259e-02, 3.937061e-01, 1.009244e+00, 1.916578e-02, 1.257214e+00, -8.638462e-01, -4.461696e-01, 8.731996e-10, 2.279521e-10, 5.541011e-10, 2.832315e-10, 5.282267e+01, 6.164289e-01
2.532000e+08, 7.142066e-03, 1.291996e-02, 3.932579e-01, 1.009175e+00, -1.682829e-03, 1.251772e+00, -8.770760e-01, -4.529320e-01, 8.739037e-10, 2.261086e-10, 5.536119e-10, 2.829486e-10, 5.329992e+01, 6.209621e-01
2.570000e+08, 7.280241e-03, 1.306523e-02, 3.928129e-01, 1.009113e+00, -2.254825e-02, 1.246373e+00, -8.902941e-01, -4.596877e-01, 8.742860e-10, 2.241269e-10, 5.531623e-10, 2.826794e-10, 5.378143e+01, 6.253693e-01
2.608000e+08, 7.418382e-03, 1.320838e-02, 3.923713e-01, 1.009058e+00, -4.342279e-02, 1.241022e+00, -9.035014e-01, -4.664370e-01, 8.742295e-10, 2.220075e-10, 5.527527e-10, 2.824243e-10, 5.426720e+01, 6.296530e-01
2.646000e+08, 7.556308e-03, 1.334939e-02, 3.919334e-01, 1.009009e+00, -6.429598e-02, 1.235721e+00, -9.166990e-01, -4.731802e-01, 8.736224e-10, 2.197508e-10, 5.523836e-10, 2.821840e-10, 5.475722e+01, 6.338161e-01
2.684000e+08, 7.693836e-03, 1.348825e-02, 3.914996e-01, 1.008968e+00, -8.515468e-02, 1.230474e+00, -9.298878e-01, -4.799177e-01, 8.723628e-10, 2.173573e-10, 5.520554e-10, 2.819586e-10, 5.525150e+01, 6.378608e-01
2.722000e+08, 7.830791e-03, 1.362494e-02, 3.910699e-01, 1.008934e+00, -1.059833e-01, 1.225285e+00, -9.430687e-01, -4.866497e-01, 8.703633e-10, 2.148277e-10, 5.517688e-10, 2.817486e-10, 5.575004e+01, 6.417897e-01
2.760000e+08, 7.967012e-03, 1.375945e-02, 3.906448e-01, 1.008908e+00, -1.267642e-01, 1.220156e+00, -9.562428e-01, -4.933768e-01, 8.675551e-10, 2.121627e-10, 5.515241e-10, 2.815545e-10, 5.625286e+01, 6.456052e-01
2.798000e+08, 8.102353e-03, 1.389178e-02, 3.902243e-01, 1.008889e+00, -1.474780e-01, 1.215090e+00, -9.694111e-01, -5.000992e-01, 8.638914e-10, 2.093632e-10, 5.513218e-10, 2.813766e-10, 5.675997e+01, 6.493095e-01
2.836000e+08, 8.236691e-03, 1.402193e-02, 3.898088e-01, 1.008879e+00, -1.681044e-01, 1.210091e+00, -9.825745e-01, -5.068174e-01, 8.593497e-10, 2.064302e-10, 5.511625e-10, 2.812152e-10, 5.727141e+01, 6.529048e-01
2.874000e+08, 8.369925e-03, 1.414989e-02, 3.893985e-01, 1.008876e+00, -1.886223e-01, 1.205162e+00, -9.957341e-01, -5.135317e-01, 8.539325e-10, 2.033649e-10, 5.510465e-10, 2.810707e-10, 5.778719e+01, 6.563934e-01
2.912000e+08, 8.501986e-03, 1.427567e-02, 3.889935e-01, 1.008882e+00, -2.090109e-01, 1.200307e+00, -1.008891e+00, -5.202426e-01, 8.476668e-10, 2.001688e-10, 5.509742e-10, 2.809434e-10, 5.830734e+01, 6.597772e-01
2.950000e+08, 8.632830e-03, 1.439928e-02, 3.885941e-01, 1.008896e+00, -2.292499e-01, 1.195528e+00, -1.022046e+00, -5.269504e-01, 8.406025e-10, 1.968434e-10, 5.509460e-10, 2.808336e-10, 5.883191e+01, 6.630582e-01
2.988000e+08, 8.762445e-03, 1.452073e-02, 3.882003e-01, 1.008919e+00, -2.493202e-01, 1.190828e+00, -1.035200e+00, -5.336556e-01, 8.328090e-10, 1.933905e-10, 5.509621e-10, 2.807415e-10, 5.936094e+01, 6.662383e-01
