Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 8.539889e-01, 9.645334e-01, -2.160520e+00, -1.393823e+00, 5.809811e-10, 7.109657e-10, 7.415977e+01, 1.382355e+00
2.038000e+08, 8.564826e-01, 9.549890e-01, -2.174391e+00, -1.410799e+00, 5.869270e-10, 7.280822e-10, 7.541219e+01, 1.384073e+00
2.076000e+08, 8.592462e-01, 9.452977e-01, -2.188405e+00, -1.428182e+00, 5.928402e-10, 7.462260e-10, 7.671475e+01, 1.386136e+00
2.114000e+08, 8.622904e-01, 9.354551e-01, -2.202559e+00, -1.445999e+00, 5.987262e-10, 7.655207e-10, 7.807042e+01, 1.388568e+00
2.152000e+08, 8.656271e-01, 9.254567e-01, -2.216855e+00, -1.464277e+00, 6.045888e-10, 7.861057e-10, 7.948240e+01, 1.391395e+00
2.190000e+08, 8.692696e-01, 9.152986e-01, -2.231290e+00, -1.483046e+00, 6.104291e-10, 8.081397e-10, 8.095419e+01, 1.394646e+00
2.228000e+08, 8.732327e-01, 9.049772e-01, -2.245864e+00, -1.502341e+00, 6.162455e-10, 8.318031e-10, 8.248952e+01, 1.398356e+00
2.266000e+08, 8.775330e-01, 8.944897e-01, -2.260578e+00, -1.522202e+00, 6.220324e-10, 8.573011e-10, 8.409245e+01, 1.402561e+00
2.304000e+08, 8.821891e-01, 8.838342e-01, -2.275430e+00, -1.542671e+00, 6.277796e-10, 8.848680e-10, 8.576730e+01, 1.407305e+00
2.342000e+08, 8.872216e-01, 8.730098e-01, -2.290419e+00, -1.563798e+00, 6.334706e-10, 9.147711e-10, 8.751872e+01, 1.412637e+00
2.380000e+08, 8.926538e-01, 8.620174e-01, -2.305543e+00, -1.585639e+00, 6.390811e-10, 9.473151e-10, 8.935164e+01, 1.418612e+00
2.418000e+08, 8.985115e-01, 8.508598e-01, -2.320802e+00, -1.608257e+00, 6.445774e-10, 9.828475e-10, 9.127123e+01, 1.425293e+00
