Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.576542e-02, 7.953375e-01, -1.875957e+00, -4.357100e-01, 4.043938e-10, 3.365079e-10, 4.806984e+01, -1.253384e-01
2.038000e+08, 6.667251e-02, 7.954587e-01, -1.885612e+00, -4.437445e-01, 4.038418e-10, 3.369340e-10, 4.798524e+01, -1.266758e-01
2.076000e+08, 6.758325e-02, 7.955797e-01, -1.895254e+00, -4.517892e-01, 4.033185e-10, 3.373453e-10, 4.789936e+01, -1.279982e-01
2.114000e+08, 6.849726e-02, 7.957005e-01, -1.904884e+00, -4.598437e-01, 4.028250e-10, 3.377426e-10, 4.781223e+01, -1.293047e-01
2.152000e+08, 6.941419e-02, 7.958209e-01, -1.914502e+00, -4.679076e-01, 4.023619e-10, 3.381268e-10, 4.772386e+01, -1.305940e-01
2.190000e+08, 7.033372e-02, 7.959409e-01, -1.924109e+00, -4.759808e-01, 4.019295e-10, 3.384984e-10, 4.763428e+01, -1.318651e-01
2.228000e+08, 7.125553e-02, 7.960604e-01, -1.933705e+00, -4.840628e-01, 4.015281e-10, 3.388581e-10, 4.754351e+01, -1.331171e-01
2.266000e+08, 7.217933e-02, 7.961793e-01, -1.943292e+00, -4.921534e-01, 4.011576e-10, 3.392063e-10, 4.745157e+01, -1.343488e-01
2.304000e+08, 7.310482e-02, 7.962974e-01, -1.952870e+00, -5.002523e-01, 4.008176e-10, 3.395437e-10, 4.735848e+01, -1.355594e-01
2.342000e+08, 7.403174e-02, 7.964147e-01, -1.962440e+00, -5.083593e-01, 4.005079e-10, 3.398706e-10, 4.726427e+01, -1.367479e-01
2.380000e+08, 7.495981e-02, 7.965310e-01, -1.972003e+00, -5.164741e-01, 4.002278e-10, 3.401874e-10, 4.716897e+01, -1.379134e-01
2.418000e+08, 7.588880e-02, 7.966464e-01, -1.981559e+00, -5.245965e-01, 3.999768e-10, 3.404946e-10, 4.707259e+01, -1.390550e-01
2.456000e+08, 7.681845e-02, 7.967606e-01, -1.991109e+00, -5.327261e-01, 3.997541e-10, 3.407923e-10, 4.697516e+01, -1.401719e-01
2.494000e+08, 7.774854e-02, 7.968736e-01, -2.000653e+00, -5.408629e-01, 3.995590e-10, 3.410809e-10, 4.687672e+01, -1.412632e-01
2.532000e+08, 7.867884e-02, 7.969853e-01, -2.010193e+00, -5.490066e-01, 3.993907e-10, 3.413607e-10, 4.677727e+01, -1.423282e-01
2.570000e+08, 7.960914e-02, 7.970957e-01, -2.019729e+00, -5.571570e-01, 3.992483e-10, 3.416319e-10, 4.667686e+01, -1.433660e-01
2.608000e+08, 8.053921e-02, 7.972046e-01, -2.029261e+00, -5.653138e-01, 3.991310e-10, 3.418948e-10, 4.657551e+01, -1.443758e-01
2.646000e+08, 8.146887e-02, 7.973120e-01, -2.038791e+00, -5.734769e-01, 3.990378e-10, 3.421495e-10, 4.647324e+01, -1.453570e-01
2.684000e+08, 8.239791e-02, 7.974177e-01, -2.048319e+00, -5.816461e-01, 3.989678e-10, 3.423962e-10, 4.637008e+01, -1.463087e-01
2.722000e+08, 8.332614e-02, 7.975217e-01, -2.057844e+00, -5.898212e-01, 3.989202e-10, 3.426351e-10, 4.626607e+01, -1.472302e-01
2.760000e+08, 8.425337e-02, 7.976240e-01, -2.067369e+00, -5.980020e-01, 3.988940e-10, 3.428663e-10, 4.616123e+01, -1.481210e-01
2.798000e+08, 8.517942e-02, 7.977244e-01, -2.076893e+00, -6.061883e-01, 3.988882e-10, 3.430900e-10, 4.605559e+01, -1.489801e-01
2.836000e+08, 8.610412e-02, 7.978229e-01, -2.086417e+00, -6.143800e-01, 3.989021e-10, 3.433064e-10, 4.594917e+01, -1.498071e-01
2.874000e+08, 8.702728e-02, 7.979193e-01, -2.095941e+00, -6.225768e-01, 3.989346e-10, 3.435154e-10, 4.584202e+01, -1.506013e-01
2.912000e+08, 8.794875e-02, 7.980138e-01, -2.105466e+00, -6.307786e-01, 3.989850e-10, 3.437173e-10, 4.573416e+01, -1.513619e-01
2.950000e+08, 8.886835e-02, 7.981061e-01, -2.114992e+00, -6.389852e-01, 3.990523e-10, 3.439121e-10, 4.562562e+01, -1.520884e-01
