Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 3.330174e-02, 8.091896e-01, -3.221262e-02, -3.433684e-01, -1.342025e-11, 2.697554e-10, 5.344304e+01, -2.147480e-03
2.038000e+08, 3.330537e-02, 8.091278e-01, -3.189220e-02, -3.498091e-01, -1.237929e-11, 2.697694e-10, 5.344347e+01, -2.126358e-03
2.076000e+08, 3.330894e-02, 8.090657e-01, -3.159663e-02, -3.562502e-01, -1.143219e-11, 2.697813e-10, 5.344388e+01, -2.106885e-03
2.114000e+08, 3.331247e-02, 8.090035e-01, -3.132367e-02, -3.626915e-01, -1.057639e-11, 2.697913e-10, 5.344429e+01, -2.088911e-03
2.152000e+08, 3.331596e-02, 8.089410e-01, -3.107115e-02, -3.691331e-01, -9.809604e-12, 2.697996e-10, 5.344469e+01, -2.072294e-03
2.190000e+08, 3.331944e-02, 8.088783e-01, -3.083693e-02, -3.755748e-01, -9.129718e-12, 2.698063e-10, 5.344509e+01, -2.056893e-03
2.228000e+08, 3.332290e-02, 8.088156e-01, -3.061895e-02, -3.820168e-01, -8.534799e-12, 2.698118e-10, 5.344548e+01, -2.042571e-03
2.266000e+08, 3.332638e-02, 8.087528e-01, -3.041517e-02, -3.884588e-01, -8.023059e-12, 2.698161e-10, 5.344588e+01, -2.029194e-03
2.304000e+08, 3.332988e-02, 8.086899e-01, -3.022361e-02, -3.949010e-01, -7.592834e-12, 2.698193e-10, 5.344627e+01, -2.016630e-03
2.342000e+08, 3.333343e-02, 8.086270e-01, -3.004233e-02, -4.013432e-01, -7.242556e-12, 2.698216e-10, 5.344667e+01, -2.004751e-03
2.380000e+08, 3.333705e-02, 8.085642e-01, -2.986940e-02, -4.077855e-01, -6.970741e-12, 2.698232e-10, 5.344708e+01, -1.993432e-03
2.418000e+08, 3.334076e-02, 8.085014e-01, -2.970297e-02, -4.142278e-01, -6.775968e-12, 2.698241e-10, 5.344749e+01, -1.982549e-03
2.456000e+08, 3.334458e-02, 8.084388e-01, -2.954118e-02, -4.206702e-01, -6.656866e-12, 2.698245e-10, 5.344792e+01, -1.971980e-03
2.494000e+08, 3.334853e-02, 8.083762e-01, -2.938224e-02, -4.271125e-01, -6.612097e-12, 2.698245e-10, 5.344836e+01, -1.961606e-03
2.532000e+08, 3.335266e-02, 8.083138e-01, -2.922437e-02, -4.335549e-01, -6.640352e-12, 2.698241e-10, 5.344882e+01, -1.951312e-03
2.570000e+08, 3.335697e-02, 8.082517e-01, -2.906583e-02, -4.399972e-01, -6.740323e-12, 2.698234e-10, 5.344929e+01, -1.940980e-03
