Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.130136e-01, 9.834915e-01, -2.622916e+00, -4.189158e-01, -1.049916e-10, 3.324046e-10, 4.867602e+01, 1.130147e-01
2.038000e+08, 1.142237e-01, 9.832965e-01, -2.620409e+00, -4.268523e-01, -9.597683e-11, 3.321641e-10, 4.876420e+01, 1.147429e-01
2.076000e+08, 1.154353e-01, 9.831055e-01, -2.618118e+00, -4.347831e-01, -8.729231e-11, 3.319444e-10, 4.885354e+01, 1.164400e-01
2.114000e+08, 1.166481e-01, 9.829185e-01, -2.616034e+00, -4.427086e-01, -7.892299e-11, 3.317446e-10, 4.894401e+01, 1.181062e-01
2.152000e+08, 1.178618e-01, 9.827356e-01, -2.614149e+00, -4.506294e-01, -7.085444e-11, 3.315641e-10, 4.903561e+01, 1.197416e-01
2.190000e+08, 1.190762e-01, 9.825566e-01, -2.612458e+00, -4.585459e-01, -6.307280e-11, 3.314021e-10, 4.912834e+01, 1.213462e-01
2.228000e+08, 1.202911e-01, 9.823815e-01, -2.610952e+00, -4.664585e-01, -5.556482e-11, 3.312578e-10, 4.922216e+01, 1.229202e-01
2.266000e+08, 1.215061e-01, 9.822101e-01, -2.609625e+00, -4.743676e-01, -4.831781e-11, 3.311305e-10, 4.931708e+01, 1.244635e-01
2.304000e+08, 1.227211e-01, 9.820425e-01, -2.608471e+00, -4.822737e-01, -4.131964e-11, 3.310194e-10, 4.941308e+01, 1.259763e-01
2.342000e+08, 1.239359e-01, 9.818784e-01, -2.607485e+00, -4.901772e-01, -3.455870e-11, 3.309236e-10, 4.951016e+01, 1.274586e-01
2.380000e+08, 1.251502e-01, 9.817177e-01, -2.606660e+00, -4.980783e-01, -2.802395e-11, 3.308423e-10, 4.960829e+01, 1.289104e-01
2.418000e+08, 1.263638e-01, 9.815603e-01, -2.605991e+00, -5.059776e-01, -2.170481e-11, 3.307746e-10, 4.970748e+01, 1.303318e-01
2.456000e+08, 1.275767e-01, 9.814059e-01, -2.605472e+00, -5.138752e-01, -1.559123e-11, 3.307198e-10, 4.980771e+01, 1.317227e-01
2.494000e+08, 1.287885e-01, 9.812544e-01, -2.605100e+00, -5.217715e-01, -9.673618e-12, 3.306769e-10, 4.990897e+01, 1.330832e-01
2.532000e+08, 1.299992e-01, 9.811056e-01, -2.604869e+00, -5.296667e-01, -3.942856e-12, 3.306449e-10, 5.001125e+01, 1.344132e-01
2.570000e+08, 1.312086e-01, 9.809593e-01, -2.604775e+00, -5.375613e-01, 1.609729e-12, 3.306232e-10, 5.011455e+01, 1.357127e-01
2.608000e+08, 1.324166e-01, 9.808152e-01, -2.604813e+00, -5.454553e-01, 6.992379e-12, 3.306106e-10, 5.021885e+01, 1.369817e-01
2.646000e+08, 1.336229e-01, 9.806731e-01, -2.604980e+00, -5.533489e-01, 1.221292e-11, 3.306063e-10, 5.032415e+01, 1.382201e-01
2.684000e+08, 1.348275e-01, 9.805329e-01, -2.605272e+00, -5.612425e-01, 1.727876e-11, 3.306094e-10, 5.043044e+01, 1.394280e-01
2.722000e+08, 1.360302e-01, 9.803941e-01, -2.605684e+00, -5.691362e-01, 2.219695e-11, 3.306190e-10, 5.053770e+01, 1.406052e-01
2.760000e+08, 1.372309e-01, 9.802567e-01, -2.606214e+00, -5.770301e-01, 2.697414e-11, 3.306341e-10, 5.064593e+01, 1.417516e-01
2.798000e+08, 1.384294e-01, 9.801204e-01, -2.606858e+00, -5.849244e-01, 3.161663e-11, 3.306539e-10, 5.075512e+01, 1.428672e-01
2.836000e+08, 1.396257e-01, 9.799848e-01, -2.607613e+00, -5.928191e-01, 3.613038e-11, 3.306774e-10, 5.086526e+01, 1.439518e-01
2.874000e+08, 1.408196e-01, 9.798497e-01, -2.608476e+00, -6.007144e-01, 4.052101e-11, 3.307038e-10, 5.097635e+01, 1.450055e-01
2.912000e+08, 1.420110e-01, 9.797150e-01, -2.609444e+00, -6.086103e-01, 4.479385e-11, 3.307322e-10, 5.108836e+01, 1.460281e-01
2.950000e+08, 1.431997e-01, 9.795803e-01, -2.610513e+00, -6.165069e-01, 4.895390e-11, 3.307616e-10, 5.120130e+01, 1.470194e-01
2.988000e+08, 1.443857e-01, 9.794453e-01, -2.611682e+00, -6.244042e-01, 5.300587e-11, 3.307913e-10, 5.131515e+01, 1.479793e-01
3.026000e+08, 1.455688e-01, 9.793099e-01, -2.612947e+00, -6.323022e-01, 5.695422e-11, 3.308205e-10, 5.142990e+01, 1.489078e-01
3.064000e+08, 1.467489e-01, 9.791738e-01, -2.614307e+00, -6.402009e-01, 6.080313e-11, 3.308483e-10, 5.154555e+01, 1.498046e-01
3.102000e+08, 1.479259e-01, 9.790368e-01, -2.615759e+00, -6.481003e-01, 6.455653e-11, 3.308739e-10, 5.166207e+01, 1.506697e-01
3.140000e+08, 1.490997e-01, 9.788985e-01, -2.617300e+00, -6.560002e-01, 6.821812e-11, 3.308967e-10, 5.177946e+01, 1.515029e-01
3.178000e+08, 1.502701e-01, 9.787589e-01, -2.618929e+00, -6.639008e-01, 7.179137e-11, 3.309159e-10, 5.189772e+01, 1.523040e-01
3.216000e+08, 1.514371e-01, 9.786177e-01, -2.620643e+00, -6.718017e-01, 7.527953e-11, 3.309309e-10, 5.201681e+01, 1.530729e-01
3.254000e+08, 1.526004e-01, 9.784746e-01, -2.622441e+00, -6.797031e-01, 7.868568e-11, 3.309409e-10, 5.213674e+01, 1.538094e-01
3.292000e+08, 1.537601e-01, 9.783295e-01, -2.624319e+00, -6.876047e-01, 8.201266e-11, 3.309454e-10, 5.225749e+01, 1.545133e-01
3.330000e+08, 1.549160e-01, 9.781823e-01, -2.626277e+00, -6.955064e-01, 8.526318e-11, 3.309438e-10, 5.237905e+01, 1.551846e-01
3.368000e+08, 1.560679e-01, 9.780326e-01, -2.628313e+00, -7.034080e-01, 8.843975e-11, 3.309355e-10, 5.250140e+01, 1.558230e-01
3.406000e+08, 1.572157e-01, 9.778805e-01, -2.630425e+00, -7.113095e-01, 9.154473e-11, 3.309202e-10, 5.262452e+01, 1.564283e-01
3.444000e+08, 1.583594e-01, 9.777257e-01, -2.632611e+00, -7.192105e-01, 9.458033e-11, 3.308974e-10, 5.274841e+01, 1.570005e-01
3.482000e+08, 1.594987e-01, 9.775681e-01, -2.634869e+00, -7.271111e-01, 9.754863e-11, 3.308666e-10, 5.287304e+01, 1.575392e-01
