Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 9.241227e-02, 9.966074e-01, -2.622412e+00, -3.506290e-01, -3.400196e-10, 2.946251e-10, 4.696270e+01, 9.223169e-02
2.038000e+08, 9.363128e-02, 9.964880e-01, -2.614294e+00, -3.576635e-01, -2.999912e-10, 2.943036e-10, 4.702585e+01, 9.477932e-02
2.076000e+08, 9.492978e-02, 9.962887e-01, -2.607131e+00, -3.646903e-01, -2.577303e-10, 2.935467e-10, 4.709846e+01, 9.728167e-02
2.114000e+08, 9.629528e-02, 9.960137e-01, -2.600977e+00, -3.716990e-01, -2.143717e-10, 2.923923e-10, 4.718008e+01, 9.971527e-02
2.152000e+08, 9.771479e-02, 9.956684e-01, -2.595859e+00, -3.786802e-01, -1.709413e-10, 2.908834e-10, 4.727009e+01, 1.020589e-01
2.190000e+08, 9.917517e-02, 9.952594e-01, -2.591778e+00, -3.856254e-01, -1.283377e-10, 2.890676e-10, 4.736779e+01, 1.042937e-01
2.228000e+08, 1.006634e-01, 9.947939e-01, -2.588713e+00, -3.925272e-01, -8.732416e-11, 2.869960e-10, 4.747239e+01, 1.064036e-01
2.266000e+08, 1.021669e-01, 9.942803e-01, -2.586628e+00, -3.993795e-01, -4.852885e-11, 2.847221e-10, 4.758300e+01, 1.083755e-01
2.304000e+08, 1.036736e-01, 9.937270e-01, -2.585470e+00, -4.061776e-01, -1.245080e-11, 2.823015e-10, 4.769870e+01, 1.101990e-01
2.342000e+08, 1.051723e-01, 9.931431e-01, -2.585172e+00, -4.129179e-01, 2.052999e-11, 2.797900e-10, 4.781850e+01, 1.118670e-01
2.380000e+08, 1.066527e-01, 9.925379e-01, -2.585663e+00, -4.195981e-01, 5.014062e-11, 2.772433e-10, 4.794142e+01, 1.133754e-01
2.418000e+08, 1.081058e-01, 9.919204e-01, -2.586860e+00, -4.262176e-01, 7.620260e-11, 2.747157e-10, 4.806643e+01, 1.147228e-01
2.456000e+08, 1.095233e-01, 9.912997e-01, -2.588679e+00, -4.327768e-01, 9.861959e-11, 2.722594e-10, 4.819257e+01, 1.159112e-01
2.494000e+08, 1.108985e-01, 9.906843e-01, -2.591034e+00, -4.392773e-01, 1.173660e-10, 2.699229e-10, 4.831888e+01, 1.169449e-01
2.532000e+08, 1.122258e-01, 9.900824e-01, -2.593836e+00, -4.457220e-01, 1.324771e-10, 2.677509e-10, 4.844445e+01, 1.178310e-01
2.570000e+08, 1.135008e-01, 9.895013e-01, -2.596999e+00, -4.521148e-01, 1.440403e-10, 2.657831e-10, 4.856845e+01, 1.185787e-01
2.608000e+08, 1.147205e-01, 9.889477e-01, -2.600438e+00, -4.584607e-01, 1.521881e-10, 2.640534e-10, 4.869014e+01, 1.191994e-01
2.646000e+08, 1.158831e-01, 9.884273e-01, -2.604072e+00, -4.647653e-01, 1.570921e-10, 2.625893e-10, 4.880883e+01, 1.197063e-01
2.684000e+08, 1.169880e-01, 9.879447e-01, -2.607823e+00, -4.710349e-01, 1.589583e-10, 2.614118e-10, 4.892399e+01, 1.201138e-01
2.722000e+08, 1.180358e-01, 9.875036e-01, -2.611618e+00, -4.772764e-01, 1.580226e-10, 2.605348e-10, 4.903516e+01, 1.204374e-01
2.760000e+08, 1.190282e-01, 9.871066e-01, -2.615391e+00, -4.834969e-01, 1.545478e-10, 2.599647e-10, 4.914203e+01, 1.206932e-01
2.798000e+08, 1.199679e-01, 9.867550e-01, -2.619081e+00, -4.897039e-01, 1.488199e-10, 2.597011e-10, 4.924438e+01, 1.208979e-01
2.836000e+08, 1.208585e-01, 9.864491e-01, -2.622634e+00, -4.959045e-01, 1.411447e-10, 2.597364e-10, 4.934214e+01, 1.210679e-01
2.874000e+08, 1.217046e-01, 9.861882e-01, -2.626004e+00, -5.021060e-01, 1.318449e-10, 2.600565e-10, 4.943535e+01, 1.212192e-01
2.912000e+08, 1.225113e-01, 9.859704e-01, -2.629152e+00, -5.083151e-01, 1.212555e-10, 2.606414e-10, 4.952416e+01, 1.213671e-01
2.950000e+08, 1.232844e-01, 9.857932e-01, -2.632047e+00, -5.145382e-01, 1.097200e-10, 2.614655e-10, 4.960883e+01, 1.215259e-01
2.988000e+08, 1.240303e-01, 9.856527e-01, -2.634667e+00, -5.207810e-01, 9.758512e-11, 2.624987e-10, 4.968972e+01, 1.217085e-01
3.026000e+08, 1.247553e-01, 9.855449e-01, -2.636997e+00, -5.270485e-01, 8.519591e-11, 2.637071e-10, 4.976726e+01, 1.219262e-01
3.064000e+08, 1.254664e-01, 9.854648e-01, -2.639031e+00, -5.333448e-01, 7.288937e-11, 2.650542e-10, 4.984198e+01, 1.221886e-01
3.102000e+08, 1.261700e-01, 9.854070e-01, -2.640771e+00, -5.396732e-01, 6.098846e-11, 2.665015e-10, 4.991444e+01, 1.225036e-01
3.140000e+08, 1.268730e-01, 9.853658e-01, -2.642227e+00, -5.460362e-01, 4.979571e-11, 2.680096e-10, 4.998525e+01, 1.228767e-01
3.178000e+08, 1.275816e-01, 9.853355e-01, -2.643416e+00, -5.524353e-01, 3.958697e-11, 2.695392e-10, 5.005505e+01, 1.233117e-01
3.216000e+08, 1.283016e-01, 9.853099e-01, -2.644362e+00, -5.588708e-01, 3.060548e-11, 2.710518e-10, 5.012450e+01, 1.238102e-01
3.254000e+08, 1.290386e-01, 9.852834e-01, -2.645092e+00, -5.653425e-01, 2.305668e-11, 2.725106e-10, 5.019422e+01, 1.243718e-01
3.292000e+08, 1.297972e-01, 9.852504e-01, -2.645643e+00, -5.718490e-01, 1.710395e-11, 2.738815e-10, 5.026486e+01, 1.249943e-01
3.330000e+08, 1.305815e-01, 9.852055e-01, -2.646051e+00, -5.783882e-01, 1.286542e-11, 2.751332e-10, 5.033699e+01, 1.256736e-01
3.368000e+08, 1.313948e-01, 9.851441e-01, -2.646358e+00, -5.849573e-01, 1.041235e-11, 2.762382e-10, 5.041117e+01, 1.264040e-01
3.406000e+08, 1.322393e-01, 9.850617e-01, -2.646607e+00, -5.915528e-01, 9.768733e-12, 2.771731e-10, 5.048789e+01, 1.271783e-01
3.444000e+08, 1.331168e-01, 9.849549e-01, -2.646840e+00, -5.981706e-01, 1.091262e-11, 2.779187e-10, 5.056757e+01, 1.279883e-01
3.482000e+08, 1.340277e-01, 9.848206e-01, -2.647101e+00, -6.048062e-01, 1.377866e-11, 2.784608e-10, 5.065058e+01, 1.288246e-01
3.520000e+08, 1.349720e-01, 9.846566e-01, -2.647430e+00, -6.114548e-01, 1.826207e-11, 2.787898e-10, 5.073720e+01, 1.296770e-01
3.558000e+08, 1.359485e-01, 9.844616e-01, -2.647866e+00, -6.181112e-01, 2.422354e-11, 2.789010e-10, 5.082761e+01, 1.305349e-01
3.596000e+08, 1.369556e-01, 9.842347e-01, -2.648444e+00, -6.247703e-01, 3.149493e-11, 2.787944e-10, 5.092195e+01, 1.313874e-01
3.634000e+08, 1.379906e-01, 9.839762e-01, -2.649196e+00, -6.314268e-01, 3.988555e-11, 2.784749e-10, 5.102025e+01, 1.322236e-01
3.672000e+08, 1.390505e-01, 9.836868e-01, -2.650148e+00, -6.380757e-01, 4.918851e-11, 2.779518e-10, 5.112247e+01, 1.330329e-01
3.710000e+08, 1.401316e-01, 9.833683e-01, -2.651323e+00, -6.447121e-01, 5.918706e-11, 2.772385e-10, 5.122847e+01, 1.338049e-01
3.748000e+08, 1.412299e-01, 9.830227e-01, -2.652736e+00, -6.513315e-01, 6.966065e-11, 2.763523e-10, 5.133808e+01, 1.345300e-01
3.786000e+08, 1.423410e-01, 9.826531e-01, -2.654399e+00, -6.579297e-01, 8.039043e-11, 2.753140e-10, 5.145101e+01, 1.351994e-01
3.824000e+08, 1.434602e-01, 9.822627e-01, -2.656319e+00, -6.645031e-01, 9.116420e-11, 2.741473e-10, 5.156696e+01, 1.358054e-01
3.862000e+08, 1.445828e-01, 9.818556e-01, -2.658495e+00, -6.710487e-01, 1.017806e-10, 2.728782e-10, 5.168554e+01, 1.363412e-01
3.900000e+08, 1.457041e-01, 9.814360e-01, -2.660925e+00, -6.775640e-01, 1.120526e-10, 2.715349e-10, 5.180633e+01, 1.368014e-01
3.938000e+08, 1.468195e-01, 9.810083e-01, -2.663601e+00, -6.840471e-01, 1.218103e-10, 2.701466e-10, 5.192887e+01, 1.371818e-01
3.976000e+08, 1.479245e-01, 9.805774e-01, -2.666509e+00, -6.904972e-01, 1.309031e-10, 2.687433e-10, 5.205270e+01, 1.374797e-01
4.014000e+08, 1.490148e-01, 9.801480e-01, -2.669635e+00, -6.969137e-01, 1.392009e-10, 2.673552e-10, 5.217730e+01, 1.376937e-01
4.052000e+08, 1.500866e-01, 9.797248e-01, -2.672958e+00, -7.032971e-01, 1.465953e-10, 2.660115e-10, 5.230218e+01, 1.378239e-01
4.090000e+08, 1.511365e-01, 9.793126e-01, -2.676458e+00, -7.096485e-01, 1.530000e-10, 2.647407e-10, 5.242685e+01, 1.378715e-01
4.128000e+08, 1.521614e-01, 9.789156e-01, -2.680111e+00, -7.159694e-01, 1.583510e-10, 2.635692e-10, 5.255083e+01, 1.378394e-01
4.166000e+08, 1.531587e-01, 9.785381e-01, -2.683892e+00, -7.222624e-01, 1.626061e-10, 2.625210e-10, 5.267367e+01, 1.377314e-01
4.204000e+08, 1.541266e-01, 9.781836e-01, -2.687775e+00, -7.285304e-01, 1.657445e-10, 2.616176e-10, 5.279495e+01, 1.375525e-01
4.242000e+08, 1.550636e-01, 9.778555e-01, -2.691732e+00, -7.347768e-01, 1.677662e-10, 2.608769e-10, 5.291430e+01, 1.373088e-01
4.280000e+08, 1.559689e-01, 9.775562e-01, -2.695737e+00, -7.410056e-01, 1.686910e-10, 2.603132e-10, 5.303140e+01, 1.370069e-01
4.318000e+08, 1.568421e-01, 9.772881e-01, -2.699765e+00, -7.472208e-01, 1.685574e-10, 2.599368e-10, 5.314598e+01, 1.366545e-01
4.356000e+08, 1.576835e-01, 9.770523e-01, -2.703790e+00, -7.534271e-01, 1.674212e-10, 2.597541e-10, 5.325783e+01, 1.362596e-01
4.394000e+08, 1.584941e-01, 9.768499e-01, -2.707787e+00, -7.596290e-01, 1.653544e-10, 2.597670e-10, 5.336681e+01, 1.358303e-01
4.432000e+08, 1.592751e-01, 9.766809e-01, -2.711735e+00, -7.658312e-01, 1.624434e-10, 2.599732e-10, 5.347284e+01, 1.353753e-01
4.470000e+08, 1.600283e-01, 9.765447e-01, -2.715614e+00, -7.720384e-01, 1.587872e-10, 2.603666e-10, 5.357592e+01, 1.349029e-01
4.508000e+08, 1.607560e-01, 9.764403e-01, -2.719405e+00, -7.782549e-01, 1.544957e-10, 2.609367e-10, 5.367610e+01, 1.344212e-01
4.546000e+08, 1.614609e-01, 9.763658e-01, -2.723094e+00, -7.844851e-01, 1.496875e-10, 2.616698e-10, 5.377349e+01, 1.339381e-01
4.584000e+08, 1.621460e-01, 9.763189e-01, -2.726668e+00, -7.907327e-01, 1.444879e-10, 2.625487e-10, 5.386828e+01, 1.334608e-01
4.622000e+08, 1.628143e-01, 9.762968e-01, -2.730117e+00, -7.970014e-01, 1.390262e-10, 2.635536e-10, 5.396069e+01, 1.329958e-01
4.660000e+08, 1.634694e-01, 9.762962e-01, -2.733437e+00, -8.032940e-01, 1.334337e-10, 2.646622e-10, 5.405100e+01, 1.325488e-01
4.698000e+08, 1.641147e-01, 9.763135e-01, -2.736623e+00, -8.096131e-01, 1.278408e-10, 2.658506e-10, 5.413953e+01, 1.321247e-01
4.736000e+08, 1.647538e-01, 9.763448e-01, -2.739675e+00, -8.159606e-01, 1.223747e-10, 2.670937e-10, 5.422663e+01, 1.317272e-01
4.774000e+08, 1.653901e-01, 9.763860e-01, -2.742597e+00, -8.223377e-01, 1.171568e-10, 2.683656e-10, 5.431267e+01, 1.313591e-01
4.812000e+08, 1.660272e-01, 9.764330e-01, -2.745394e+00, -8.287453e-01, 1.123006e-10, 2.696406e-10, 5.439804e+01, 1.310221e-01
4.850000e+08, 1.666683e-01, 9.764816e-01, -2.748075e+00, -8.351832e-01, 1.079090e-10, 2.708932e-10, 5.448313e+01, 1.307166e-01
4.888000e+08, 1.673163e-01, 9.765275e-01, -2.750652e+00, -8.416511e-01, 1.040727e-10, 2.720992e-10, 5.456834e+01, 1.304422e-01
4.926000e+08, 1.679740e-01, 9.765669e-01, -2.753137e+00, -8.481478e-01, 1.008684e-10, 2.732356e-10, 5.465405e+01, 1.301974e-01
4.964000e+08, 1.686437e-01, 9.765960e-01, -2.755545e+00, -8.546716e-01, 9.835737e-11, 2.742815e-10, 5.474063e+01, 1.299795e-01
5.002000e+08, 1.693275e-01, 9.766114e-01, -2.757893e+00, -8.612204e-01, 9.658445e-11, 2.752183e-10, 5.482840e+01, 1.297852e-01
5.040000e+08, 1.700269e-01, 9.766099e-01, -2.760199e+00, -8.677915e-01, 9.557767e-11, 2.760298e-10, 5.491768e+01, 1.296101e-01
5.078000e+08, 1.707430e-01, 9.765890e-01, -2.762481e+00, -8.743820e-01, 9.534798e-11, 2.767029e-10, 5.500874e+01, 1.294494e-01
5.116000e+08, 1.714766e-01, 9.765463e-01, -2.764758e+00, -8.809886e-01, 9.588961e-11, 2.772272e-10, 5.510179e+01, 1.292974e-01
5.154000e+08, 1.722279e-01, 9.764803e-01, -2.767047e+00, -8.876077e-01, 9.718078e-11, 2.775958e-10, 5.519702e+01, 1.291483e-01
5.192000e+08, 1.729967e-01, 9.763897e-01, -2.769368e+00, -8.942356e-01, 9.918476e-11, 2.778048e-10, 5.529456e+01, 1.289958e-01
5.230000e+08, 1.737823e-01, 9.762739e-01, -2.771736e+00, -9.008685e-01, 1.018513e-10, 2.778536e-10, 5.539448e+01, 1.288332e-01
5.268000e+08, 1.745838e-01, 9.761327e-01, -2.774168e+00, -9.075026e-01, 1.051184e-10, 2.777446e-10, 5.549681e+01, 1.286542e-01
5.306000e+08, 1.753996e-01, 9.759665e-01, -2.776678e+00, -9.141340e-01, 1.089141e-10, 2.774834e-10, 5.560153e+01, 1.284523e-01
5.344000e+08, 1.762282e-01, 9.757762e-01, -2.779278e+00, -9.207592e-01, 1.131583e-10, 2.770784e-10, 5.570856e+01, 1.282212e-01
5.382000e+08, 1.770674e-01, 9.755632e-01, -2.781980e+00, -9.273748e-01, 1.177654e-10, 2.765407e-10, 5.581778e+01, 1.279551e-01
5.420000e+08, 1.779150e-01, 9.753293e-01, -2.784792e+00, -9.339775e-01, 1.226459e-10, 2.758837e-10, 5.592904e+01, 1.276486e-01
5.458000e+08, 1.787685e-01, 9.750767e-01, -2.787720e+00, -9.405645e-01, 1.277088e-10, 2.751229e-10, 5.604212e+01, 1.272967e-01
5.496000e+08, 1.796254e-01, 9.748078e-01, -2.790769e+00, -9.471334e-01, 1.328632e-10, 2.742756e-10, 5.615678e+01, 1.268951e-01
5.534000e+08, 1.804829e-01, 9.745256e-01, -2.793941e+00, -9.536820e-01, 1.380204e-10, 2.733604e-10, 5.627276e+01, 1.264403e-01
5.572000e+08, 1.813384e-01, 9.742330e-01, -2.797237e+00, -9.602088e-01, 1.430954e-10, 2.723969e-10, 5.638976e+01, 1.259294e-01
5.610000e+08, 1.821892e-01, 9.739332e-01, -2.800653e+00, -9.667126e-01, 1.480087e-10, 2.714055e-10, 5.650746e+01, 1.253603e-01
5.648000e+08, 1.830327e-01, 9.736296e-01, -2.804187e+00, -9.731927e-01, 1.526871e-10, 2.704063e-10, 5.662556e+01, 1.247319e-01
5.686000e+08, 1.838665e-01, 9.733253e-01, -2.807833e+00, -9.796490e-01, 1.570648e-10, 2.694198e-10, 5.674371e+01, 1.240436e-01
5.724000e+08, 1.846883e-01, 9.730237e-01, -2.811583e+00, -9.860817e-01, 1.610848e-10, 2.684653e-10, 5.686159e+01, 1.232958e-01
5.762000e+08, 1.854958e-01, 9.727279e-01, -2.815429e+00, -9.924916e-01, 1.646989e-10, 2.675615e-10, 5.697888e+01, 1.224896e-01
5.800000e+08, 1.862874e-01, 9.724408e-01, -2.819361e+00, -9.988799e-01, 1.678684e-10, 2.667252e-10, 5.709527e+01, 1.216269e-01
5.838000e+08, 1.870614e-01, 9.721651e-01, -2.823369e+00, -1.005248e+00, 1.705647e-10, 2.659720e-10, 5.721047e+01, 1.207102e-01
5.876000e+08, 1.878165e-01, 9.719033e-01, -2.827442e+00, -1.011599e+00, 1.727687e-10, 2.653151e-10, 5.732423e+01, 1.197426e-01
5.914000e+08, 1.885516e-01, 9.716575e-01, -2.831567e+00, -1.017933e+00, 1.744713e-10, 2.647655e-10, 5.743630e+01, 1.187278e-01
5.952000e+08, 1.892662e-01, 9.714293e-01, -2.835732e+00, -1.024255e+00, 1.756732e-10, 2.643316e-10, 5.754649e+01, 1.176698e-01
5.990000e+08, 1.899598e-01, 9.712202e-01, -2.839927e+00, -1.030566e+00, 1.763842e-10, 2.640194e-10, 5.765462e+01, 1.165731e-01
6.028000e+08, 1.906323e-01, 9.710309e-01, -2.844138e+00, -1.036870e+00, 1.766227e-10, 2.638318e-10, 5.776058e+01, 1.154423e-01
6.066000e+08, 1.912841e-01, 9.708621e-01, -2.848355e+00, -1.043169e+00, 1.764155e-10, 2.637692e-10, 5.786428e+01, 1.142822e-01
6.104000e+08, 1.919155e-01, 9.707138e-01, -2.852567e+00, -1.049467e+00, 1.757967e-10, 2.638292e-10, 5.796567e+01, 1.130975e-01
6.142000e+08, 1.925275e-01, 9.705855e-01, -2.856765e+00, -1.055766e+00, 1.748070e-10, 2.640068e-10, 5.806475e+01, 1.118931e-01
6.180000e+08, 1.931211e-01, 9.704765e-01, -2.860938e+00, -1.062070e+00, 1.734928e-10, 2.642945e-10, 5.816155e+01, 1.106736e-01
6.218000e+08, 1.936975e-01, 9.703857e-01, -2.865081e+00, -1.068380e+00, 1.719050e-10, 2.646825e-10, 5.825613e+01, 1.094431e-01
6.256000e+08, 1.942582e-01, 9.703115e-01, -2.869185e+00, -1.074699e+00, 1.700981e-10, 2.651590e-10, 5.834861e+01, 1.082057e-01
6.294000e+08, 1.948047e-01, 9.702521e-01, -2.873246e+00, -1.081030e+00, 1.681290e-10, 2.657106e-10, 5.843911e+01, 1.069649e-01
6.332000e+08, 1.953389e-01, 9.702055e-01, -2.877261e+00, -1.087375e+00, 1.660561e-10, 2.663226e-10, 5.852780e+01, 1.057238e-01
6.370000e+08, 1.958624e-01, 9.701693e-01, -2.881225e+00, -1.093733e+00, 1.639376e-10, 2.669790e-10, 5.861486e+01, 1.044848e-01
6.408000e+08, 1.963771e-01, 9.701412e-01, -2.885140e+00, -1.100108e+00, 1.618308e-10, 2.676634e-10, 5.870049e+01, 1.032500e-01
6.446000e+08, 1.968848e-01, 9.701185e-01, -2.889004e+00, -1.106498e+00, 1.597909e-10, 2.683592e-10, 5.878490e+01, 1.020207e-01
6.484000e+08, 1.973872e-01, 9.700988e-01, -2.892819e+00, -1.112906e+00, 1.578696e-10, 2.690497e-10, 5.886831e+01, 1.007975e-01
6.522000e+08, 1.978861e-01, 9.700794e-01, -2.896588e+00, -1.119330e+00, 1.561148e-10, 2.697188e-10, 5.895092e+01, 9.958077e-02
6.560000e+08, 1.983830e-01, 9.700579e-01, -2.900315e+00, -1.125770e+00, 1.545690e-10, 2.703513e-10, 5.903296e+01, 9.836991e-02
6.598000e+08, 1.988794e-01, 9.700319e-01, -2.904006e+00, -1.132225e+00, 1.532689e-10, 2.709328e-10, 5.911462e+01, 9.716395e-02
6.636000e+08, 1.993764e-01, 9.699993e-01, -2.907665e+00, -1.138693e+00, 1.522450e-10, 2.714507e-10, 5.919610e+01, 9.596139e-02
6.674000e+08, 1.998752e-01, 9.699580e-01, -2.911300e+00, -1.145175e+00, 1.515206e-10, 2.718938e-10, 5.927756e+01, 9.476024e-02
6.712000e+08, 2.003767e-01, 9.699064e-01, -2.914918e+00, -1.151666e+00, 1.511118e-10, 2.722527e-10, 5.935915e+01, 9.355813e-02
6.750000e+08, 2.008813e-01, 9.698431e-01, -2.918526e+00, -1.158167e+00, 1.510277e-10, 2.725202e-10, 5.944099e+01, 9.235232e-02
6.788000e+08, 2.013897e-01, 9.697668e-01, -2.922132e+00, -1.164673e+00, 1.512697e-10, 2.726910e-10, 5.952318e+01, 9.113984e-02
6.826000e+08, 2.019018e-01, 9.696770e-01, -2.925744e+00, -1.171184e+00, 1.518323e-10, 2.727622e-10, 5.960577e+01, 8.991751e-02
6.864000e+08, 2.024176e-01, 9.695730e-01, -2.929369e+00, -1.177697e+00, 1.527031e-10, 2.727328e-10, 5.968882e+01, 8.868206e-02
