Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.580860e-02, 1.026864e+00, -2.590839e+00, -3.552004e-01, -9.182499e-11, 2.799996e-10, 5.593342e+01, 6.906873e-02
2.038000e+08, 6.647577e-02, 1.026805e+00, -2.588647e+00, -3.618857e-01, -8.346905e-11, 2.800862e-10, 5.598840e+01, 7.002095e-02
2.076000e+08, 6.715129e-02, 1.026744e+00, -2.586654e+00, -3.685731e-01, -7.509140e-11, 2.801639e-10, 5.604482e+01, 7.096405e-02
2.114000e+08, 6.783465e-02, 1.026680e+00, -2.584861e+00, -3.752623e-01, -6.671578e-11, 2.802327e-10, 5.610266e+01, 7.189688e-02
2.152000e+08, 6.852535e-02, 1.026612e+00, -2.583268e+00, -3.819532e-01, -5.836415e-11, 2.802930e-10, 5.616191e+01, 7.281838e-02
2.190000e+08, 6.922288e-02, 1.026542e+00, -2.581874e+00, -3.886455e-01, -5.005675e-11, 2.803449e-10, 5.622256e+01, 7.372748e-02
2.228000e+08, 6.992672e-02, 1.026469e+00, -2.580679e+00, -3.953390e-01, -4.181216e-11, 2.803887e-10, 5.628458e+01, 7.462316e-02
2.266000e+08, 7.063637e-02, 1.026393e+00, -2.579681e+00, -4.020336e-01, -3.364740e-11, 2.804245e-10, 5.634794e+01, 7.550445e-02
2.304000e+08, 7.135130e-02, 1.026314e+00, -2.578878e+00, -4.087291e-01, -2.557796e-11, 2.804525e-10, 5.641264e+01, 7.637039e-02
2.342000e+08, 7.207103e-02, 1.026233e+00, -2.578267e+00, -4.154252e-01, -1.761787e-11, 2.804730e-10, 5.647863e+01, 7.722005e-02
2.380000e+08, 7.279503e-02, 1.026148e+00, -2.577846e+00, -4.221218e-01, -9.779789e-12, 2.804861e-10, 5.654590e+01, 7.805258e-02
2.418000e+08, 7.352281e-02, 1.026061e+00, -2.577613e+00, -4.288187e-01, -2.075063e-12, 2.804921e-10, 5.661441e+01, 7.886711e-02
2.456000e+08, 7.425388e-02, 1.025971e+00, -2.577563e+00, -4.355158e-01, 5.486213e-12, 2.804912e-10, 5.668413e+01, 7.966286e-02
2.494000e+08, 7.498775e-02, 1.025878e+00, -2.577694e+00, -4.422128e-01, 1.289513e-11, 2.804836e-10, 5.675502e+01, 8.043904e-02
2.532000e+08, 7.572393e-02, 1.025783e+00, -2.578002e+00, -4.489096e-01, 2.014388e-11, 2.804694e-10, 5.682706e+01, 8.119493e-02
2.570000e+08, 7.646196e-02, 1.025685e+00, -2.578483e+00, -4.556062e-01, 2.722573e-11, 2.804491e-10, 5.690021e+01, 8.192985e-02
2.608000e+08, 7.720137e-02, 1.025585e+00, -2.579133e+00, -4.623022e-01, 3.413491e-11, 2.804227e-10, 5.697444e+01, 8.264314e-02
2.646000e+08, 7.794171e-02, 1.025482e+00, -2.579948e+00, -4.689976e-01, 4.086660e-11, 2.803905e-10, 5.704969e+01, 8.333420e-02
2.684000e+08, 7.868253e-02, 1.025377e+00, -2.580924e+00, -4.756922e-01, 4.741684e-11, 2.803528e-10, 5.712594e+01, 8.400245e-02
2.722000e+08, 7.942340e-02, 1.025270e+00, -2.582056e+00, -4.823860e-01, 5.378247e-11, 2.803099e-10, 5.720313e+01, 8.464736e-02
2.760000e+08, 8.016389e-02, 1.025161e+00, -2.583340e+00, -4.890787e-01, 5.996109e-11, 2.802619e-10, 5.728124e+01, 8.526845e-02
2.798000e+08, 8.090360e-02, 1.025049e+00, -2.584772e+00, -4.957702e-01, 6.595101e-11, 2.802091e-10, 5.736022e+01, 8.586526e-02
2.836000e+08, 8.164212e-02, 1.024936e+00, -2.586346e+00, -5.024605e-01, 7.175119e-11, 2.801519e-10, 5.744003e+01, 8.643739e-02
2.874000e+08, 8.237908e-02, 1.024821e+00, -2.588059e+00, -5.091495e-01, 7.736119e-11, 2.800904e-10, 5.752061e+01, 8.698447e-02
2.912000e+08, 8.311409e-02, 1.024704e+00, -2.589907e+00, -5.158369e-01, 8.278113e-11, 2.800249e-10, 5.760194e+01, 8.750617e-02
2.950000e+08, 8.384681e-02, 1.024586e+00, -2.591883e+00, -5.225228e-01, 8.801163e-11, 2.799558e-10, 5.768396e+01, 8.800220e-02
2.988000e+08, 8.457688e-02, 1.024466e+00, -2.593984e+00, -5.292071e-01, 9.305380e-11, 2.798833e-10, 5.776662e+01, 8.847231e-02
3.026000e+08, 8.530396e-02, 1.024345e+00, -2.596206e+00, -5.358896e-01, 9.790916e-11, 2.798076e-10, 5.784989e+01, 8.891628e-02
3.064000e+08, 8.602776e-02, 1.024223e+00, -2.598544e+00, -5.425703e-01, 1.025797e-10, 2.797292e-10, 5.793372e+01, 8.933394e-02
3.102000e+08, 8.674795e-02, 1.024099e+00, -2.600993e+00, -5.492492e-01, 1.070676e-10, 2.796481e-10, 5.801807e+01, 8.972516e-02
3.140000e+08, 8.746425e-02, 1.023975e+00, -2.603549e+00, -5.559261e-01, 1.113755e-10, 2.795648e-10, 5.810288e+01, 9.008982e-02
3.178000e+08, 8.817639e-02, 1.023849e+00, -2.606209e+00, -5.626010e-01, 1.155065e-10, 2.794795e-10, 5.818812e+01, 9.042786e-02
3.216000e+08, 8.888411e-02, 1.023723e+00, -2.608966e+00, -5.692739e-01, 1.194636e-10, 2.793925e-10, 5.827374e+01, 9.073924e-02
3.254000e+08, 8.958715e-02, 1.023597e+00, -2.611819e+00, -5.759447e-01, 1.232502e-10, 2.793040e-10, 5.835969e+01, 9.102397e-02
3.292000e+08, 9.028530e-02, 1.023470e+00, -2.614762e+00, -5.826134e-01, 1.268701e-10, 2.792144e-10, 5.844594e+01, 9.128207e-02
3.330000e+08, 9.097832e-02, 1.023342e+00, -2.617791e+00, -5.892799e-01, 1.303271e-10, 2.791239e-10, 5.853244e+01, 9.151359e-02
3.368000e+08, 9.166602e-02, 1.023214e+00, -2.620902e+00, -5.959443e-01, 1.336252e-10, 2.790328e-10, 5.861915e+01, 9.171864e-02
3.406000e+08, 9.234820e-02, 1.023087e+00, -2.624093e+00, -6.026065e-01, 1.367686e-10, 2.789414e-10, 5.870602e+01, 9.189731e-02
3.444000e+08, 9.302470e-02, 1.022959e+00, -2.627358e+00, -6.092666e-01, 1.397615e-10, 2.788499e-10, 5.879303e+01, 9.204976e-02
3.482000e+08, 9.369535e-02, 1.022831e+00, -2.630695e+00, -6.159244e-01, 1.426085e-10, 2.787585e-10, 5.888012e+01, 9.217614e-02
3.520000e+08, 9.435999e-02, 1.022704e+00, -2.634100e+00, -6.225801e-01, 1.453140e-10, 2.786676e-10, 5.896726e+01, 9.227665e-02
3.558000e+08, 9.501851e-02, 1.022577e+00, -2.637570e+00, -6.292336e-01, 1.478827e-10, 2.785773e-10, 5.905442e+01, 9.235149e-02
3.596000e+08, 9.567076e-02, 1.022451e+00, -2.641101e+00, -6.358849e-01, 1.503192e-10, 2.784880e-10, 5.914155e+01, 9.240090e-02
3.634000e+08, 9.631665e-02, 1.022325e+00, -2.644690e+00, -6.425341e-01, 1.526283e-10, 2.783998e-10, 5.922862e+01, 9.242512e-02
3.672000e+08, 9.695608e-02, 1.022200e+00, -2.648334e+00, -6.491812e-01, 1.548148e-10, 2.783130e-10, 5.931560e+01, 9.242441e-02
3.710000e+08, 9.758896e-02, 1.022076e+00, -2.652030e+00, -6.558263e-01, 1.568835e-10, 2.782277e-10, 5.940245e+01, 9.239905e-02
3.748000e+08, 9.821521e-02, 1.021953e+00, -2.655776e+00, -6.624693e-01, 1.588393e-10, 2.781442e-10, 5.948915e+01, 9.234933e-02
3.786000e+08, 9.883478e-02, 1.021831e+00, -2.659568e+00, -6.691103e-01, 1.606869e-10, 2.780627e-10, 5.957565e+01, 9.227555e-02
3.824000e+08, 9.944761e-02, 1.021710e+00, -2.663405e+00, -6.757493e-01, 1.624314e-10, 2.779834e-10, 5.966195e+01, 9.217803e-02
3.862000e+08, 1.000537e-01, 1.021591e+00, -2.667283e+00, -6.823865e-01, 1.640774e-10, 2.779064e-10, 5.974799e+01, 9.205709e-02
3.900000e+08, 1.006529e-01, 1.021473e+00, -2.671201e+00, -6.890218e-01, 1.656299e-10, 2.778319e-10, 5.983377e+01, 9.191305e-02
3.938000e+08, 1.012453e-01, 1.021356e+00, -2.675155e+00, -6.956553e-01, 1.670937e-10, 2.777600e-10, 5.991925e+01, 9.174625e-02
