Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.008343e-01, 7.612189e-01, 3.039359e+00, -3.621838e-01, 3.076463e-10, 2.627935e-10, 3.270764e+01, 2.078977e-02
2.038000e+08, 1.004932e-01, 7.614413e-01, 3.032014e+00, -3.684583e-01, 3.021568e-10, 2.636503e-10, 3.273532e+01, 2.220038e-02
2.076000e+08, 1.001513e-01, 7.616650e-01, 3.024800e+00, -3.747533e-01, 2.968871e-10, 2.644757e-10, 3.276330e+01, 2.357293e-02
2.114000e+08, 9.980856e-02, 7.618900e-01, 3.017711e+00, -3.810679e-01, 2.918225e-10, 2.652716e-10, 3.279156e+01, 2.490871e-02
2.152000e+08, 9.946477e-02, 7.621161e-01, 3.010744e+00, -3.874016e-01, 2.869495e-10, 2.660398e-10, 3.282010e+01, 2.620889e-02
2.190000e+08, 9.911988e-02, 7.623431e-01, 3.003892e+00, -3.937536e-01, 2.822557e-10, 2.667819e-10, 3.284891e+01, 2.747459e-02
2.228000e+08, 9.877383e-02, 7.625709e-01, 2.997153e+00, -4.001233e-01, 2.777297e-10, 2.674995e-10, 3.287798e+01, 2.870684e-02
2.266000e+08, 9.842655e-02, 7.627993e-01, 2.990522e+00, -4.065101e-01, 2.733613e-10, 2.681938e-10, 3.290729e+01, 2.990663e-02
2.304000e+08, 9.807800e-02, 7.630283e-01, 2.983995e+00, -4.129135e-01, 2.691407e-10, 2.688662e-10, 3.293684e+01, 3.107489e-02
2.342000e+08, 9.772813e-02, 7.632577e-01, 2.977569e+00, -4.193330e-01, 2.650594e-10, 2.695178e-10, 3.296662e+01, 3.221247e-02
2.380000e+08, 9.737692e-02, 7.634874e-01, 2.971241e+00, -4.257681e-01, 2.611093e-10, 2.701495e-10, 3.299663e+01, 3.332022e-02
2.418000e+08, 9.702434e-02, 7.637173e-01, 2.965006e+00, -4.322182e-01, 2.572828e-10, 2.707624e-10, 3.302685e+01, 3.439891e-02
2.456000e+08, 9.667037e-02, 7.639472e-01, 2.958863e+00, -4.386829e-01, 2.535733e-10, 2.713573e-10, 3.305727e+01, 3.544929e-02
2.494000e+08, 9.631501e-02, 7.641770e-01, 2.952809e+00, -4.451619e-01, 2.499744e-10, 2.719350e-10, 3.308789e+01, 3.647207e-02
2.532000e+08, 9.595825e-02, 7.644066e-01, 2.946841e+00, -4.516546e-01, 2.464804e-10, 2.724963e-10, 3.311869e+01, 3.746793e-02
2.570000e+08, 9.560010e-02, 7.646360e-01, 2.940956e+00, -4.581608e-01, 2.430858e-10, 2.730418e-10, 3.314968e+01, 3.843750e-02
2.608000e+08, 9.524055e-02, 7.648649e-01, 2.935152e+00, -4.646800e-01, 2.397858e-10, 2.735721e-10, 3.318083e+01, 3.938141e-02
2.646000e+08, 9.487961e-02, 7.650932e-01, 2.929427e+00, -4.712118e-01, 2.365757e-10, 2.740878e-10, 3.321215e+01, 4.030026e-02
2.684000e+08, 9.451730e-02, 7.653210e-01, 2.923778e+00, -4.777559e-01, 2.334514e-10, 2.745895e-10, 3.324362e+01, 4.119460e-02
2.722000e+08, 9.415364e-02, 7.655480e-01, 2.918204e+00, -4.843121e-01, 2.304089e-10, 2.750776e-10, 3.327525e+01, 4.206498e-02
2.760000e+08, 9.378863e-02, 7.657742e-01, 2.912703e+00, -4.908798e-01, 2.274447e-10, 2.755526e-10, 3.330701e+01, 4.291194e-02
2.798000e+08, 9.342230e-02, 7.659994e-01, 2.907272e+00, -4.974590e-01, 2.245554e-10, 2.760150e-10, 3.333891e+01, 4.373598e-02
2.836000e+08, 9.305467e-02, 7.662236e-01, 2.901911e+00, -5.040491e-01, 2.217378e-10, 2.764650e-10, 3.337093e+01, 4.453759e-02
2.874000e+08, 9.268577e-02, 7.664467e-01, 2.896617e+00, -5.106500e-01, 2.189891e-10, 2.769032e-10, 3.340307e+01, 4.531725e-02
