Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.202781e-01, 9.796966e-01, -1.624243e+00, -3.615265e-01, 5.151887e-10, 2.760240e-10, 5.063744e+01, 2.390772e-01
2.038000e+08, 1.221122e-01, 9.794528e-01, -1.636544e+00, -3.681169e-01, 5.095678e-10, 2.761471e-10, 5.079684e+01, 2.425165e-01
2.076000e+08, 1.239508e-01, 9.792063e-01, -1.648710e+00, -3.747102e-01, 5.041419e-10, 2.762622e-10, 5.095938e+01, 2.459251e-01
2.114000e+08, 1.257935e-01, 9.789571e-01, -1.660747e+00, -3.813063e-01, 4.989032e-10, 2.763698e-10, 5.112505e+01, 2.493020e-01
2.152000e+08, 1.276398e-01, 9.787052e-01, -1.672659e+00, -3.879049e-01, 4.938440e-10, 2.764703e-10, 5.129386e+01, 2.526459e-01
2.190000e+08, 1.294893e-01, 9.784506e-01, -1.684450e+00, -3.945060e-01, 4.889565e-10, 2.765640e-10, 5.146579e+01, 2.559557e-01
2.228000e+08, 1.313414e-01, 9.781933e-01, -1.696125e+00, -4.011092e-01, 4.842334e-10, 2.766514e-10, 5.164084e+01, 2.592302e-01
2.266000e+08, 1.331959e-01, 9.779332e-01, -1.707686e+00, -4.077146e-01, 4.796673e-10, 2.767325e-10, 5.181901e+01, 2.624683e-01
2.304000e+08, 1.350523e-01, 9.776703e-01, -1.719139e+00, -4.143219e-01, 4.752512e-10, 2.768078e-10, 5.200029e+01, 2.656690e-01
2.342000e+08, 1.369101e-01, 9.774047e-01, -1.730486e+00, -4.209310e-01, 4.709781e-10, 2.768773e-10, 5.218466e+01, 2.688313e-01
2.380000e+08, 1.387690e-01, 9.771361e-01, -1.741731e+00, -4.275417e-01, 4.668414e-10, 2.769411e-10, 5.237212e+01, 2.719543e-01
2.418000e+08, 1.406286e-01, 9.768648e-01, -1.752877e+00, -4.341540e-01, 4.628347e-10, 2.769995e-10, 5.256266e+01, 2.750369e-01
2.456000e+08, 1.424885e-01, 9.765905e-01, -1.763928e+00, -4.407677e-01, 4.589518e-10, 2.770525e-10, 5.275627e+01, 2.780782e-01
2.494000e+08, 1.443484e-01, 9.763133e-01, -1.774886e+00, -4.473826e-01, 4.551869e-10, 2.771002e-10, 5.295294e+01, 2.810774e-01
2.532000e+08, 1.462080e-01, 9.760331e-01, -1.785754e+00, -4.539987e-01, 4.515343e-10, 2.771425e-10, 5.315264e+01, 2.840336e-01
2.570000e+08, 1.480667e-01, 9.757499e-01, -1.796535e+00, -4.606158e-01, 4.479885e-10, 2.771796e-10, 5.335537e+01, 2.869459e-01
2.608000e+08, 1.499245e-01, 9.754637e-01, -1.807231e+00, -4.672337e-01, 4.445444e-10, 2.772114e-10, 5.356112e+01, 2.898137e-01
2.646000e+08, 1.517808e-01, 9.751745e-01, -1.817845e+00, -4.738525e-01, 4.411969e-10, 2.772378e-10, 5.376986e+01, 2.926361e-01
2.684000e+08, 1.536355e-01, 9.748821e-01, -1.828379e+00, -4.804718e-01, 4.379414e-10, 2.772590e-10, 5.398159e+01, 2.954123e-01
2.722000e+08, 1.554881e-01, 9.745867e-01, -1.838836e+00, -4.870917e-01, 4.347735e-10, 2.772749e-10, 5.419628e+01, 2.981418e-01
2.760000e+08, 1.573384e-01, 9.742880e-01, -1.849216e+00, -4.937119e-01, 4.316887e-10, 2.772853e-10, 5.441391e+01, 3.008237e-01
2.798000e+08, 1.591862e-01, 9.739862e-01, -1.859523e+00, -5.003324e-01, 4.286831e-10, 2.772903e-10, 5.463447e+01, 3.034576e-01
2.836000e+08, 1.610310e-01, 9.736812e-01, -1.869759e+00, -5.069530e-01, 4.257528e-10, 2.772898e-10, 5.485793e+01, 3.060426e-01
2.874000e+08, 1.628727e-01, 9.733730e-01, -1.879924e+00, -5.135736e-01, 4.228941e-10, 2.772838e-10, 5.508428e+01, 3.085784e-01
2.912000e+08, 1.647109e-01, 9.730615e-01, -1.890021e+00, -5.201941e-01, 4.201036e-10, 2.772721e-10, 5.531350e+01, 3.110642e-01
2.950000e+08, 1.665455e-01, 9.727467e-01, -1.900052e+00, -5.268143e-01, 4.173781e-10, 2.772548e-10, 5.554556e+01, 3.134997e-01
2.988000e+08, 1.683761e-01, 9.724287e-01, -1.910017e+00, -5.334340e-01, 4.147143e-10, 2.772317e-10, 5.578043e+01, 3.158842e-01
3.026000e+08, 1.702025e-01, 9.721073e-01, -1.919919e+00, -5.400532e-01, 4.121094e-10, 2.772028e-10, 5.601811e+01, 3.182173e-01
3.064000e+08, 1.720244e-01, 9.717827e-01, -1.929758e+00, -5.466718e-01, 4.095607e-10, 2.771681e-10, 5.625855e+01, 3.204986e-01
3.102000e+08, 1.738417e-01, 9.714547e-01, -1.939537e+00, -5.532895e-01, 4.070654e-10, 2.771275e-10, 5.650175e+01, 3.227276e-01
3.140000e+08, 1.756541e-01, 9.711234e-01, -1.949256e+00, -5.599062e-01, 4.046213e-10, 2.770809e-10, 5.674767e+01, 3.249040e-01
3.178000e+08, 1.774614e-01, 9.707888e-01, -1.958917e+00, -5.665218e-01, 4.022259e-10, 2.770284e-10, 5.699628e+01, 3.270274e-01
3.216000e+08, 1.792634e-01, 9.704509e-01, -1.968520e+00, -5.731362e-01, 3.998772e-10, 2.769698e-10, 5.724757e+01, 3.290974e-01
3.254000e+08, 1.810598e-01, 9.701097e-01, -1.978068e+00, -5.797491e-01, 3.975731e-10, 2.769053e-10, 5.750150e+01, 3.311137e-01
3.292000e+08, 1.828505e-01, 9.697652e-01, -1.987560e+00, -5.863605e-01, 3.953117e-10, 2.768346e-10, 5.775805e+01, 3.330761e-01
3.330000e+08, 1.846353e-01, 9.694174e-01, -1.996999e+00, -5.929703e-01, 3.930913e-10, 2.767579e-10, 5.801720e+01, 3.349842e-01
3.368000e+08, 1.864140e-01, 9.690665e-01, -2.006384e+00, -5.995782e-01, 3.909102e-10, 2.766752e-10, 5.827891e+01, 3.368379e-01
3.406000e+08, 1.881865e-01, 9.687123e-01, -2.015718e+00, -6.061841e-01, 3.887668e-10, 2.765864e-10, 5.854315e+01, 3.386369e-01
3.444000e+08, 1.899525e-01, 9.683549e-01, -2.025000e+00, -6.127879e-01, 3.866599e-10, 2.764916e-10, 5.880990e+01, 3.403811e-01
3.482000e+08, 1.917120e-01, 9.679945e-01, -2.034232e+00, -6.193894e-01, 3.845879e-10, 2.763908e-10, 5.907914e+01, 3.420702e-01
3.520000e+08, 1.934646e-01, 9.676309e-01, -2.043414e+00, -6.259886e-01, 3.825498e-10, 2.762841e-10, 5.935083e+01, 3.437041e-01
3.558000e+08, 1.952104e-01, 9.672643e-01, -2.052548e+00, -6.325852e-01, 3.805443e-10, 2.761716e-10, 5.962494e+01, 3.452827e-01
3.596000e+08, 1.969492e-01, 9.668948e-01, -2.061634e+00, -6.391791e-01, 3.785706e-10, 2.760533e-10, 5.990144e+01, 3.468058e-01
3.634000e+08, 1.986808e-01, 9.665223e-01, -2.070673e+00, -6.457702e-01, 3.766275e-10, 2.759293e-10, 6.018032e+01, 3.482734e-01
3.672000e+08, 2.004051e-01, 9.661471e-01, -2.079665e+00, -6.523583e-01, 3.747142e-10, 2.757997e-10, 6.046153e+01, 3.496854e-01
3.710000e+08, 2.021220e-01, 9.657690e-01, -2.088612e+00, -6.589433e-01, 3.728300e-10, 2.756646e-10, 6.074505e+01, 3.510417e-01
3.748000e+08, 2.038314e-01, 9.653882e-01, -2.097514e+00, -6.655251e-01, 3.709741e-10, 2.755242e-10, 6.103085e+01, 3.523423e-01
3.786000e+08, 2.055331e-01, 9.650049e-01, -2.106371e+00, -6.721035e-01, 3.691458e-10, 2.753786e-10, 6.131890e+01, 3.535872e-01
3.824000e+08, 2.072272e-01, 9.646190e-01, -2.115185e+00, -6.786785e-01, 3.673447e-10, 2.752278e-10, 6.160918e+01, 3.547764e-01
3.862000e+08, 2.089134e-01, 9.642306e-01, -2.123956e+00, -6.852499e-01, 3.655701e-10, 2.750722e-10, 6.190165e+01, 3.559098e-01
3.900000e+08, 2.105917e-01, 9.638399e-01, -2.132684e+00, -6.918175e-01, 3.638217e-10, 2.749118e-10, 6.219629e+01, 3.569875e-01
3.938000e+08, 2.122620e-01, 9.634470e-01, -2.141371e+00, -6.983813e-01, 3.620989e-10, 2.747469e-10, 6.249307e+01, 3.580095e-01
3.976000e+08, 2.139242e-01, 9.630520e-01, -2.150016e+00, -7.049412e-01, 3.604014e-10, 2.745776e-10, 6.279196e+01, 3.589759e-01
4.014000e+08, 2.155784e-01, 9.626549e-01, -2.158621e+00, -7.114971e-01, 3.587290e-10, 2.744041e-10, 6.309293e+01, 3.598867e-01
4.052000e+08, 2.172243e-01, 9.622559e-01, -2.167186e+00, -7.180488e-01, 3.570813e-10, 2.742266e-10, 6.339596e+01, 3.607420e-01
4.090000e+08, 2.188620e-01, 9.618551e-01, -2.175712e+00, -7.245962e-01, 3.554582e-10, 2.740454e-10, 6.370102e+01, 3.615418e-01
4.128000e+08, 2.204913e-01, 9.614526e-01, -2.184199e+00, -7.311394e-01, 3.538593e-10, 2.738607e-10, 6.400809e+01, 3.622862e-01
4.166000e+08, 2.221123e-01, 9.610485e-01, -2.192648e+00, -7.376781e-01, 3.522847e-10, 2.736726e-10, 6.431713e+01, 3.629753e-01
4.204000e+08, 2.237249e-01, 9.606430e-01, -2.201059e+00, -7.442123e-01, 3.507341e-10, 2.734815e-10, 6.462811e+01, 3.636092e-01
4.242000e+08, 2.253290e-01, 9.602361e-01, -2.209433e+00, -7.507420e-01, 3.492074e-10, 2.732876e-10, 6.494103e+01, 3.641880e-01
4.280000e+08, 2.269247e-01, 9.598281e-01, -2.217771e+00, -7.572671e-01, 3.477047e-10, 2.730911e-10, 6.525583e+01, 3.647117e-01
4.318000e+08, 2.285118e-01, 9.594190e-01, -2.226073e+00, -7.637874e-01, 3.462257e-10, 2.728923e-10, 6.557252e+01, 3.651806e-01
4.356000e+08, 2.300904e-01, 9.590089e-01, -2.234339e+00, -7.703030e-01, 3.447705e-10, 2.726914e-10, 6.589104e+01, 3.655946e-01
4.394000e+08, 2.316604e-01, 9.585980e-01, -2.242571e+00, -7.768138e-01, 3.433392e-10, 2.724887e-10, 6.621140e+01, 3.659539e-01
4.432000e+08, 2.332218e-01, 9.581864e-01, -2.250769e+00, -7.833198e-01, 3.419315e-10, 2.722844e-10, 6.653354e+01, 3.662585e-01
4.470000e+08, 2.347747e-01, 9.577743e-01, -2.258933e+00, -7.898209e-01, 3.405477e-10, 2.720787e-10, 6.685747e+01, 3.665087e-01
4.508000e+08, 2.363188e-01, 9.573617e-01, -2.267064e+00, -7.963171e-01, 3.391877e-10, 2.718720e-10, 6.718314e+01, 3.667044e-01
4.546000e+08, 2.378544e-01, 9.569489e-01, -2.275162e+00, -8.028083e-01, 3.378514e-10, 2.716645e-10, 6.751053e+01, 3.668459e-01
4.584000e+08, 2.393813e-01, 9.565358e-01, -2.283229e+00, -8.092946e-01, 3.365390e-10, 2.714564e-10, 6.783963e+01, 3.669331e-01
4.622000e+08, 2.408995e-01, 9.561228e-01, -2.291264e+00, -8.157759e-01, 3.352505e-10, 2.712480e-10, 6.817040e+01, 3.669662e-01
4.660000e+08, 2.424091e-01, 9.557098e-01, -2.299268e+00, -8.222523e-01, 3.339859e-10, 2.710394e-10, 6.850283e+01, 3.669453e-01
4.698000e+08, 2.439100e-01, 9.552970e-01, -2.307243e+00, -8.287236e-01, 3.327451e-10, 2.708310e-10, 6.883689e+01, 3.668705e-01
4.736000e+08, 2.454022e-01, 9.548845e-01, -2.315187e+00, -8.351900e-01, 3.315284e-10, 2.706230e-10, 6.917256e+01, 3.667418e-01
4.774000e+08, 2.468857e-01, 9.544725e-01, -2.323103e+00, -8.416514e-01, 3.303355e-10, 2.704156e-10, 6.950981e+01, 3.665592e-01
4.812000e+08, 2.483605e-01, 9.540611e-01, -2.330990e+00, -8.481079e-01, 3.291666e-10, 2.702089e-10, 6.984862e+01, 3.663230e-01
4.850000e+08, 2.498267e-01, 9.536503e-01, -2.338849e+00, -8.545594e-01, 3.280217e-10, 2.700033e-10, 7.018897e+01, 3.660331e-01
4.888000e+08, 2.512841e-01, 9.532404e-01, -2.346681e+00, -8.610061e-01, 3.269006e-10, 2.697988e-10, 7.053083e+01, 3.656896e-01
4.926000e+08, 2.527329e-01, 9.528313e-01, -2.354486e+00, -8.674478e-01, 3.258035e-10, 2.695957e-10, 7.087419e+01, 3.652925e-01
4.964000e+08, 2.541729e-01, 9.524232e-01, -2.362265e+00, -8.738847e-01, 3.247302e-10, 2.693942e-10, 7.121901e+01, 3.648420e-01
5.002000e+08, 2.556043e-01, 9.520163e-01, -2.370018e+00, -8.803168e-01, 3.236808e-10, 2.691944e-10, 7.156527e+01, 3.643379e-01
5.040000e+08, 2.570270e-01, 9.516106e-01, -2.377747e+00, -8.867441e-01, 3.226550e-10, 2.689965e-10, 7.191295e+01, 3.637803e-01
5.078000e+08, 2.584409e-01, 9.512061e-01, -2.385450e+00, -8.931667e-01, 3.216529e-10, 2.688007e-10, 7.226202e+01, 3.631694e-01
5.116000e+08, 2.598462e-01, 9.508031e-01, -2.393130e+00, -8.995846e-01, 3.206743e-10, 2.686070e-10, 7.261246e+01, 3.625049e-01
5.154000e+08, 2.612427e-01, 9.504015e-01, -2.400787e+00, -9.059979e-01, 3.197191e-10, 2.684155e-10, 7.296424e+01, 3.617870e-01
5.192000e+08, 2.626305e-01, 9.500015e-01, -2.408420e+00, -9.124066e-01, 3.187871e-10, 2.682265e-10, 7.331734e+01, 3.610157e-01
5.230000e+08, 2.640096e-01, 9.496032e-01, -2.416032e+00, -9.188108e-01, 3.178783e-10, 2.680400e-10, 7.367172e+01, 3.601908e-01
5.268000e+08, 2.653799e-01, 9.492065e-01, -2.423621e+00, -9.252106e-01, 3.169923e-10, 2.678560e-10, 7.402737e+01, 3.593125e-01
5.306000e+08, 2.667415e-01, 9.488116e-01, -2.431190e+00, -9.316059e-01, 3.161291e-10, 2.676747e-10, 7.438424e+01, 3.583806e-01
5.344000e+08, 2.680944e-01, 9.484186e-01, -2.438738e+00, -9.379970e-01, 3.152883e-10, 2.674961e-10, 7.474232e+01, 3.573951e-01
5.382000e+08, 2.694384e-01, 9.480275e-01, -2.446266e+00, -9.443837e-01, 3.144698e-10, 2.673202e-10, 7.510157e+01, 3.563560e-01
5.420000e+08, 2.707737e-01, 9.476383e-01, -2.453774e+00, -9.507663e-01, 3.136732e-10, 2.671472e-10, 7.546195e+01, 3.552632e-01
5.458000e+08, 2.721001e-01, 9.472512e-01, -2.461263e+00, -9.571447e-01, 3.128983e-10, 2.669770e-10, 7.582345e+01, 3.541167e-01
5.496000e+08, 2.734177e-01, 9.468661e-01, -2.468734e+00, -9.635191e-01, 3.121449e-10, 2.668096e-10, 7.618601e+01, 3.529163e-01
5.534000e+08, 2.747265e-01, 9.464831e-01, -2.476187e+00, -9.698895e-01, 3.114125e-10, 2.666450e-10, 7.654962e+01, 3.516619e-01
5.572000e+08, 2.760264e-01, 9.461022e-01, -2.483622e+00, -9.762559e-01, 3.107008e-10, 2.664833e-10, 7.691423e+01, 3.503536e-01
5.610000e+08, 2.773174e-01, 9.457235e-01, -2.491041e+00, -9.826185e-01, 3.100096e-10, 2.663244e-10, 7.727980e+01, 3.489912e-01
5.648000e+08, 2.785994e-01, 9.453470e-01, -2.498442e+00, -9.889773e-01, 3.093383e-10, 2.661682e-10, 7.764630e+01, 3.475746e-01
5.686000e+08, 2.798725e-01, 9.449727e-01, -2.505828e+00, -9.953323e-01, 3.086867e-10, 2.660148e-10, 7.801368e+01, 3.461038e-01
5.724000e+08, 2.811366e-01, 9.446006e-01, -2.513198e+00, -1.001684e+00, 3.080543e-10, 2.658640e-10, 7.838190e+01, 3.445785e-01
5.762000e+08, 2.823916e-01, 9.442308e-01, -2.520554e+00, -1.008032e+00, 3.074406e-10, 2.657159e-10, 7.875092e+01, 3.429988e-01
