Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 4.878517e-02, 3.634509e-03, 2.641088e-02, 7.959584e-01, 1.299109e+00, 1.186690e+00, -1.558111e+00, -4.733953e-01, 3.856034e-10, 4.734213e-10, 5.177819e-10, 3.632819e-10, 5.003349e+01, -5.280525e-02
2.038000e+08, 4.958481e-02, 3.708918e-03, 2.630947e-02, 7.962441e-01, 1.289903e+00, 1.175386e+00, -1.570473e+00, -4.820691e-01, 3.794167e-10, 4.914028e-10, 5.367332e-10, 3.641884e-10, 5.000085e+01, -5.260680e-02
2.076000e+08, 5.037139e-02, 3.783088e-03, 2.621864e-02, 7.965287e-01, 1.280844e+00, 1.163653e+00, -1.583288e+00, -4.907645e-01, 3.732374e-10, 5.086212e-10, 5.554442e-10, 3.650648e-10, 4.996728e+01, -5.242118e-02
2.114000e+08, 5.114526e-02, 3.856935e-03, 2.613788e-02, 7.968118e-01, 1.271932e+00, 1.151510e+00, -1.596550e+00, -4.994808e-01, 3.671057e-10, 5.250531e-10, 5.739023e-10, 3.659125e-10, 4.993278e+01, -5.224656e-02
2.152000e+08, 5.190676e-02, 3.930375e-03, 2.606673e-02, 7.970931e-01, 1.263167e+00, 1.138973e+00, -1.610253e+00, -5.082174e-01, 3.610550e-10, 5.406776e-10, 5.920954e-10, 3.667325e-10, 4.989735e+01, -5.208116e-02
2.190000e+08, 5.265623e-02, 4.003324e-03, 2.600477e-02, 7.973723e-01, 1.254547e+00, 1.126064e+00, -1.624390e+00, -5.169735e-01, 3.551122e-10, 5.554770e-10, 6.100121e-10, 3.675259e-10, 4.986099e+01, -5.192329e-02
2.228000e+08, 5.339400e-02, 4.075699e-03, 2.595161e-02, 7.976492e-01, 1.246068e+00, 1.112801e+00, -1.638954e+00, -5.257486e-01, 3.492988e-10, 5.694374e-10, 6.276416e-10, 3.682936e-10, 4.982369e+01, -5.177131e-02
2.266000e+08, 5.412041e-02, 4.147418e-03, 2.590692e-02, 7.979235e-01, 1.237728e+00, 1.099205e+00, -1.653940e+00, -5.345420e-01, 3.436313e-10, 5.825494e-10, 6.449737e-10, 3.690364e-10, 4.978545e+01, -5.162362e-02
2.304000e+08, 5.483574e-02, 4.218402e-03, 2.587037e-02, 7.981949e-01, 1.229524e+00, 1.085296e+00, -1.669339e+00, -5.433532e-01, 3.381221e-10, 5.948082e-10, 6.619987e-10, 3.697551e-10, 4.974629e+01, -5.147869e-02
2.342000e+08, 5.554030e-02, 4.288575e-03, 2.584169e-02, 7.984632e-01, 1.221450e+00, 1.071095e+00, -1.685145e+00, -5.521815e-01, 3.327798e-10, 6.062142e-10, 6.787072e-10, 3.704502e-10, 4.970621e+01, -5.133503e-02
2.380000e+08, 5.623437e-02, 4.357863e-03, 2.582063e-02, 7.987281e-01, 1.213505e+00, 1.056621e+00, -1.701350e+00, -5.610264e-01, 3.276099e-10, 6.167726e-10, 6.950904e-10, 3.711224e-10, 4.966520e+01, -5.119119e-02
2.418000e+08, 5.691819e-02, 4.426199e-03, 2.580696e-02, 7.989895e-01, 1.205683e+00, 1.041895e+00, -1.717946e+00, -5.698874e-01, 3.226155e-10, 6.264938e-10, 7.111397e-10, 3.717723e-10, 4.962329e+01, -5.104577e-02
2.456000e+08, 5.759202e-02, 4.493519e-03, 2.580047e-02, 7.992469e-01, 1.197980e+00, 1.026936e+00, -1.734926e+00, -5.787638e-01, 3.177975e-10, 6.353929e-10, 7.268472e-10, 3.724003e-10, 4.958048e+01, -5.089739e-02
2.494000e+08, 5.825607e-02, 4.559765e-03, 2.580099e-02, 7.995004e-01, 1.190392e+00, 1.011766e+00, -1.752280e+00, -5.876553e-01, 3.131548e-10, 6.434896e-10, 7.422049e-10, 3.730068e-10, 4.953678e+01, -5.074474e-02
2.532000e+08, 5.891056e-02, 4.624884e-03, 2.580836e-02, 7.997495e-01, 1.182915e+00, 9.964016e-01, -1.770001e+00, -5.965613e-01, 3.086852e-10, 6.508074e-10, 7.572053e-10, 3.735924e-10, 4.949220e+01, -5.058650e-02
2.570000e+08, 5.955568e-02, 4.688829e-03, 2.582245e-02, 7.999942e-01, 1.175545e+00, 9.808629e-01, -1.788080e+00, -6.054812e-01, 3.043851e-10, 6.573738e-10, 7.718414e-10, 3.741573e-10, 4.944676e+01, -5.042143e-02
2.608000e+08, 6.019160e-02, 4.751557e-03, 2.584312e-02, 8.002343e-01, 1.168278e+00, 9.651673e-01, -1.806509e+00, -6.144146e-01, 3.002501e-10, 6.632191e-10, 7.861062e-10, 3.747018e-10, 4.940047e+01, -5.024828e-02
2.646000e+08, 6.081848e-02, 4.813032e-03, 2.587028e-02, 8.004695e-01, 1.161109e+00, 9.493322e-01, -1.825278e+00, -6.233610e-01, 2.962753e-10, 6.683761e-10, 7.999932e-10, 3.752264e-10, 4.935335e+01, -5.006586e-02
2.684000e+08, 6.143648e-02, 4.873225e-03, 2.590383e-02, 8.006997e-01, 1.154035e+00, 9.333740e-01, -1.844378e+00, -6.323200e-01, 2.924550e-10, 6.728798e-10, 8.134962e-10, 3.757314e-10, 4.930542e+01, -4.987300e-02
2.722000e+08, 6.204572e-02, 4.932109e-03, 2.594371e-02, 8.009247e-01, 1.147052e+00, 9.173083e-01, -1.863802e+00, -6.412910e-01, 2.887833e-10, 6.767663e-10, 8.266091e-10, 3.762169e-10, 4.925669e+01, -4.966856e-02
2.760000e+08, 6.264633e-02, 4.989664e-03, 2.598985e-02, 8.011443e-01, 1.140157e+00, 9.011497e-01, -1.883538e+00, -6.502736e-01, 2.852542e-10, 6.800727e-10, 8.393264e-10, 3.766833e-10, 4.920720e+01, -4.945143e-02
2.798000e+08, 6.323842e-02, 5.045875e-03, 2.604219e-02, 8.013585e-01, 1.133347e+00, 8.849123e-01, -1.903578e+00, -6.592673e-01, 2.818614e-10, 6.828362e-10, 8.516428e-10, 3.771309e-10, 4.915695e+01, -4.922052e-02
2.836000e+08, 6.382209e-02, 5.100730e-03, 2.610070e-02, 8.015671e-01, 1.126617e+00, 8.686088e-01, -1.923911e+00, -6.682717e-01, 2.785985e-10, 6.850940e-10, 8.635534e-10, 3.775598e-10, 4.910598e+01, -4.897478e-02
2.874000e+08, 6.439742e-02, 5.154223e-03, 2.616535e-02, 8.017698e-01, 1.119965e+00, 8.522514e-01, -1.944530e+00, -6.772864e-01, 2.754594e-10, 6.868827e-10, 8.750536e-10, 3.779703e-10, 4.905431e+01, -4.871317e-02
2.912000e+08, 6.496450e-02, 5.206350e-03, 2.623612e-02, 8.019667e-01, 1.113388e+00, 8.358513e-01, -1.965423e+00, -6.863108e-01, 2.724377e-10, 6.882379e-10, 8.861395e-10, 3.783626e-10, 4.900197e+01, -4.843470e-02
2.950000e+08, 6.552341e-02, 5.257111e-03, 2.631300e-02, 8.021577e-01, 1.106883e+00, 8.194189e-01, -1.986580e+00, -6.953447e-01, 2.695275e-10, 6.891942e-10, 8.968071e-10, 3.787370e-10, 4.894898e+01, -4.813840e-02
2.988000e+08, 6.607420e-02, 5.306508e-03, 2.639597e-02, 8.023425e-01, 1.100448e+00, 8.029636e-01, -2.007992e+00, -7.043874e-01, 2.667228e-10, 6.897844e-10, 9.070533e-10, 3.790937e-10, 4.889537e+01, -4.782331e-02
3.026000e+08, 6.661694e-02, 5.354547e-03, 2.648504e-02, 8.025211e-01, 1.094080e+00, 7.864943e-01, -2.029649e+00, -7.134387e-01, 2.640178e-10, 6.900399e-10, 9.168754e-10, 3.794328e-10, 4.884117e+01, -4.748851e-02
