Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 2.990591e-02, 7.960117e-01, 4.750779e-02, 3.859783e-03, -1.808787e+00, -4.740631e-01, 1.323109e+00, -1.422044e-01, 4.888196e-10, 3.660610e-10, 4.201684e-10, 3.755908e-10, 4.930049e+01, -5.811247e-02
2.038000e+08, 2.998908e-02, 7.962984e-01, 4.835440e-02, 3.929664e-03, -1.820458e+00, -4.828032e-01, 1.313077e+00, -1.511720e-01, 4.975136e-10, 3.669381e-10, 4.146238e-10, 3.801915e-10, 4.926511e+01, -5.810544e-02
2.076000e+08, 3.008381e-02, 7.965839e-01, 4.918629e-02, 3.999457e-03, -1.832336e+00, -4.915643e-01, 1.303177e+00, -1.602495e-01, 5.060048e-10, 3.677871e-10, 4.087404e-10, 3.846311e-10, 4.922878e+01, -5.810866e-02
2.114000e+08, 3.018955e-02, 7.968679e-01, 5.000374e-02, 4.069151e-03, -1.844418e+00, -5.003456e-01, 1.293418e+00, -1.694330e-01, 5.142912e-10, 3.686091e-10, 4.026028e-10, 3.889206e-10, 4.919150e+01, -5.812041e-02
2.152000e+08, 3.030575e-02, 7.971500e-01, 5.080704e-02, 4.138735e-03, -1.856697e+00, -5.091465e-01, 1.283806e+00, -1.787189e-01, 5.223718e-10, 3.694053e-10, 3.962866e-10, 3.930701e-10, 4.915326e+01, -5.813903e-02
2.190000e+08, 3.043194e-02, 7.974300e-01, 5.159654e-02, 4.208198e-03, -1.869169e+00, -5.179665e-01, 1.274344e+00, -1.881039e-01, 5.302463e-10, 3.701765e-10, 3.898584e-10, 3.970886e-10, 4.911408e+01, -5.816292e-02
2.228000e+08, 3.056763e-02, 7.977076e-01, 5.237259e-02, 4.277528e-03, -1.881830e+00, -5.268049e-01, 1.265036e+00, -1.975848e-01, 5.379149e-10, 3.709234e-10, 3.833758e-10, 4.009840e-10, 4.907395e+01, -5.819053e-02
2.266000e+08, 3.071239e-02, 7.979825e-01, 5.313558e-02, 4.346714e-03, -1.894673e+00, -5.356611e-01, 1.255882e+00, -2.071588e-01, 5.453784e-10, 3.716468e-10, 3.768879e-10, 4.047637e-10, 4.903287e+01, -5.822035e-02
2.304000e+08, 3.086581e-02, 7.982546e-01, 5.388588e-02, 4.415743e-03, -1.907694e+00, -5.445346e-01, 1.246884e+00, -2.168230e-01, 5.526380e-10, 3.723473e-10, 3.704364e-10, 4.084342e-10, 4.899085e+01, -5.825094e-02
2.342000e+08, 3.102750e-02, 7.985235e-01, 5.462387e-02, 4.484602e-03, -1.920889e+00, -5.534248e-01, 1.238039e+00, -2.265748e-01, 5.596955e-10, 3.730255e-10, 3.640557e-10, 4.120012e-10, 4.894789e+01, -5.828089e-02
2.380000e+08, 3.119707e-02, 7.987890e-01, 5.534992e-02, 4.553278e-03, -1.934253e+00, -5.623312e-01, 1.229347e+00, -2.364118e-01, 5.665532e-10, 3.736818e-10, 3.577737e-10, 4.154700e-10, 4.890401e+01, -5.830881e-02
2.418000e+08, 3.137419e-02, 7.990509e-01, 5.606437e-02, 4.621757e-03, -1.947780e+00, -5.712532e-01, 1.220804e+00, -2.463316e-01, 5.732134e-10, 3.743168e-10, 3.516130e-10, 4.188454e-10, 4.885921e+01, -5.833338e-02
2.456000e+08, 3.155852e-02, 7.993089e-01, 5.676758e-02, 4.690024e-03, -1.961466e+00, -5.801905e-01, 1.212409e+00, -2.563320e-01, 5.796792e-10, 3.749309e-10, 3.455909e-10, 4.221314e-10, 4.881350e+01, -5.835330e-02
