Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 8.838026e-02, 7.693843e-01, 2.949296e+00, -3.465535e-01, 1.280666e-10, 2.774449e-10, 3.361559e+01, 3.403416e-02
2.038000e+08, 8.826559e-02, 7.693251e-01, 2.946238e+00, -3.531778e-01, 1.280204e-10, 2.773335e-10, 3.362679e+01, 3.452255e-02
2.076000e+08, 8.814879e-02, 7.692656e-01, 2.943182e+00, -3.597994e-01, 1.279526e-10, 2.772252e-10, 3.363817e+01, 3.500815e-02
2.114000e+08, 8.802985e-02, 7.692059e-01, 2.940127e+00, -3.664185e-01, 1.278647e-10, 2.771196e-10, 3.364974e+01, 3.549082e-02
2.152000e+08, 8.790878e-02, 7.691461e-01, 2.937074e+00, -3.730350e-01, 1.277577e-10, 2.770168e-10, 3.366150e+01, 3.597045e-02
2.190000e+08, 8.778558e-02, 7.690862e-01, 2.934023e+00, -3.796491e-01, 1.276329e-10, 2.769165e-10, 3.367345e+01, 3.644690e-02
2.228000e+08, 8.766024e-02, 7.690262e-01, 2.930976e+00, -3.862608e-01, 1.274911e-10, 2.768188e-10, 3.368558e+01, 3.692007e-02
2.266000e+08, 8.753276e-02, 7.689661e-01, 2.927932e+00, -3.928702e-01, 1.273334e-10, 2.767233e-10, 3.369789e+01, 3.738985e-02
2.304000e+08, 8.740313e-02, 7.689060e-01, 2.924892e+00, -3.994772e-01, 1.271605e-10, 2.766302e-10, 3.371040e+01, 3.785613e-02
2.342000e+08, 8.727136e-02, 7.688459e-01, 2.921856e+00, -4.060821e-01, 1.269732e-10, 2.765392e-10, 3.372308e+01, 3.831881e-02
2.380000e+08, 8.713745e-02, 7.687858e-01, 2.918824e+00, -4.126848e-01, 1.267724e-10, 2.764503e-10, 3.373594e+01, 3.877781e-02
2.418000e+08, 8.700140e-02, 7.687258e-01, 2.915797e+00, -4.192853e-01, 1.265585e-10, 2.763635e-10, 3.374899e+01, 3.923301e-02
2.456000e+08, 8.686319e-02, 7.686659e-01, 2.912775e+00, -4.258838e-01, 1.263323e-10, 2.762787e-10, 3.376222e+01, 3.968434e-02
2.494000e+08, 8.672284e-02, 7.686062e-01, 2.909759e+00, -4.324803e-01, 1.260943e-10, 2.761958e-10, 3.377563e+01, 4.013171e-02
2.532000e+08, 8.658034e-02, 7.685466e-01, 2.906749e+00, -4.390747e-01, 1.258451e-10, 2.761147e-10, 3.378921e+01, 4.057504e-02
2.570000e+08, 8.643569e-02, 7.684872e-01, 2.903744e+00, -4.456673e-01, 1.255850e-10, 2.760355e-10, 3.380297e+01, 4.101424e-02
2.608000e+08, 8.628888e-02, 7.684281e-01, 2.900745e+00, -4.522579e-01, 1.253146e-10, 2.759582e-10, 3.381691e+01, 4.144925e-02
2.646000e+08, 8.613993e-02, 7.683692e-01, 2.897753e+00, -4.588467e-01, 1.250342e-10, 2.758825e-10, 3.383102e+01, 4.187998e-02
2.684000e+08, 8.598882e-02, 7.683106e-01, 2.894768e+00, -4.654337e-01, 1.247443e-10, 2.758086e-10, 3.384531e+01, 4.230637e-02
2.722000e+08, 8.583556e-02, 7.682523e-01, 2.891790e+00, -4.720190e-01, 1.244451e-10, 2.757365e-10, 3.385977e+01, 4.272833e-02
2.760000e+08, 8.568014e-02, 7.681943e-01, 2.888818e+00, -4.786025e-01, 1.241370e-10, 2.756660e-10, 3.387440e+01, 4.314582e-02
2.798000e+08, 8.552257e-02, 7.681367e-01, 2.885854e+00, -4.851843e-01, 1.238203e-10, 2.755971e-10, 3.388921e+01, 4.355875e-02
2.836000e+08, 8.536284e-02, 7.680795e-01, 2.882898e+00, -4.917645e-01, 1.234953e-10, 2.755299e-10, 3.390418e+01, 4.396707e-02
2.874000e+08, 8.520096e-02, 7.680228e-01, 2.879949e+00, -4.983431e-01, 1.231621e-10, 2.754643e-10, 3.391932e+01, 4.437071e-02
2.912000e+08, 8.503692e-02, 7.679665e-01, 2.877009e+00, -5.049201e-01, 1.228209e-10, 2.754003e-10, 3.393463e+01, 4.476962e-02
2.950000e+08, 8.487073e-02, 7.679106e-01, 2.874076e+00, -5.114956e-01, 1.224721e-10, 2.753379e-10, 3.395011e+01, 4.516373e-02
2.988000e+08, 8.470238e-02, 7.678553e-01, 2.871152e+00, -5.180696e-01, 1.221158e-10, 2.752770e-10, 3.396575e+01, 4.555299e-02
3.026000e+08, 8.453187e-02, 7.678005e-01, 2.868237e+00, -5.246421e-01, 1.217520e-10, 2.752177e-10, 3.398156e+01, 4.593733e-02
3.064000e+08, 8.435920e-02, 7.677462e-01, 2.865330e+00, -5.312133e-01, 1.213810e-10, 2.751599e-10, 3.399753e+01, 4.631672e-02
3.102000e+08, 8.418437e-02, 7.676925e-01, 2.862432e+00, -5.377830e-01, 1.210029e-10, 2.751037e-10, 3.401366e+01, 4.669108e-02
3.140000e+08, 8.400739e-02, 7.676393e-01, 2.859542e+00, -5.443514e-01, 1.206178e-10, 2.750490e-10, 3.402996e+01, 4.706038e-02
3.178000e+08, 8.382825e-02, 7.675868e-01, 2.856663e+00, -5.509185e-01, 1.202257e-10, 2.749957e-10, 3.404641e+01, 4.742455e-02
