Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.088198e-01, 1.001890e+00, -2.622865e+00, -5.865730e-01, -4.318991e-10, 5.035714e-10, 6.040305e+01, 1.087626e-01
2.038000e+08, 1.099400e-01, 1.002796e+00, -2.612553e+00, -5.985964e-01, -4.114428e-10, 5.102414e-10, 6.045042e+01, 1.118633e-01
2.076000e+08, 1.113322e-01, 1.003506e+00, -2.602729e+00, -6.107789e-01, -3.706213e-10, 5.152137e-10, 6.052678e+01, 1.151846e-01
2.114000e+08, 1.129846e-01, 1.003999e+00, -2.593880e+00, -6.230802e-01, -3.125526e-10, 5.183810e-10, 6.063429e+01, 1.186321e-01
2.152000e+08, 1.148746e-01, 1.004261e+00, -2.586418e+00, -6.354572e-01, -2.410978e-10, 5.196982e-10, 6.077403e+01, 1.221078e-01
2.190000e+08, 1.169713e-01, 1.004284e+00, -2.580661e+00, -6.478655e-01, -1.604480e-10, 5.191816e-10, 6.094603e+01, 1.255148e-01
2.228000e+08, 1.192373e-01, 1.004072e+00, -2.576830e+00, -6.602616e-01, -7.474631e-11, 5.169073e-10, 6.114927e+01, 1.287598e-01
2.266000e+08, 1.216307e-01, 1.003634e+00, -2.575046e+00, -6.726033e-01, 1.220617e-11, 5.130065e-10, 6.138176e+01, 1.317566e-01
2.304000e+08, 1.241076e-01, 1.002987e+00, -2.575337e+00, -6.848519e-01, 9.713868e-11, 5.076597e-10, 6.164066e+01, 1.344289e-01
2.342000e+08, 1.266236e-01, 1.002156e+00, -2.577656e+00, -6.969728e-01, 1.773985e-10, 5.010892e-10, 6.192234e+01, 1.367126e-01
2.380000e+08, 1.291362e-01, 1.001171e+00, -2.581892e+00, -7.089369e-01, 2.509575e-10, 4.935513e-10, 6.222257e+01, 1.385572e-01
2.418000e+08, 1.316052e-01, 1.000063e+00, -2.587884e+00, -7.207210e-01, 3.163642e-10, 4.853265e-10, 6.253664e+01, 1.399271e-01
2.456000e+08, 1.339947e-01, 9.988716e-01, -2.595437e+00, -7.323087e-01, 3.726659e-10, 4.767105e-10, 6.285955e+01, 1.408021e-01
2.494000e+08, 1.362728e-01, 9.976335e-01, -2.604335e+00, -7.436907e-01, 4.193206e-10, 4.680040e-10, 6.318614e+01, 1.411777e-01
2.532000e+08, 1.384131e-01, 9.963878e-01, -2.614347e+00, -7.548648e-01, 4.561121e-10, 4.595031e-10, 6.351130e+01, 1.410639e-01
2.570000e+08, 1.403943e-01, 9.951723e-01, -2.625237e+00, -7.658359e-01, 4.830769e-10, 4.514894e-10, 6.383010e+01, 1.404851e-01
2.608000e+08, 1.422004e-01, 9.940224e-01, -2.636771e+00, -7.766157e-01, 5.004455e-10, 4.442213e-10, 6.413796e+01, 1.394780e-01
2.646000e+08, 1.438211e-01, 9.929703e-01, -2.648720e+00, -7.872220e-01, 5.085988e-10, 4.379249e-10, 6.443082e+01, 1.380905e-01
2.684000e+08, 1.452513e-01, 9.920437e-01, -2.660863e+00, -7.976779e-01, 5.080392e-10, 4.327872e-10, 6.470523e+01, 1.363795e-01
2.722000e+08, 1.464915e-01, 9.912654e-01, -2.672993e+00, -8.080112e-01, 4.993729e-10, 4.289500e-10, 6.495845e+01, 1.344086e-01
2.760000e+08, 1.475466e-01, 9.906523e-01, -2.684916e+00, -8.182529e-01, 4.833025e-10, 4.265057e-10, 6.518858e+01, 1.322461e-01
2.798000e+08, 1.484268e-01, 9.902151e-01, -2.696456e+00, -8.284362e-01, 4.606250e-10, 4.254951e-10, 6.539456e+01, 1.299624e-01
2.836000e+08, 1.491461e-01, 9.899582e-01, -2.707454e+00, -8.385953e-01, 4.322337e-10, 4.259078e-10, 6.557619e+01, 1.276275e-01
2.874000e+08, 1.497227e-01, 9.898797e-01, -2.717774e+00, -8.487643e-01, 3.991216e-10, 4.276836e-10, 6.573415e+01, 1.253091e-01
