Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 3.197450e-02, 7.917162e-01, 3.540430e-02, 5.749739e-03, -1.444185e+00, -3.767454e-01, 1.362835e+00, 2.479449e-01, 2.982741e-10, 2.895773e-10, 2.689412e-10, 1.425101e-09, 5.040498e+01, -6.341688e-02
2.038000e+08, 3.218381e-02, 7.918709e-01, 3.602751e-02, 5.919189e-03, -1.451306e+00, -3.836594e-01, 1.356414e+00, 2.139190e-01, 3.024216e-10, 2.900756e-10, 2.662233e-10, 1.487984e-09, 5.038473e+01, -6.388786e-02
2.076000e+08, 3.239982e-02, 7.920257e-01, 3.664639e-02, 6.080405e-03, -1.458527e+00, -3.905853e-01, 1.350058e+00, 1.783917e-01, 3.063122e-10, 2.905577e-10, 2.635645e-10, 1.542260e-09, 5.036393e+01, -6.437030e-02
2.114000e+08, 3.262214e-02, 7.921805e-01, 3.726094e-02, 6.230574e-03, -1.465841e+00, -3.975226e-01, 1.343765e+00, 1.415686e-01, 3.099625e-10, 2.910243e-10, 2.609648e-10, 1.584389e-09, 5.034257e+01, -6.486326e-02
2.152000e+08, 3.285040e-02, 7.923351e-01, 3.787116e-02, 6.366934e-03, -1.473241e+00, -4.044712e-01, 1.337534e+00, 1.037395e-01, 3.133880e-10, 2.914763e-10, 2.584242e-10, 1.611045e-09, 5.032065e+01, -6.536579e-02
2.190000e+08, 3.308426e-02, 7.924894e-01, 3.847705e-02, 6.487031e-03, -1.480724e+00, -4.114305e-01, 1.331364e+00, 6.527407e-02, 3.166031e-10, 2.919143e-10, 2.559423e-10, 1.619602e-09, 5.029816e+01, -6.587704e-02
2.228000e+08, 3.332341e-02, 7.926434e-01, 3.907860e-02, 6.588981e-03, -1.488283e+00, -4.184003e-01, 1.325253e+00, 2.660428e-02, 3.196212e-10, 2.923390e-10, 2.535187e-10, 1.608597e-09, 5.027510e+01, -6.639616e-02
2.266000e+08, 3.356752e-02, 7.927968e-01, 3.967582e-02, 6.671693e-03, -1.495914e+00, -4.253802e-01, 1.319200e+00, -1.180275e-02, 3.224549e-10, 2.927510e-10, 2.511526e-10, 1.578033e-09, 5.025148e+01, -6.692233e-02
2.304000e+08, 3.381630e-02, 7.929496e-01, 4.026870e-02, 6.735004e-03, -1.503613e+00, -4.323699e-01, 1.313203e+00, -4.948002e-02, 3.251158e-10, 2.931508e-10, 2.488432e-10, 1.529421e-09, 5.022727e+01, -6.745479e-02
2.342000e+08, 3.406949e-02, 7.931017e-01, 4.085725e-02, 6.779675e-03, -1.511376e+00, -4.393692e-01, 1.307262e+00, -8.599664e-02, 3.276149e-10, 2.935389e-10, 2.465896e-10, 1.465556e-09, 5.020250e+01, -6.799279e-02
2.380000e+08, 3.432680e-02, 7.932529e-01, 4.144148e-02, 6.807273e-03, -1.519198e+00, -4.463778e-01, 1.301374e+00, -1.209884e-01, 3.299623e-10, 2.939157e-10, 2.443909e-10, 1.390070e-09, 5.017715e+01, -6.853561e-02
2.418000e+08, 3.458799e-02, 7.934032e-01, 4.202137e-02, 6.819950e-03, -1.527076e+00, -4.533954e-01, 1.295539e+00, -1.541779e-01, 3.321675e-10, 2.942815e-10, 2.422459e-10, 1.306913e-09, 5.015122e+01, -6.908255e-02
2.456000e+08, 3.485281e-02, 7.935524e-01, 4.259693e-02, 6.820196e-03, -1.535007e+00, -4.604217e-01, 1.289755e+00, -1.853819e-01, 3.342392e-10, 2.946367e-10, 2.401535e-10, 1.219880e-09, 5.012471e+01, -6.963293e-02
2.494000e+08, 3.512102e-02, 7.937005e-01, 4.316816e-02, 6.810587e-03, -1.542987e+00, -4.674564e-01, 1.284021e+00, -2.145078e-01, 3.361857e-10, 2.949817e-10, 2.381125e-10, 1.132273e-09, 5.009763e+01, -7.018611e-02
2.532000e+08, 3.539239e-02, 7.938473e-01, 4.373507e-02, 6.793597e-03, -1.551014e+00, -4.744994e-01, 1.278336e+00, -2.415421e-01, 3.380144e-10, 2.953167e-10, 2.361218e-10, 1.046720e-09, 5.006997e+01, -7.074145e-02
2.570000e+08, 3.566671e-02, 7.939928e-01, 4.429764e-02, 6.771464e-03, -1.559085e+00, -4.815505e-01, 1.272699e+00, -2.665337e-01, 3.397326e-10, 2.956420e-10, 2.341800e-10, 9.651346e-10, 5.004174e+01, -7.129833e-02
2.608000e+08, 3.594377e-02, 7.941369e-01, 4.485589e-02, 6.746115e-03, -1.567196e+00, -4.886092e-01, 1.267107e+00, -2.895773e-01, 3.413468e-10, 2.959578e-10, 2.322860e-10, 8.887765e-10, 5.001293e+01, -7.185615e-02
2.646000e+08, 3.622337e-02, 7.942794e-01, 4.540981e-02, 6.719147e-03, -1.575346e+00, -4.956756e-01, 1.261561e+00, -3.107979e-01, 3.428631e-10, 2.962644e-10, 2.304385e-10, 8.183555e-10, 4.998354e+01, -7.241433e-02
2.684000e+08, 3.650530e-02, 7.944203e-01, 4.595940e-02, 6.691839e-03, -1.583532e+00, -5.027492e-01, 1.256059e+00, -3.303370e-01, 3.442871e-10, 2.965620e-10, 2.286361e-10, 7.541579e-10, 4.995359e+01, -7.297229e-02
2.722000e+08, 3.678937e-02, 7.945594e-01, 4.650466e-02, 6.665181e-03, -1.591753e+00, -5.098299e-01, 1.250600e+00, -3.483434e-01, 3.456243e-10, 2.968506e-10, 2.268777e-10, 6.961636e-10, 4.992307e+01, -7.352948e-02
2.760000e+08, 3.707540e-02, 7.946968e-01, 4.704558e-02, 6.639915e-03, -1.600005e+00, -5.169176e-01, 1.245183e+00, -3.649650e-01, 3.468795e-10, 2.971306e-10, 2.251620e-10, 6.441458e-10, 4.989199e+01, -7.408535e-02
2.798000e+08, 3.736321e-02, 7.948324e-01, 4.758217e-02, 6.616578e-03, -1.608287e+00, -5.240119e-01, 1.239807e+00, -3.803447e-01, 3.480572e-10, 2.974021e-10, 2.234878e-10, 5.977499e-10, 4.986035e+01, -7.463938e-02
2.836000e+08, 3.765262e-02, 7.949659e-01, 4.811442e-02, 6.595543e-03, -1.616597e+00, -5.311127e-01, 1.234471e+00, -3.946167e-01, 3.491618e-10, 2.976652e-10, 2.218538e-10, 5.565516e-10, 4.982815e+01, -7.519104e-02
2.874000e+08, 3.794346e-02, 7.950975e-01, 4.864233e-02, 6.577051e-03, -1.624934e+00, -5.382198e-01, 1.229174e+00, -4.079049e-01, 3.501972e-10, 2.979201e-10, 2.202588e-10, 5.200984e-10, 4.979540e+01, -7.573982e-02
2.912000e+08, 3.823556e-02, 7.952270e-01, 4.916590e-02, 6.561244e-03, -1.633295e+00, -5.453330e-01, 1.223915e+00, -4.203229e-01, 3.511671e-10, 2.981669e-10, 2.187016e-10, 4.879368e-10, 4.976210e+01, -7.628523e-02
2.950000e+08, 3.852876e-02, 7.953543e-01, 4.968512e-02, 6.548185e-03, -1.641680e+00, -5.524520e-01, 1.218694e+00, -4.319729e-01, 3.520750e-10, 2.984057e-10, 2.171810e-10, 4.596304e-10, 4.972827e+01, -7.682678e-02
2.988000e+08, 3.882291e-02, 7.954794e-01, 5.019999e-02, 6.537884e-03, -1.650086e+00, -5.595768e-01, 1.213508e+00, -4.429471e-01, 3.529239e-10, 2.986366e-10, 2.156959e-10, 4.347697e-10, 4.969390e+01, -7.736399e-02
3.026000e+08, 3.911784e-02, 7.956022e-01, 5.071050e-02, 6.530306e-03, -1.658512e+00, -5.667071e-01, 1.208358e+00, -4.533277e-01, 3.537170e-10, 2.988597e-10, 2.142452e-10, 4.129776e-10, 4.965900e+01, -7.789639e-02
