Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 3.524405e-02, 2.400918e-03, 2.979453e-02, 7.921906e-01, 1.368567e+00, 9.187348e-01, -1.539011e+00, -3.781605e-01, 2.868043e-10, 2.445034e-10, 2.319874e-10, 2.902698e-10, 5.009469e+01, -5.954142e-02
2.038000e+08, 3.587624e-02, 2.435654e-03, 2.996470e-02, 7.923725e-01, 1.361720e+00, 9.128970e-01, -1.544550e+00, -3.850910e-01, 2.837599e-10, 2.451455e-10, 2.371618e-10, 2.908142e-10, 5.007863e+01, -5.989088e-02
2.076000e+08, 3.650393e-02, 2.469672e-03, 3.014254e-02, 7.925547e-01, 1.354945e+00, 9.070439e-01, -1.550212e+00, -3.920345e-01, 2.807575e-10, 2.449086e-10, 2.421728e-10, 2.913411e-10, 5.006202e+01, -6.025409e-02
2.114000e+08, 3.712712e-02, 2.502942e-03, 3.032760e-02, 7.927370e-01, 1.348241e+00, 9.011964e-01, -1.555995e+00, -3.989906e-01, 2.778004e-10, 2.437303e-10, 2.470266e-10, 2.918514e-10, 5.004487e+01, -6.063000e-02
2.152000e+08, 3.774582e-02, 2.535438e-03, 3.051946e-02, 7.929192e-01, 1.341608e+00, 8.953771e-01, -1.561893e+00, -4.059589e-01, 2.748915e-10, 2.415378e-10, 2.517287e-10, 2.923459e-10, 5.002716e+01, -6.101757e-02
2.190000e+08, 3.836004e-02, 2.567135e-03, 3.071771e-02, 7.931013e-01, 1.335045e+00, 8.896101e-01, -1.567903e+00, -4.129389e-01, 2.720330e-10, 2.382482e-10, 2.562848e-10, 2.928254e-10, 5.000888e+01, -6.141585e-02
2.228000e+08, 3.896978e-02, 2.598010e-03, 3.092195e-02, 7.932830e-01, 1.328550e+00, 8.839217e-01, -1.574022e+00, -4.199305e-01, 2.692266e-10, 2.337688e-10, 2.607002e-10, 2.932906e-10, 4.999004e+01, -6.182389e-02
2.266000e+08, 3.957505e-02, 2.628048e-03, 3.113184e-02, 7.934643e-01, 1.322122e+00, 8.783402e-01, -1.580247e+00, -4.269331e-01, 2.664737e-10, 2.279986e-10, 2.649799e-10, 2.937421e-10, 4.997062e+01, -6.224080e-02
2.304000e+08, 4.017586e-02, 2.657237e-03, 3.134701e-02, 7.936450e-01, 1.315760e+00, 8.728965e-01, -1.586573e+00, -4.339465e-01, 2.637751e-10, 2.208313e-10, 2.691290e-10, 2.941804e-10, 4.995062e+01, -6.266572e-02
2.342000e+08, 4.077221e-02, 2.685576e-03, 3.156715e-02, 7.938249e-01, 1.309462e+00, 8.676239e-01, -1.592999e+00, -4.409704e-01, 2.611317e-10, 2.121595e-10, 2.731519e-10, 2.946060e-10, 4.993004e+01, -6.309783e-02
