Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 2.690134e-03, 7.857976e-01, 3.976016e-02, 3.418679e-03, 2.896668e-01, -3.314264e-01, 1.469141e+00, 6.656831e-01, -2.832239e-09, 2.554325e-10, 2.228787e-10, 1.284476e-09, 5.025847e+01, 1.536792e-03
2.038000e+08, 2.971108e-03, 7.859643e-01, 4.044685e-02, 3.530100e-03, 3.572896e-01, -3.375251e-01, 1.463819e+00, 6.350148e-01, -2.218634e-09, 2.558589e-10, 2.205933e-10, 1.360905e-09, 5.027912e+01, 2.078224e-03
2.076000e+08, 3.260363e-03, 7.861315e-01, 4.112796e-02, 3.640801e-03, 4.102619e-01, -3.436340e-01, 1.458552e+00, 6.025217e-01, -1.752890e-09, 2.562716e-10, 2.183866e-10, 1.440778e-09, 5.029988e+01, 2.600811e-03
2.114000e+08, 3.554019e-03, 7.862989e-01, 4.180348e-02, 3.749316e-03, 4.521141e-01, -3.497528e-01, 1.453338e+00, 5.681216e-01, -1.396183e-09, 2.566715e-10, 2.162573e-10, 1.521586e-09, 5.032072e+01, 3.105305e-03
2.152000e+08, 3.849480e-03, 7.864666e-01, 4.247342e-02, 3.853820e-03, 4.854495e-01, -3.558811e-01, 1.448175e+00, 5.317920e-01, -1.119730e-09, 2.570591e-10, 2.142036e-10, 1.599768e-09, 5.034164e+01, 3.592419e-03
2.190000e+08, 4.144997e-03, 7.866344e-01, 4.313778e-02, 3.952157e-03, 5.121843e-01, -3.620187e-01, 1.443061e+00, 4.935958e-01, -9.027635e-10, 2.574351e-10, 2.122239e-10, 1.670720e-09, 5.036262e+01, 4.062828e-03
2.228000e+08, 4.439380e-03, 7.868022e-01, 4.379656e-02, 4.041928e-03, 5.337388e-01, -3.681652e-01, 1.437993e+00, 4.537055e-01, -7.303774e-10, 2.578000e-10, 2.103166e-10, 1.729033e-09, 5.038366e+01, 4.517178e-03
2.266000e+08, 4.731812e-03, 7.869698e-01, 4.444976e-02, 4.120659e-03, 5.511774e-01, -3.743205e-01, 1.432972e+00, 4.124229e-01, -5.918271e-10, 2.581543e-10, 2.084798e-10, 1.769056e-09, 5.040474e+01, 4.956082e-03
2.304000e+08, 5.021734e-03, 7.871372e-01, 4.509739e-02, 4.186055e-03, 5.653079e-01, -3.804842e-01, 1.427994e+00, 3.701848e-01, -4.792934e-10, 2.584984e-10, 2.067117e-10, 1.785738e-09, 5.042585e+01, 5.380127e-03
2.342000e+08, 5.308763e-03, 7.873042e-01, 4.573945e-02, 4.236287e-03, 5.767516e-01, -3.866561e-01, 1.423059e+00, 3.275483e-01, -3.870203e-10, 2.588328e-10, 2.050105e-10, 1.775597e-09, 5.044699e+01, 5.789877e-03
