Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 3.959960e-01, 9.932105e-01, 7.985649e-03, 1.814657e-03, -4.307823e-01, -2.246839e-01, 1.666977e+00, 4.389907e-01, 3.450848e-10, 1.797044e-10, 3.227705e-10, 6.823011e-10, 4.102794e+01, 3.737883e-01
2.038000e+08, 3.959098e-01, 9.933079e-01, 8.105262e-03, 1.861800e-03, -4.390216e-01, -2.289746e-01, 1.659271e+00, 4.227001e-01, 3.453589e-10, 1.797461e-10, 3.156435e-10, 6.801655e-10, 4.119350e+01, 3.797536e-01
2.076000e+08, 3.958217e-01, 9.934068e-01, 8.223876e-03, 1.909601e-03, -4.472674e-01, -2.332662e-01, 1.651734e+00, 4.064603e-01, 3.456358e-10, 1.797891e-10, 3.087641e-10, 6.779671e-10, 4.136194e+01, 3.856664e-01
2.114000e+08, 3.957317e-01, 9.935072e-01, 8.341504e-03, 1.958070e-03, -4.555198e-01, -2.375589e-01, 1.644362e+00, 3.902731e-01, 3.459154e-10, 1.798334e-10, 3.021169e-10, 6.757129e-10, 4.153325e+01, 3.915261e-01
2.152000e+08, 3.956398e-01, 9.936091e-01, 8.458156e-03, 2.007215e-03, -4.637789e-01, -2.418526e-01, 1.637149e+00, 3.741397e-01, 3.461980e-10, 1.798789e-10, 2.956879e-10, 6.734096e-10, 4.170740e+01, 3.973325e-01
2.190000e+08, 3.955460e-01, 9.937126e-01, 8.573846e-03, 2.057044e-03, -4.720448e-01, -2.461474e-01, 1.630089e+00, 3.580613e-01, 3.464835e-10, 1.799255e-10, 2.894645e-10, 6.710632e-10, 4.188441e+01, 4.030852e-01
2.228000e+08, 3.954502e-01, 9.938174e-01, 8.688586e-03, 2.107568e-03, -4.803175e-01, -2.504433e-01, 1.623178e+00, 3.420390e-01, 3.467720e-10, 1.799734e-10, 2.834350e-10, 6.686791e-10, 4.206424e+01, 4.087839e-01
2.266000e+08, 3.953525e-01, 9.939237e-01, 8.802388e-03, 2.158793e-03, -4.885971e-01, -2.547404e-01, 1.616410e+00, 3.260735e-01, 3.470636e-10, 1.800224e-10, 2.775885e-10, 6.662620e-10, 4.224691e+01, 4.144282e-01
2.304000e+08, 3.952529e-01, 9.940314e-01, 8.915265e-03, 2.210729e-03, -4.968836e-01, -2.590386e-01, 1.609783e+00, 3.101658e-01, 3.473583e-10, 1.800726e-10, 2.719154e-10, 6.638165e-10, 4.243239e+01, 4.200178e-01
2.342000e+08, 3.951513e-01, 9.941404e-01, 9.027230e-03, 2.263383e-03, -5.051771e-01, -2.633381e-01, 1.603290e+00, 2.943164e-01, 3.476560e-10, 1.801238e-10, 2.664065e-10, 6.613464e-10, 4.262069e+01, 4.255526e-01
2.380000e+08, 3.950477e-01, 9.942508e-01, 9.138294e-03, 2.316765e-03, -5.134778e-01, -2.676387e-01, 1.596930e+00, 2.785260e-01, 3.479569e-10, 1.801761e-10, 2.610537e-10, 6.588553e-10, 4.281179e+01, 4.310323e-01
2.418000e+08, 3.949420e-01, 9.943624e-01, 9.248471e-03, 2.370881e-03, -5.217857e-01, -2.719406e-01, 1.590697e+00, 2.627952e-01, 3.482608e-10, 1.802294e-10, 2.558494e-10, 6.563463e-10, 4.300568e+01, 4.364566e-01
2.456000e+08, 3.948344e-01, 9.944754e-01, 9.357775e-03, 2.425740e-03, -5.301008e-01, -2.762438e-01, 1.584588e+00, 2.471242e-01, 3.485679e-10, 1.802837e-10, 2.507865e-10, 6.538220e-10, 4.320236e+01, 4.418254e-01
2.494000e+08, 3.947246e-01, 9.945895e-01, 9.466217e-03, 2.481349e-03, -5.384232e-01, -2.805483e-01, 1.578600e+00, 2.315134e-01, 3.488780e-10, 1.803390e-10, 2.458585e-10, 6.512850e-10, 4.340182e+01, 4.471384e-01
2.532000e+08, 3.946128e-01, 9.947049e-01, 9.573811e-03, 2.537715e-03, -5.467531e-01, -2.848541e-01, 1.572730e+00, 2.159633e-01, 3.491912e-10, 1.803952e-10, 2.410596e-10, 6.487372e-10, 4.360405e+01, 4.523955e-01
2.570000e+08, 3.944990e-01, 9.948215e-01, 9.680571e-03, 2.594847e-03, -5.550904e-01, -2.891612e-01, 1.566975e+00, 2.004740e-01, 3.495074e-10, 1.804523e-10, 2.363842e-10, 6.461806e-10, 4.380904e+01, 4.575965e-01
2.608000e+08, 3.943830e-01, 9.949392e-01, 9.786509e-03, 2.652751e-03, -5.634353e-01, -2.934697e-01, 1.561331e+00, 1.850457e-01, 3.498267e-10, 1.805103e-10, 2.318273e-10, 6.436166e-10, 4.401680e+01, 4.627413e-01
2.646000e+08, 3.942649e-01, 9.950580e-01, 9.891639e-03, 2.711435e-03, -5.717878e-01, -2.977796e-01, 1.555795e+00, 1.696786e-01, 3.501489e-10, 1.805691e-10, 2.273842e-10, 6.410465e-10, 4.422730e+01, 4.678298e-01
2.684000e+08, 3.941446e-01, 9.951779e-01, 9.995975e-03, 2.770904e-03, -5.801480e-01, -3.020909e-01, 1.550366e+00, 1.543729e-01, 3.504741e-10, 1.806287e-10, 2.230505e-10, 6.384712e-10, 4.444054e+01, 4.728619e-01
2.722000e+08, 3.940222e-01, 9.952988e-01, 1.009953e-02, 2.831166e-03, -5.885159e-01, -3.064036e-01, 1.545041e+00, 1.391287e-01, 3.508021e-10, 1.806890e-10, 2.188223e-10, 6.358917e-10, 4.465652e+01, 4.778375e-01
2.760000e+08, 3.938976e-01, 9.954208e-01, 1.020232e-02, 2.892227e-03, -5.968917e-01, -3.107177e-01, 1.539816e+00, 1.239461e-01, 3.511330e-10, 1.807501e-10, 2.146957e-10, 6.333085e-10, 4.487523e+01, 4.827564e-01
2.798000e+08, 3.937708e-01, 9.955437e-01, 1.030435e-02, 2.954093e-03, -6.052754e-01, -3.150333e-01, 1.534690e+00, 1.088252e-01, 3.514667e-10, 1.808118e-10, 2.106673e-10, 6.307219e-10, 4.509666e+01, 4.876187e-01
2.836000e+08, 3.936418e-01, 9.956675e-01, 1.040565e-02, 3.016770e-03, -6.136670e-01, -3.193504e-01, 1.529660e+00, 9.376600e-02, 3.518032e-10, 1.808742e-10, 2.067338e-10, 6.281323e-10, 4.532081e+01, 4.924243e-01
2.874000e+08, 3.935106e-01, 9.957923e-01, 1.050622e-02, 3.080265e-03, -6.220667e-01, -3.236690e-01, 1.524724e+00, 7.876865e-02, 3.521423e-10, 1.809372e-10, 2.028923e-10, 6.255398e-10, 4.554767e+01, 4.971731e-01
2.912000e+08, 3.933771e-01, 9.959179e-01, 1.060607e-02, 3.144582e-03, -6.304745e-01, -3.279891e-01, 1.519880e+00, 6.383320e-02, 3.524840e-10, 1.810007e-10, 1.991400e-10, 6.229442e-10, 4.577723e+01, 5.018651e-01
2.950000e+08, 3.932413e-01, 9.960443e-01, 1.070523e-02, 3.209727e-03, -6.388905e-01, -3.323107e-01, 1.515125e+00, 4.895972e-02, 3.528282e-10, 1.810647e-10, 1.954741e-10, 6.203454e-10, 4.600950e+01, 5.065004e-01
2.988000e+08, 3.931033e-01, 9.961715e-01, 1.080370e-02, 3.275705e-03, -6.473146e-01, -3.366338e-01, 1.510458e+00, 3.414829e-02, 3.531750e-10, 1.811292e-10, 1.918923e-10, 6.177430e-10, 4.624445e+01, 5.110788e-01
3.026000e+08, 3.929630e-01, 9.962995e-01, 1.090151e-02, 3.342521e-03, -6.557471e-01, -3.409584e-01, 1.505876e+00, 1.939899e-02, 3.535242e-10, 1.811942e-10, 1.883922e-10, 6.151367e-10, 4.648210e+01, 5.156005e-01
3.064000e+08, 3.928204e-01, 9.964282e-01, 1.099865e-02, 3.410180e-03, -6.641879e-01, -3.452846e-01, 1.501378e+00, 4.711925e-03, 3.538757e-10, 1.812595e-10, 1.849717e-10, 6.125259e-10, 4.672243e+01, 5.200655e-01
3.102000e+08, 3.926754e-01, 9.965575e-01, 1.109515e-02, 3.478687e-03, -6.726370e-01, -3.496124e-01, 1.496962e+00, -9.912807e-03, 3.542294e-10, 1.813252e-10, 1.816286e-10, 6.099100e-10, 4.696543e+01, 5.244736e-01
3.140000e+08, 3.925281e-01, 9.966875e-01, 1.119102e-02, 3.548045e-03, -6.810946e-01, -3.539418e-01, 1.492625e+00, -2.447508e-02, 3.545854e-10, 1.813912e-10, 1.783612e-10, 6.072884e-10, 4.721111e+01, 5.288252e-01
3.178000e+08, 3.923785e-01, 9.968181e-01, 1.128628e-02, 3.618259e-03, -6.895608e-01, -3.582727e-01, 1.488367e+00, -3.897476e-02, 3.549435e-10, 1.814575e-10, 1.751675e-10, 6.046604e-10, 4.745945e+01, 5.331200e-01
3.216000e+08, 3.922264e-01, 9.969493e-01, 1.138093e-02, 3.689332e-03, -6.980354e-01, -3.626052e-01, 1.484185e+00, -5.341170e-02, 3.553036e-10, 1.815240e-10, 1.720458e-10, 6.020251e-10, 4.771046e+01, 5.373583e-01
