Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 8.132428e-02, 7.703680e-01, 2.869004e+00, -4.860726e-01, 1.743178e-10, 3.865380e-10, 3.419197e+01, 4.405208e-02
2.038000e+08, 8.097711e-02, 7.703362e-01, 2.864842e+00, -4.953016e-01, 1.728130e-10, 3.864883e-10, 3.422132e+01, 4.451358e-02
2.076000e+08, 8.062480e-02, 7.703046e-01, 2.860716e+00, -5.045295e-01, 1.712622e-10, 3.864399e-10, 3.425101e+01, 4.496017e-02
2.114000e+08, 8.026742e-02, 7.702733e-01, 2.856627e+00, -5.137561e-01, 1.696659e-10, 3.863928e-10, 3.428104e+01, 4.539170e-02
2.152000e+08, 7.990504e-02, 7.702421e-01, 2.852576e+00, -5.229817e-01, 1.680243e-10, 3.863469e-10, 3.431139e+01, 4.580802e-02
2.190000e+08, 7.953771e-02, 7.702111e-01, 2.848564e+00, -5.322062e-01, 1.663376e-10, 3.863024e-10, 3.434206e+01, 4.620898e-02
2.228000e+08, 7.916551e-02, 7.701804e-01, 2.844593e+00, -5.414296e-01, 1.646060e-10, 3.862591e-10, 3.437303e+01, 4.659446e-02
2.266000e+08, 7.878849e-02, 7.701500e-01, 2.840663e+00, -5.506519e-01, 1.628294e-10, 3.862171e-10, 3.440431e+01, 4.696433e-02
2.304000e+08, 7.840672e-02, 7.701199e-01, 2.836775e+00, -5.598733e-01, 1.610077e-10, 3.861763e-10, 3.443587e+01, 4.731848e-02
2.342000e+08, 7.802026e-02, 7.700902e-01, 2.832931e+00, -5.690937e-01, 1.591408e-10, 3.861369e-10, 3.446771e+01, 4.765681e-02
2.380000e+08, 7.762918e-02, 7.700608e-01, 2.829131e+00, -5.783131e-01, 1.572285e-10, 3.860987e-10, 3.449982e+01, 4.797922e-02
2.418000e+08, 7.723354e-02, 7.700319e-01, 2.825377e+00, -5.875316e-01, 1.552703e-10, 3.860619e-10, 3.453219e+01, 4.828561e-02
2.456000e+08, 7.683340e-02, 7.700033e-01, 2.821670e+00, -5.967493e-01, 1.532660e-10, 3.860263e-10, 3.456482e+01, 4.857591e-02
2.494000e+08, 7.642884e-02, 7.699752e-01, 2.818011e+00, -6.059661e-01, 1.512148e-10, 3.859920e-10, 3.459768e+01, 4.885004e-02
2.532000e+08, 7.601990e-02, 7.699475e-01, 2.814400e+00, -6.151821e-01, 1.491164e-10, 3.859591e-10, 3.463078e+01, 4.910794e-02
2.570000e+08, 7.560666e-02, 7.699204e-01, 2.810840e+00, -6.243973e-01, 1.469700e-10, 3.859274e-10, 3.466411e+01, 4.934954e-02
2.608000e+08, 7.518918e-02, 7.698937e-01, 2.807331e+00, -6.336117e-01, 1.447748e-10, 3.858971e-10, 3.469764e+01, 4.957478e-02
2.646000e+08, 7.476752e-02, 7.698676e-01, 2.803874e+00, -6.428254e-01, 1.425301e-10, 3.858681e-10, 3.473139e+01, 4.978362e-02
2.684000e+08, 7.434176e-02, 7.698420e-01, 2.800471e+00, -6.520385e-01, 1.402349e-10, 3.858405e-10, 3.476533e+01, 4.997601e-02
2.722000e+08, 7.391194e-02, 7.698169e-01, 2.797123e+00, -6.612508e-01, 1.378882e-10, 3.858141e-10, 3.479946e+01, 5.015191e-02
2.760000e+08, 7.347814e-02, 7.697925e-01, 2.793831e+00, -6.704626e-01, 1.354889e-10, 3.857892e-10, 3.483377e+01, 5.031130e-02
2.798000e+08, 7.304041e-02, 7.697686e-01, 2.790596e+00, -6.796737e-01, 1.330359e-10, 3.857655e-10, 3.486825e+01, 5.045414e-02
2.836000e+08, 7.259883e-02, 7.697454e-01, 2.787419e+00, -6.888843e-01, 1.305280e-10, 3.857432e-10, 3.490289e+01, 5.058040e-02
