Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.198212e-02, 8.022280e-01, -1.771709e+00, -4.612270e-01, 5.904345e-10, 3.590502e-10, 4.878261e+01, -1.213401e-01
2.038000e+08, 6.284495e-02, 8.021952e-01, -1.785807e+00, -4.697997e-01, 5.856429e-10, 3.591669e-10, 4.868180e+01, -1.226638e-01
2.076000e+08, 6.370865e-02, 8.021620e-01, -1.799790e+00, -4.783752e-01, 5.810070e-10, 3.592758e-10, 4.857984e+01, -1.239580e-01
2.114000e+08, 6.457296e-02, 8.021282e-01, -1.813662e+00, -4.869533e-01, 5.765234e-10, 3.593775e-10, 4.847676e+01, -1.252221e-01
2.152000e+08, 6.543762e-02, 8.020940e-01, -1.827427e+00, -4.955338e-01, 5.721884e-10, 3.594723e-10, 4.837260e+01, -1.264552e-01
2.190000e+08, 6.630239e-02, 8.020593e-01, -1.841089e+00, -5.041166e-01, 5.679982e-10, 3.595607e-10, 4.826739e+01, -1.276565e-01
2.228000e+08, 6.716704e-02, 8.020242e-01, -1.854650e+00, -5.127015e-01, 5.639488e-10, 3.596432e-10, 4.816118e+01, -1.288255e-01
2.266000e+08, 6.803134e-02, 8.019887e-01, -1.868115e+00, -5.212884e-01, 5.600360e-10, 3.597200e-10, 4.805399e+01, -1.299612e-01
2.304000e+08, 6.889509e-02, 8.019527e-01, -1.881487e+00, -5.298771e-01, 5.562559e-10, 3.597917e-10, 4.794588e+01, -1.310632e-01
2.342000e+08, 6.975808e-02, 8.019163e-01, -1.894768e+00, -5.384676e-01, 5.526042e-10, 3.598583e-10, 4.783686e+01, -1.321307e-01
2.380000e+08, 7.062011e-02, 8.018795e-01, -1.907962e+00, -5.470596e-01, 5.490768e-10, 3.599203e-10, 4.772699e+01, -1.331632e-01
2.418000e+08, 7.148099e-02, 8.018422e-01, -1.921072e+00, -5.556531e-01, 5.456695e-10, 3.599780e-10, 4.761631e+01, -1.341600e-01
2.456000e+08, 7.234053e-02, 8.018046e-01, -1.934100e+00, -5.642479e-01, 5.423785e-10, 3.600315e-10, 4.750484e+01, -1.351205e-01
2.494000e+08, 7.319856e-02, 8.017666e-01, -1.947050e+00, -5.728441e-01, 5.391995e-10, 3.600811e-10, 4.739262e+01, -1.360442e-01
2.532000e+08, 7.405491e-02, 8.017283e-01, -1.959924e+00, -5.814414e-01, 5.361289e-10, 3.601270e-10, 4.727970e+01, -1.369306e-01
2.570000e+08, 7.490941e-02, 8.016896e-01, -1.972725e+00, -5.900398e-01, 5.331628e-10, 3.601694e-10, 4.716612e+01, -1.377791e-01
2.608000e+08, 7.576189e-02, 8.016505e-01, -1.985454e+00, -5.986393e-01, 5.302974e-10, 3.602084e-10, 4.705190e+01, -1.385892e-01
2.646000e+08, 7.661220e-02, 8.016111e-01, -1.998116e+00, -6.072397e-01, 5.275292e-10, 3.602444e-10, 4.693709e+01, -1.393605e-01
2.684000e+08, 7.746018e-02, 8.015714e-01, -2.010711e+00, -6.158409e-01, 5.248547e-10, 3.602774e-10, 4.682173e+01, -1.400924e-01
2.722000e+08, 7.830569e-02, 8.015314e-01, -2.023243e+00, -6.244429e-01, 5.222705e-10, 3.603075e-10, 4.670586e+01, -1.407846e-01
2.760000e+08, 7.914859e-02, 8.014910e-01, -2.035712e+00, -6.330457e-01, 5.197733e-10, 3.603349e-10, 4.658951e+01, -1.414366e-01
2.798000e+08, 7.998872e-02, 8.014504e-01, -2.048123e+00, -6.416490e-01, 5.173600e-10, 3.603598e-10, 4.647272e+01, -1.420480e-01
2.836000e+08, 8.082595e-02, 8.014094e-01, -2.060475e+00, -6.502530e-01, 5.150276e-10, 3.603823e-10, 4.635553e+01, -1.426184e-01
2.874000e+08, 8.166015e-02, 8.013682e-01, -2.072772e+00, -6.588576e-01, 5.127729e-10, 3.604024e-10, 4.623798e+01, -1.431474e-01
2.912000e+08, 8.249119e-02, 8.013268e-01, -2.085015e+00, -6.674626e-01, 5.105933e-10, 3.604203e-10, 4.612010e+01, -1.436346e-01
2.950000e+08, 8.331893e-02, 8.012851e-01, -2.097206e+00, -6.760680e-01, 5.084860e-10, 3.604361e-10, 4.600194e+01, -1.440797e-01
2.988000e+08, 8.414325e-02, 8.012431e-01, -2.109347e+00, -6.846738e-01, 5.064483e-10, 3.604499e-10, 4.588353e+01, -1.444824e-01
3.026000e+08, 8.496402e-02, 8.012009e-01, -2.121439e+00, -6.932800e-01, 5.044777e-10, 3.604618e-10, 4.576491e+01, -1.448422e-01
3.064000e+08, 8.578113e-02, 8.011585e-01, -2.133484e+00, -7.018864e-01, 5.025718e-10, 3.604718e-10, 4.564612e+01, -1.451591e-01
3.102000e+08, 8.659446e-02, 8.011159e-01, -2.145483e+00, -7.104930e-01, 5.007282e-10, 3.604801e-10, 4.552719e+01, -1.454325e-01
3.140000e+08, 8.740389e-02, 8.010731e-01, -2.157439e+00, -7.190999e-01, 4.989446e-10, 3.604867e-10, 4.540816e+01, -1.456623e-01
3.178000e+08, 8.820930e-02, 8.010302e-01, -2.169351e+00, -7.277069e-01, 4.972189e-10, 3.604917e-10, 4.528907e+01, -1.458482e-01
3.216000e+08, 8.901058e-02, 8.009870e-01, -2.181223e+00, -7.363141e-01, 4.955490e-10, 3.604952e-10, 4.516996e+01, -1.459900e-01
3.254000e+08, 8.980762e-02, 8.009437e-01, -2.193055e+00, -7.449213e-01, 4.939329e-10, 3.604972e-10, 4.505086e+01, -1.460874e-01
3.292000e+08, 9.060032e-02, 8.009003e-01, -2.204848e+00, -7.535285e-01, 4.923687e-10, 3.604978e-10, 4.493182e+01, -1.461402e-01
3.330000e+08, 9.138856e-02, 8.008567e-01, -2.216604e+00, -7.621358e-01, 4.908545e-10, 3.604971e-10, 4.481285e+01, -1.461482e-01
3.368000e+08, 9.217225e-02, 8.008130e-01, -2.228324e+00, -7.707431e-01, 4.893885e-10, 3.604950e-10, 4.469401e+01, -1.461113e-01
3.406000e+08, 9.295127e-02, 8.007692e-01, -2.240008e+00, -7.793503e-01, 4.879691e-10, 3.604918e-10, 4.457533e+01, -1.460292e-01
3.444000e+08, 9.372553e-02, 8.007253e-01, -2.251659e+00, -7.879575e-01, 4.865946e-10, 3.604874e-10, 4.445685e+01, -1.459017e-01
3.482000e+08, 9.449492e-02, 8.006813e-01, -2.263277e+00, -7.965645e-01, 4.852633e-10, 3.604818e-10, 4.433859e+01, -1.457289e-01
3.520000e+08, 9.525935e-02, 8.006372e-01, -2.274863e+00, -8.051714e-01, 4.839739e-10, 3.604752e-10, 4.422061e+01, -1.455104e-01
3.558000e+08, 9.601872e-02, 8.005931e-01, -2.286419e+00, -8.137781e-01, 4.827248e-10, 3.604675e-10, 4.410292e+01, -1.452463e-01
3.596000e+08, 9.677293e-02, 8.005489e-01, -2.297944e+00, -8.223847e-01, 4.815147e-10, 3.604588e-10, 4.398557e+01, -1.449364e-01
3.634000e+08, 9.752190e-02, 8.005047e-01, -2.309441e+00, -8.309910e-01, 4.803422e-10, 3.604492e-10, 4.386859e+01, -1.445806e-01
3.672000e+08, 9.826551e-02, 8.004605e-01, -2.320910e+00, -8.395972e-01, 4.792060e-10, 3.604387e-10, 4.375202e+01, -1.441789e-01
3.710000e+08, 9.900369e-02, 8.004162e-01, -2.332351e+00, -8.482030e-01, 4.781049e-10, 3.604274e-10, 4.363588e+01, -1.437312e-01
3.748000e+08, 9.973635e-02, 8.003720e-01, -2.343767e+00, -8.568086e-01, 4.770376e-10, 3.604152e-10, 4.352022e+01, -1.432375e-01
3.786000e+08, 1.004634e-01, 8.003278e-01, -2.355156e+00, -8.654139e-01, 4.760032e-10, 3.604022e-10, 4.340507e+01, -1.426977e-01
3.824000e+08, 1.011847e-01, 8.002836e-01, -2.366521e+00, -8.740190e-01, 4.750004e-10, 3.603885e-10, 4.329046e+01, -1.421118e-01
3.862000e+08, 1.019003e-01, 8.002395e-01, -2.377863e+00, -8.826236e-01, 4.740281e-10, 3.603741e-10, 4.317642e+01, -1.414799e-01
3.900000e+08, 1.026099e-01, 8.001954e-01, -2.389181e+00, -8.912280e-01, 4.730855e-10, 3.603590e-10, 4.306299e+01, -1.408020e-01
3.938000e+08, 1.033136e-01, 8.001513e-01, -2.400476e+00, -8.998319e-01, 4.721715e-10, 3.603432e-10, 4.295020e+01, -1.400781e-01
3.976000e+08, 1.040113e-01, 8.001074e-01, -2.411750e+00, -9.084355e-01, 4.712851e-10, 3.603269e-10, 4.283808e+01, -1.393083e-01
4.014000e+08, 1.047028e-01, 8.000636e-01, -2.423002e+00, -9.170387e-01, 4.704255e-10, 3.603099e-10, 4.272667e+01, -1.384925e-01
4.052000e+08, 1.053881e-01, 8.000198e-01, -2.434234e+00, -9.256415e-01, 4.695918e-10, 3.602925e-10, 4.261599e+01, -1.376310e-01
4.090000e+08, 1.060671e-01, 7.999762e-01, -2.445446e+00, -9.342439e-01, 4.687832e-10, 3.602744e-10, 4.250608e+01, -1.367239e-01
4.128000e+08, 1.067397e-01, 7.999327e-01, -2.456639e+00, -9.428458e-01, 4.679988e-10, 3.602559e-10, 4.239697e+01, -1.357711e-01
4.166000e+08, 1.074059e-01, 7.998894e-01, -2.467813e+00, -9.514474e-01, 4.672379e-10, 3.602370e-10, 4.228868e+01, -1.347729e-01
4.204000e+08, 1.080656e-01, 7.998462e-01, -2.478969e+00, -9.600484e-01, 4.664998e-10, 3.602176e-10, 4.218126e+01, -1.337294e-01
4.242000e+08, 1.087187e-01, 7.998032e-01, -2.490107e+00, -9.686490e-01, 4.657837e-10, 3.601978e-10, 4.207472e+01, -1.326408e-01
4.280000e+08, 1.093650e-01, 7.997604e-01, -2.501228e+00, -9.772491e-01, 4.650889e-10, 3.601776e-10, 4.196910e+01, -1.315073e-01
4.318000e+08, 1.100047e-01, 7.997177e-01, -2.512332e+00, -9.858488e-01, 4.644148e-10, 3.601571e-10, 4.186444e+01, -1.303290e-01
4.356000e+08, 1.106374e-01, 7.996753e-01, -2.523421e+00, -9.944479e-01, 4.637608e-10, 3.601362e-10, 4.176074e+01, -1.291061e-01
4.394000e+08, 1.112633e-01, 7.996331e-01, -2.534494e+00, -1.003047e+00, 4.631262e-10, 3.601150e-10, 4.165806e+01, -1.278389e-01
4.432000e+08, 1.118823e-01, 7.995912e-01, -2.545551e+00, -1.011645e+00, 4.625104e-10, 3.600936e-10, 4.155641e+01, -1.265277e-01
4.470000e+08, 1.124941e-01, 7.995495e-01, -2.556594e+00, -1.020242e+00, 4.619130e-10, 3.600718e-10, 4.145582e+01, -1.251726e-01
4.508000e+08, 1.130989e-01, 7.995081e-01, -2.567623e+00, -1.028839e+00, 4.613332e-10, 3.600499e-10, 4.135632e+01, -1.237740e-01
4.546000e+08, 1.136965e-01, 7.994669e-01, -2.578638e+00, -1.037436e+00, 4.607707e-10, 3.600277e-10, 4.125794e+01, -1.223322e-01
4.584000e+08, 1.142868e-01, 7.994260e-01, -2.589639e+00, -1.046032e+00, 4.602248e-10, 3.600054e-10, 4.116070e+01, -1.208474e-01
4.622000e+08, 1.148698e-01, 7.993855e-01, -2.600627e+00, -1.054628e+00, 4.596952e-10, 3.599829e-10, 4.106464e+01, -1.193200e-01
4.660000e+08, 1.154455e-01, 7.993452e-01, -2.611603e+00, -1.063223e+00, 4.591813e-10, 3.599602e-10, 4.096977e+01, -1.177504e-01
4.698000e+08, 1.160137e-01, 7.993053e-01, -2.622567e+00, -1.071817e+00, 4.586827e-10, 3.599375e-10, 4.087612e+01, -1.161388e-01
4.736000e+08, 1.165743e-01, 7.992657e-01, -2.633518e+00, -1.080411e+00, 4.581990e-10, 3.599146e-10, 4.078372e+01, -1.144857e-01
4.774000e+08, 1.171274e-01, 7.992265e-01, -2.644458e+00, -1.089004e+00, 4.577297e-10, 3.598916e-10, 4.069260e+01, -1.127914e-01
4.812000e+08, 1.176729e-01, 7.991876e-01, -2.655387e+00, -1.097597e+00, 4.572744e-10, 3.598686e-10, 4.060277e+01, -1.110564e-01
4.850000e+08, 1.182107e-01, 7.991491e-01, -2.666305e+00, -1.106189e+00, 4.568328e-10, 3.598456e-10, 4.051426e+01, -1.092811e-01
4.888000e+08, 1.187407e-01, 7.991110e-01, -2.677212e+00, -1.114781e+00, 4.564044e-10, 3.598225e-10, 4.042710e+01, -1.074659e-01
4.926000e+08, 1.192629e-01, 7.990733e-01, -2.688109e+00, -1.123372e+00, 4.559889e-10, 3.597994e-10, 4.034131e+01, -1.056113e-01
4.964000e+08, 1.197772e-01, 7.990360e-01, -2.698997e+00, -1.131963e+00, 4.555861e-10, 3.597764e-10, 4.025691e+01, -1.037178e-01
5.002000e+08, 1.202836e-01, 7.989992e-01, -2.709874e+00, -1.140553e+00, 4.551954e-10, 3.597533e-10, 4.017393e+01, -1.017858e-01
5.040000e+08, 1.207820e-01, 7.989628e-01, -2.720743e+00, -1.149142e+00, 4.548166e-10, 3.597304e-10, 4.009239e+01, -9.981584e-02
5.078000e+08, 1.212723e-01, 7.989268e-01, -2.731602e+00, -1.157731e+00, 4.544495e-10, 3.597075e-10, 4.001230e+01, -9.780847e-02
5.116000e+08, 1.217545e-01, 7.988913e-01, -2.742452e+00, -1.166320e+00, 4.540936e-10, 3.596847e-10, 3.993369e+01, -9.576421e-02
5.154000e+08, 1.222286e-01, 7.988563e-01, -2.753294e+00, -1.174908e+00, 4.537487e-10, 3.596620e-10, 3.985659e+01, -9.368363e-02
5.192000e+08, 1.226945e-01, 7.988217e-01, -2.764128e+00, -1.183495e+00, 4.534146e-10, 3.596394e-10, 3.978101e+01, -9.156728e-02
5.230000e+08, 1.231522e-01, 7.987877e-01, -2.774954e+00, -1.192082e+00, 4.530910e-10, 3.596170e-10, 3.970697e+01, -8.941576e-02
5.268000e+08, 1.236015e-01, 7.987542e-01, -2.785772e+00, -1.200668e+00, 4.527775e-10, 3.595947e-10, 3.963450e+01, -8.722968e-02
5.306000e+08, 1.240424e-01, 7.987212e-01, -2.796582e+00, -1.209254e+00, 4.524741e-10, 3.595726e-10, 3.956361e+01, -8.500964e-02
5.344000e+08, 1.244750e-01, 7.986887e-01, -2.807386e+00, -1.217839e+00, 4.521804e-10, 3.595507e-10, 3.949431e+01, -8.275629e-02
5.382000e+08, 1.248991e-01, 7.986568e-01, -2.818182e+00, -1.226424e+00, 4.518961e-10, 3.595290e-10, 3.942664e+01, -8.047027e-02
5.420000e+08, 1.253147e-01, 7.986254e-01, -2.828972e+00, -1.235008e+00, 4.516212e-10, 3.595075e-10, 3.936061e+01, -7.815226e-02
5.458000e+08, 1.257217e-01, 7.985946e-01, -2.839755e+00, -1.243591e+00, 4.513554e-10, 3.594862e-10, 3.929623e+01, -7.580292e-02
