Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.627932e-03, 7.918602e-01, -4.210091e-01, -2.292213e-01, -2.472478e-09, 1.632417e-10, 5.060859e+01, -5.417613e-03
2.038000e+08, 6.641371e-03, 7.919470e-01, -3.619760e-01, -2.331188e-01, -2.388676e-09, 1.637306e-10, 5.062498e+01, -4.703895e-03
2.076000e+08, 6.682517e-03, 7.920346e-01, -3.049437e-01, -2.370281e-01, -2.288401e-09, 1.641987e-10, 5.064151e+01, -4.012868e-03
2.114000e+08, 6.749025e-03, 7.921229e-01, -2.503056e-01, -2.409485e-01, -2.175878e-09, 1.646477e-10, 5.065817e+01, -3.343607e-03
2.152000e+08, 6.838485e-03, 7.922120e-01, -1.983541e-01, -2.448797e-01, -2.055245e-09, 1.650786e-10, 5.067496e+01, -2.695248e-03
2.190000e+08, 6.948495e-03, 7.923017e-01, -1.492828e-01, -2.488211e-01, -1.930275e-09, 1.654927e-10, 5.069187e+01, -2.066982e-03
2.228000e+08, 7.076721e-03, 7.923920e-01, -1.031954e-01, -2.527724e-01, -1.804197e-09, 1.658911e-10, 5.070890e+01, -1.458051e-03
2.266000e+08, 7.220945e-03, 7.924829e-01, -6.011819e-02, -2.567332e-01, -1.679627e-09, 1.662748e-10, 5.072602e+01, -8.677424e-04
2.304000e+08, 7.379094e-03, 7.925742e-01, -2.001524e-02, -2.607032e-01, -1.558562e-09, 1.666446e-10, 5.074324e+01, -2.953850e-04
2.342000e+08, 7.549263e-03, 7.926660e-01, 1.719716e-02, -2.646821e-01, -1.442439e-09, 1.670013e-10, 5.076056e+01, 2.596537e-04
2.380000e+08, 7.729723e-03, 7.927582e-01, 5.163698e-02, -2.686694e-01, -1.332207e-09, 1.673457e-10, 5.077795e+01, 7.979718e-04
2.418000e+08, 7.918916e-03, 7.928508e-01, 8.344489e-02, -2.726650e-01, -1.228425e-09, 1.676785e-10, 5.079541e+01, 1.320135e-03
2.456000e+08, 8.115454e-03, 7.929437e-01, 1.127749e-01, -2.766685e-01, -1.131343e-09, 1.680003e-10, 5.081295e+01, 1.826680e-03
2.494000e+08, 8.318108e-03, 7.930368e-01, 1.397870e-01, -2.806797e-01, -1.040980e-09, 1.683117e-10, 5.083054e+01, 2.318116e-03
2.532000e+08, 8.525793e-03, 7.931302e-01, 1.646415e-01, -2.846983e-01, -9.571930e-10, 1.686133e-10, 5.084818e+01, 2.794929e-03
2.570000e+08, 8.737557e-03, 7.932237e-01, 1.874955e-01, -2.887241e-01, -8.797267e-10, 1.689055e-10, 5.086587e+01, 3.257579e-03
2.608000e+08, 8.952565e-03, 7.933174e-01, 2.085000e-01, -2.927569e-01, -8.082548e-10, 1.691888e-10, 5.088360e+01, 3.706510e-03
2.646000e+08, 9.170090e-03, 7.934111e-01, 2.277980e-01, -2.967965e-01, -7.424112e-10, 1.694637e-10, 5.090137e+01, 4.142141e-03
2.684000e+08, 9.389498e-03, 7.935049e-01, 2.455238e-01, -3.008426e-01, -6.818122e-10, 1.697305e-10, 5.091916e+01, 4.564878e-03
2.722000e+08, 9.610235e-03, 7.935987e-01, 2.618029e-01, -3.048951e-01, -6.260727e-10, 1.699895e-10, 5.093697e+01, 4.975107e-03
2.760000e+08, 9.831823e-03, 7.936925e-01, 2.767510e-01, -3.089538e-01, -5.748162e-10, 1.702412e-10, 5.095479e+01, 5.373201e-03
2.798000e+08, 1.005384e-02, 7.937862e-01, 2.904754e-01, -3.130185e-01, -5.276829e-10, 1.704859e-10, 5.097263e+01, 5.759517e-03
2.836000e+08, 1.027594e-02, 7.938798e-01, 3.030744e-01, -3.170891e-01, -4.843328e-10, 1.707238e-10, 5.099046e+01, 6.134400e-03
2.874000e+08, 1.049779e-02, 7.939732e-01, 3.146384e-01, -3.211653e-01, -4.444490e-10, 1.709552e-10, 5.100830e+01, 6.498183e-03
2.912000e+08, 1.071913e-02, 7.940665e-01, 3.252501e-01, -3.252470e-01, -4.077377e-10, 1.711803e-10, 5.102612e+01, 6.851186e-03
2.950000e+08, 1.093972e-02, 7.941596e-01, 3.349853e-01, -3.293341e-01, -3.739284e-10, 1.713995e-10, 5.104394e+01, 7.193720e-03
2.988000e+08, 1.115937e-02, 7.942524e-01, 3.439133e-01, -3.334265e-01, -3.427732e-10, 1.716129e-10, 5.106173e+01, 7.526086e-03
3.026000e+08, 1.137788e-02, 7.943449e-01, 3.520973e-01, -3.375239e-01, -3.140458e-10, 1.718208e-10, 5.107950e+01, 7.848574e-03
3.064000e+08, 1.159513e-02, 7.944371e-01, 3.595955e-01, -3.416264e-01, -2.875398e-10, 1.720233e-10, 5.109724e+01, 8.161468e-03
3.102000e+08, 1.181097e-02, 7.945290e-01, 3.664609e-01, -3.457336e-01, -2.630673e-10, 1.722206e-10, 5.111495e+01, 8.465041e-03
3.140000e+08, 1.202530e-02, 7.946205e-01, 3.727419e-01, -3.498456e-01, -2.404577e-10, 1.724129e-10, 5.113262e+01, 8.759561e-03
3.178000e+08, 1.223803e-02, 7.947116e-01, 3.784831e-01, -3.539621e-01, -2.195561e-10, 1.726004e-10, 5.115025e+01, 9.045287e-03
3.216000e+08, 1.244907e-02, 7.948022e-01, 3.837252e-01, -3.580831e-01, -2.002215e-10, 1.727831e-10, 5.116783e+01, 9.322472e-03
3.254000e+08, 1.265836e-02, 7.948924e-01, 3.885057e-01, -3.622085e-01, -1.823264e-10, 1.729613e-10, 5.118536e+01, 9.591363e-03
3.292000e+08, 1.286584e-02, 7.949821e-01, 3.928590e-01, -3.663382e-01, -1.657545e-10, 1.731351e-10, 5.120284e+01, 9.852199e-03
3.330000e+08, 1.307147e-02, 7.950712e-01, 3.968166e-01, -3.704720e-01, -1.504006e-10, 1.733047e-10, 5.122026e+01, 1.010522e-02
3.368000e+08, 1.327521e-02, 7.951599e-01, 4.004075e-01, -3.746098e-01, -1.361687e-10, 1.734700e-10, 5.123761e+01, 1.035064e-02
3.406000e+08, 1.347704e-02, 7.952479e-01, 4.036587e-01, -3.787516e-01, -1.229716e-10, 1.736313e-10, 5.125491e+01, 1.058870e-02
3.444000e+08, 1.367693e-02, 7.953354e-01, 4.065948e-01, -3.828972e-01, -1.107301e-10, 1.737887e-10, 5.127213e+01, 1.081962e-02
3.482000e+08, 1.387486e-02, 7.954222e-01, 4.092386e-01, -3.870466e-01, -9.937170e-11, 1.739422e-10, 5.128929e+01, 1.104360e-02
3.520000e+08, 1.407083e-02, 7.955084e-01, 4.116112e-01, -3.911997e-01, -8.883051e-11, 1.740920e-10, 5.130637e+01, 1.126085e-02
3.558000e+08, 1.426483e-02, 7.955940e-01, 4.137321e-01, -3.953563e-01, -7.904627e-11, 1.742381e-10, 5.132337e+01, 1.147159e-02
3.596000e+08, 1.445686e-02, 7.956788e-01, 4.156195e-01, -3.995164e-01, -6.996393e-11, 1.743807e-10, 5.134029e+01, 1.167602e-02
3.634000e+08, 1.464692e-02, 7.957630e-01, 4.172899e-01, -4.036800e-01, -6.153311e-11, 1.745198e-10, 5.135713e+01, 1.187433e-02
3.672000e+08, 1.483502e-02, 7.958464e-01, 4.187591e-01, -4.078468e-01, -5.370767e-11, 1.746555e-10, 5.137389e+01, 1.206671e-02
3.710000e+08, 1.502116e-02, 7.959291e-01, 4.200414e-01, -4.120169e-01, -4.644530e-11, 1.747880e-10, 5.139056e+01, 1.225336e-02
3.748000e+08, 1.520536e-02, 7.960110e-01, 4.211504e-01, -4.161902e-01, -3.970714e-11, 1.749172e-10, 5.140714e+01, 1.243446e-02
3.786000e+08, 1.538764e-02, 7.960921e-01, 4.220984e-01, -4.203665e-01, -3.345748e-11, 1.750432e-10, 5.142364e+01, 1.261019e-02
3.824000e+08, 1.556800e-02, 7.961725e-01, 4.228972e-01, -4.245459e-01, -2.766344e-11, 1.751661e-10, 5.144004e+01, 1.278074e-02
3.862000e+08, 1.574647e-02, 7.962520e-01, 4.235577e-01, -4.287282e-01, -2.229476e-11, 1.752860e-10, 5.145634e+01, 1.294628e-02
3.900000e+08, 1.592307e-02, 7.963307e-01, 4.240900e-01, -4.329133e-01, -1.732350e-11, 1.754029e-10, 5.147256e+01, 1.310699e-02
3.938000e+08, 1.609781e-02, 7.964086e-01, 4.245037e-01, -4.371012e-01, -1.272385e-11, 1.755170e-10, 5.148867e+01, 1.326303e-02
