Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 3.958852e-02, 1.527184e-03, 2.481558e-02, 7.886389e-01, 1.428532e+00, -1.402809e+00, -1.396193e+00, -3.357704e-01, 1.797425e-10, 1.160069e-10, 3.907297e-10, 2.595836e-10, 5.043270e+01, -4.886773e-02
2.038000e+08, 4.028689e-02, 1.565112e-03, 2.501810e-02, 7.887291e-01, 1.424240e+00, -1.405578e+00, -1.405522e+00, -3.419683e-01, 1.786708e-10, 1.135273e-10, 3.917595e-10, 2.598466e-10, 5.041305e+01, -4.934518e-02
2.076000e+08, 4.098131e-02, 1.603636e-03, 2.522357e-02, 7.888196e-01, 1.419974e+00, -1.408289e+00, -1.414875e+00, -3.481724e-01, 1.776452e-10, 1.113740e-10, 3.926275e-10, 2.601001e-10, 5.039299e+01, -4.982562e-02
2.114000e+08, 4.167175e-02, 1.642771e-03, 2.543182e-02, 7.889106e-01, 1.415733e+00, -1.410948e+00, -1.424250e+00, -3.543826e-01, 1.766636e-10, 1.095290e-10, 3.933516e-10, 2.603445e-10, 5.037251e+01, -5.030852e-02
2.152000e+08, 4.235819e-02, 1.682531e-03, 2.564265e-02, 7.890018e-01, 1.411515e+00, -1.413563e+00, -1.433642e+00, -3.605986e-01, 1.757241e-10, 1.079754e-10, 3.939481e-10, 2.605805e-10, 5.035161e+01, -5.079339e-02
2.190000e+08, 4.304057e-02, 1.722933e-03, 2.585591e-02, 7.890933e-01, 1.407319e+00, -1.416141e+00, -1.443047e+00, -3.668203e-01, 1.748249e-10, 1.066971e-10, 3.944317e-10, 2.608086e-10, 5.033028e+01, -5.127976e-02
2.228000e+08, 4.371888e-02, 1.763994e-03, 2.607144e-02, 7.891850e-01, 1.403145e+00, -1.418689e+00, -1.452465e+00, -3.730473e-01, 1.739642e-10, 1.056792e-10, 3.948158e-10, 2.610292e-10, 5.030853e+01, -5.176717e-02
2.266000e+08, 4.439307e-02, 1.805729e-03, 2.628907e-02, 7.892769e-01, 1.398991e+00, -1.421212e+00, -1.461892e+00, -3.792797e-01, 1.731404e-10, 1.049075e-10, 3.951123e-10, 2.612426e-10, 5.028636e+01, -5.225519e-02
2.304000e+08, 4.506312e-02, 1.848157e-03, 2.650867e-02, 7.893688e-01, 1.394857e+00, -1.423717e+00, -1.471325e+00, -3.855172e-01, 1.723519e-10, 1.043686e-10, 3.953323e-10, 2.614493e-10, 5.026376e+01, -5.274341e-02
2.342000e+08, 4.572898e-02, 1.891293e-03, 2.673011e-02, 7.894608e-01, 1.390742e+00, -1.426209e+00, -1.480764e+00, -3.917595e-01, 1.715972e-10, 1.040498e-10, 3.954854e-10, 2.616495e-10, 5.024074e+01, -5.323143e-02
2.380000e+08, 4.639064e-02, 1.935157e-03, 2.695324e-02, 7.895527e-01, 1.386645e+00, -1.428693e+00, -1.490207e+00, -3.980067e-01, 1.708749e-10, 1.039390e-10, 3.955806e-10, 2.618437e-10, 5.021729e+01, -5.371886e-02
