Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 7.051213e-02, 7.831758e-01, 2.690963e+00, -5.412243e-01, 2.199033e-10, 4.362247e-10, 3.522947e+01, 6.164932e-02
2.038000e+08, 7.033075e-02, 7.829228e-01, 2.685713e+00, -5.516396e-01, 2.262931e-10, 4.355346e-10, 3.525251e+01, 6.215427e-02
2.076000e+08, 7.014531e-02, 7.826720e-01, 2.680310e+00, -5.620385e-01, 2.325366e-10, 4.348666e-10, 3.527623e+01, 6.266958e-02
2.114000e+08, 6.995563e-02, 7.824237e-01, 2.674758e+00, -5.724214e-01, 2.386465e-10, 4.342202e-10, 3.530063e+01, 6.319420e-02
2.152000e+08, 6.976157e-02, 7.821780e-01, 2.669060e+00, -5.827889e-01, 2.446347e-10, 4.335945e-10, 3.532572e+01, 6.372716e-02
2.190000e+08, 6.956297e-02, 7.819353e-01, 2.663219e+00, -5.931414e-01, 2.505120e-10, 4.329892e-10, 3.535152e+01, 6.426751e-02
2.228000e+08, 6.935968e-02, 7.816957e-01, 2.657237e+00, -6.034795e-01, 2.562885e-10, 4.324037e-10, 3.537802e+01, 6.481432e-02
2.266000e+08, 6.915159e-02, 7.814594e-01, 2.651118e+00, -6.138037e-01, 2.619737e-10, 4.318377e-10, 3.540523e+01, 6.536670e-02
2.304000e+08, 6.893854e-02, 7.812267e-01, 2.644863e+00, -6.241143e-01, 2.675763e-10, 4.312907e-10, 3.543317e+01, 6.592378e-02
2.342000e+08, 6.872043e-02, 7.809977e-01, 2.638475e+00, -6.344118e-01, 2.731046e-10, 4.307623e-10, 3.546183e+01, 6.648472e-02
2.380000e+08, 6.849714e-02, 7.807725e-01, 2.631954e+00, -6.446967e-01, 2.785663e-10, 4.302524e-10, 3.549124e+01, 6.704868e-02
2.418000e+08, 6.826855e-02, 7.805515e-01, 2.625303e+00, -6.549695e-01, 2.839687e-10, 4.297606e-10, 3.552138e+01, 6.761485e-02
2.456000e+08, 6.803455e-02, 7.803346e-01, 2.618523e+00, -6.652305e-01, 2.893188e-10, 4.292866e-10, 3.555228e+01, 6.818244e-02
2.494000e+08, 6.779506e-02, 7.801222e-01, 2.611615e+00, -6.754802e-01, 2.946231e-10, 4.288302e-10, 3.558394e+01, 6.875067e-02
2.532000e+08, 6.754997e-02, 7.799143e-01, 2.604581e+00, -6.857190e-01, 2.998880e-10, 4.283913e-10, 3.561635e+01, 6.931877e-02
2.570000e+08, 6.729920e-02, 7.797111e-01, 2.597420e+00, -6.959473e-01, 3.051194e-10, 4.279695e-10, 3.564953e+01, 6.988598e-02
2.608000e+08, 6.704264e-02, 7.795127e-01, 2.590135e+00, -7.061655e-01, 3.103233e-10, 4.275647e-10, 3.568349e+01, 7.045157e-02
2.646000e+08, 6.678024e-02, 7.793193e-01, 2.582726e+00, -7.163741e-01, 3.155051e-10, 4.271768e-10, 3.571822e+01, 7.101479e-02
2.684000e+08, 6.651189e-02, 7.791310e-01, 2.575193e+00, -7.265734e-01, 3.206704e-10, 4.268054e-10, 3.575373e+01, 7.157492e-02
2.722000e+08, 6.623755e-02, 7.789478e-01, 2.567537e+00, -7.367639e-01, 3.258245e-10, 4.264506e-10, 3.579002e+01, 7.213124e-02
2.760000e+08, 6.595712e-02, 7.787699e-01, 2.559757e+00, -7.469459e-01, 3.309726e-10, 4.261119e-10, 3.582710e+01, 7.268305e-02
2.798000e+08, 6.567056e-02, 7.785974e-01, 2.551855e+00, -7.571198e-01, 3.361199e-10, 4.257894e-10, 3.586498e+01, 7.322965e-02
2.836000e+08, 6.537779e-02, 7.784304e-01, 2.543830e+00, -7.672860e-01, 3.412713e-10, 4.254829e-10, 3.590365e+01, 7.377033e-02
2.874000e+08, 6.507877e-02, 7.782689e-01, 2.535681e+00, -7.774448e-01, 3.464320e-10, 4.251921e-10, 3.594311e+01, 7.430442e-02
2.912000e+08, 6.477344e-02, 7.781130e-01, 2.527410e+00, -7.875968e-01, 3.516069e-10, 4.249168e-10, 3.598338e+01, 7.483123e-02
2.950000e+08, 6.446175e-02, 7.779628e-01, 2.519015e+00, -7.977421e-01, 3.568010e-10, 4.246570e-10, 3.602444e+01, 7.535008e-02
2.988000e+08, 6.414366e-02, 7.778183e-01, 2.510496e+00, -8.078813e-01, 3.620193e-10, 4.244123e-10, 3.606630e+01, 7.586030e-02
3.026000e+08, 6.381913e-02, 7.776796e-01, 2.501852e+00, -8.180146e-01, 3.672670e-10, 4.241827e-10, 3.610896e+01, 7.636124e-02
3.064000e+08, 6.348812e-02, 7.775467e-01, 2.493083e+00, -8.281424e-01, 3.725491e-10, 4.239680e-10, 3.615243e+01, 7.685223e-02
3.102000e+08, 6.315060e-02, 7.774196e-01, 2.484188e+00, -8.382651e-01, 3.778707e-10, 4.237678e-10, 3.619669e+01, 7.733262e-02
3.140000e+08, 6.280654e-02, 7.772984e-01, 2.475166e+00, -8.483830e-01, 3.832373e-10, 4.235821e-10, 3.624176e+01, 7.780176e-02
3.178000e+08, 6.245592e-02, 7.771830e-01, 2.466016e+00, -8.584965e-01, 3.886540e-10, 4.234106e-10, 3.628763e+01, 7.825901e-02
3.216000e+08, 6.209871e-02, 7.770736e-01, 2.456737e+00, -8.686059e-01, 3.941265e-10, 4.232531e-10, 3.633429e+01, 7.870373e-02
3.254000e+08, 6.173491e-02, 7.769700e-01, 2.447326e+00, -8.787116e-01, 3.996604e-10, 4.231094e-10, 3.638175e+01, 7.913529e-02
3.292000e+08, 6.136450e-02, 7.768723e-01, 2.437784e+00, -8.888138e-01, 4.052615e-10, 4.229792e-10, 3.643000e+01, 7.955307e-02
3.330000e+08, 6.098747e-02, 7.767804e-01, 2.428108e+00, -8.989129e-01, 4.109357e-10, 4.228623e-10, 3.647904e+01, 7.995643e-02
3.368000e+08, 6.060381e-02, 7.766944e-01, 2.418296e+00, -9.090092e-01, 4.166893e-10, 4.227586e-10, 3.652886e+01, 8.034478e-02
3.406000e+08, 6.021354e-02, 7.766142e-01, 2.408348e+00, -9.191030e-01, 4.225286e-10, 4.226676e-10, 3.657947e+01, 8.071749e-02
3.444000e+08, 5.981666e-02, 7.765398e-01, 2.398259e+00, -9.291946e-01, 4.284602e-10, 4.225892e-10, 3.663086e+01, 8.107396e-02
3.482000e+08, 5.941317e-02, 7.764711e-01, 2.388029e+00, -9.392844e-01, 4.344910e-10, 4.225231e-10, 3.668302e+01, 8.141360e-02
