Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 7.253259e-02, 1.034581e+00, -2.648332e+00, -3.359334e-01, -2.165234e-10, 2.572698e-10, 5.681600e+01, 6.894220e-02
2.038000e+08, 7.300756e-02, 1.034290e+00, -2.643163e+00, -3.420760e-01, -2.138683e-10, 2.571782e-10, 5.684294e+01, 7.006129e-02
2.076000e+08, 7.349428e-02, 1.033995e+00, -2.638056e+00, -3.482164e-01, -2.109799e-10, 2.570796e-10, 5.687084e+01, 7.119046e-02
2.114000e+08, 7.399268e-02, 1.033698e+00, -2.633019e+00, -3.543545e-01, -2.078715e-10, 2.569747e-10, 5.689974e+01, 7.232909e-02
2.152000e+08, 7.450269e-02, 1.033399e+00, -2.628056e+00, -3.604900e-01, -2.045559e-10, 2.568640e-10, 5.692964e+01, 7.347658e-02
2.190000e+08, 7.502421e-02, 1.033097e+00, -2.623172e+00, -3.666229e-01, -2.010457e-10, 2.567478e-10, 5.696056e+01, 7.463234e-02
2.228000e+08, 7.555716e-02, 1.032793e+00, -2.618372e+00, -3.727531e-01, -1.973527e-10, 2.566267e-10, 5.699251e+01, 7.579578e-02
2.266000e+08, 7.610145e-02, 1.032486e+00, -2.613660e+00, -3.788803e-01, -1.934889e-10, 2.565011e-10, 5.702551e+01, 7.696632e-02
2.304000e+08, 7.665695e-02, 1.032178e+00, -2.609040e+00, -3.850046e-01, -1.894656e-10, 2.563714e-10, 5.705958e+01, 7.814340e-02
2.342000e+08, 7.722356e-02, 1.031869e+00, -2.604516e+00, -3.911257e-01, -1.852939e-10, 2.562378e-10, 5.709473e+01, 7.932645e-02
2.380000e+08, 7.780115e-02, 1.031557e+00, -2.600092e+00, -3.972437e-01, -1.809846e-10, 2.561008e-10, 5.713097e+01, 8.051490e-02
2.418000e+08, 7.838958e-02, 1.031244e+00, -2.595771e+00, -4.033584e-01, -1.765483e-10, 2.559607e-10, 5.716832e+01, 8.170820e-02
2.456000e+08, 7.898873e-02, 1.030930e+00, -2.591556e+00, -4.094697e-01, -1.719952e-10, 2.558177e-10, 5.720678e+01, 8.290578e-02
2.494000e+08, 7.959845e-02, 1.030614e+00, -2.587449e+00, -4.155776e-01, -1.673351e-10, 2.556722e-10, 5.724638e+01, 8.410711e-02
2.532000e+08, 8.021858e-02, 1.030298e+00, -2.583454e+00, -4.216821e-01, -1.625778e-10, 2.555243e-10, 5.728711e+01, 8.531163e-02
2.570000e+08, 8.084895e-02, 1.029980e+00, -2.579572e+00, -4.277830e-01, -1.577325e-10, 2.553745e-10, 5.732901e+01, 8.651878e-02
2.608000e+08, 8.148942e-02, 1.029662e+00, -2.575806e+00, -4.338804e-01, -1.528083e-10, 2.552228e-10, 5.737206e+01, 8.772802e-02
2.646000e+08, 8.213980e-02, 1.029343e+00, -2.572157e+00, -4.399741e-01, -1.478139e-10, 2.550696e-10, 5.741629e+01, 8.893881e-02
