Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 3.458625e-02, 8.020729e-01, 9.995855e-02, -3.875772e-01, 1.242118e-10, 3.137709e-10, 5.356397e+01, 6.911031e-03
2.038000e+08, 3.438965e-02, 8.018546e-01, 9.699286e-02, -3.950688e-01, 1.104897e-10, 3.132922e-10, 5.354407e+01, 6.668434e-03
2.076000e+08, 3.419564e-02, 8.016361e-01, 9.435479e-02, -4.025490e-01, 9.694856e-11, 3.128262e-10, 5.352430e+01, 6.450927e-03
2.114000e+08, 3.400427e-02, 8.014175e-01, 9.204004e-02, -4.100181e-01, 8.357539e-11, 3.123722e-10, 5.350467e+01, 6.257828e-03
2.152000e+08, 3.381563e-02, 8.011989e-01, 9.004458e-02, -4.174763e-01, 7.035952e-11, 3.119297e-10, 5.348521e+01, 6.088489e-03
2.190000e+08, 3.362981e-02, 8.009805e-01, 8.836467e-02, -4.249240e-01, 5.729223e-11, 3.114984e-10, 5.346593e+01, 5.942293e-03
2.228000e+08, 3.344692e-02, 8.007624e-01, 8.699676e-02, -4.323614e-01, 4.436679e-11, 3.110777e-10, 5.344686e+01, 5.818652e-03
2.266000e+08, 3.326707e-02, 8.005448e-01, 8.593745e-02, -4.397887e-01, 3.157828e-11, 3.106674e-10, 5.342802e+01, 5.717005e-03
2.304000e+08, 3.309041e-02, 8.003278e-01, 8.518349e-02, -4.472062e-01, 1.892356e-11, 3.102671e-10, 5.340943e+01, 5.636810e-03
2.342000e+08, 3.291706e-02, 8.001115e-01, 8.473167e-02, -4.546142e-01, 6.401173e-12, 3.098766e-10, 5.339109e+01, 5.577547e-03
2.380000e+08, 3.274717e-02, 7.998961e-01, 8.457883e-02, -4.620128e-01, -5.988688e-12, 3.094956e-10, 5.337305e+01, 5.538715e-03
2.418000e+08, 3.258089e-02, 7.996817e-01, 8.472182e-02, -4.694024e-01, -1.824427e-11, 3.091239e-10, 5.335530e+01, 5.519826e-03
2.456000e+08, 3.241839e-02, 7.994685e-01, 8.515742e-02, -4.767831e-01, -3.036233e-11, 3.087613e-10, 5.333788e+01, 5.520408e-03
