Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 3.387223e-02, 8.123307e-01, 8.715906e-02, -3.735280e-01, 1.680689e-10, 3.033778e-10, 5.349217e+01, 5.903776e-03
2.038000e+08, 3.372196e-02, 8.121323e-01, 8.314623e-02, -3.807715e-01, 1.569482e-10, 3.029482e-10, 5.347738e+01, 5.607567e-03
2.076000e+08, 3.357364e-02, 8.119336e-01, 7.939892e-02, -3.880047e-01, 1.460316e-10, 3.025309e-10, 5.346265e+01, 5.331781e-03
2.114000e+08, 3.342728e-02, 8.117348e-01, 7.591225e-02, -3.952280e-01, 1.353033e-10, 3.021254e-10, 5.344800e+01, 5.075835e-03
2.152000e+08, 3.328289e-02, 8.115359e-01, 7.268174e-02, -4.024416e-01, 1.247494e-10, 3.017311e-10, 5.343346e+01, 4.839180e-03
2.190000e+08, 3.314051e-02, 8.113373e-01, 6.970321e-02, -4.096457e-01, 1.143575e-10, 3.013476e-10, 5.341902e+01, 4.621302e-03
2.228000e+08, 3.300019e-02, 8.111388e-01, 6.697279e-02, -4.168407e-01, 1.041169e-10, 3.009745e-10, 5.340471e+01, 4.421713e-03
2.266000e+08, 3.286198e-02, 8.109408e-01, 6.448689e-02, -4.240268e-01, 9.401822e-11, 3.006114e-10, 5.339054e+01, 4.239950e-03
2.304000e+08, 3.272593e-02, 8.107432e-01, 6.224210e-02, -4.312043e-01, 8.405361e-11, 3.002579e-10, 5.337653e+01, 4.075574e-03
2.342000e+08, 3.259214e-02, 8.105463e-01, 6.023523e-02, -4.383733e-01, 7.421641e-11, 2.999137e-10, 5.336269e+01, 3.928168e-03
2.380000e+08, 3.246066e-02, 8.103501e-01, 5.846323e-02, -4.455340e-01, 6.450121e-11, 2.995786e-10, 5.334903e+01, 3.797331e-03
2.418000e+08, 3.233158e-02, 8.101548e-01, 5.692319e-02, -4.526868e-01, 5.490374e-11, 2.992523e-10, 5.333558e+01, 3.682679e-03
2.456000e+08, 3.220501e-02, 8.099604e-01, 5.561230e-02, -4.598318e-01, 4.542084e-11, 2.989346e-10, 5.332234e+01, 3.583845e-03
2.494000e+08, 3.208103e-02, 8.097671e-01, 5.452783e-02, -4.669692e-01, 3.605038e-11, 2.986254e-10, 5.330933e+01, 3.500472e-03
2.532000e+08, 3.195974e-02, 8.095749e-01, 5.366709e-02, -4.740992e-01, 2.679125e-11, 2.983243e-10, 5.329657e+01, 3.432218e-03
2.570000e+08, 3.184126e-02, 8.093841e-01, 5.302742e-02, -4.812220e-01, 1.764327e-11, 2.980313e-10, 5.328406e+01, 3.378750e-03
2.608000e+08, 3.172569e-02, 8.091946e-01, 5.260617e-02, -4.883378e-01, 8.607160e-12, 2.977463e-10, 5.327183e+01, 3.339743e-03
2.646000e+08, 3.161315e-02, 8.090066e-01, 5.240066e-02, -4.954468e-01, -3.154839e-13, 2.974690e-10, 5.325988e+01, 3.314885e-03
2.684000e+08, 3.150377e-02, 8.088202e-01, 5.240819e-02, -5.025492e-01, -9.122248e-12, 2.971994e-10, 5.324823e+01, 3.303867e-03
2.722000e+08, 3.139766e-02, 8.086354e-01, 5.262600e-02, -5.096452e-01, -1.780993e-11, 2.969373e-10, 5.323690e+01, 3.306389e-03
2.760000e+08, 3.129495e-02, 8.084524e-01, 5.305123e-02, -5.167349e-01, -2.637460e-11, 2.966827e-10, 5.322590e+01, 3.322156e-03
2.798000e+08, 3.119578e-02, 8.082713e-01, 5.368095e-02, -5.238185e-01, -3.481159e-11, 2.964355e-10, 5.321523e+01, 3.350878e-03
2.836000e+08, 3.110026e-02, 8.080920e-01, 5.451212e-02, -5.308963e-01, -4.311561e-11, 2.961955e-10, 5.320492e+01, 3.392271e-03
2.874000e+08, 3.100854e-02, 8.079148e-01, 5.554155e-02, -5.379683e-01, -5.128072e-11, 2.959628e-10, 5.319498e+01, 3.446053e-03
2.912000e+08, 3.092074e-02, 8.077396e-01, 5.676593e-02, -5.450347e-01, -5.930041e-11, 2.957371e-10, 5.318542e+01, 3.511948e-03
2.950000e+08, 3.083701e-02, 8.075667e-01, 5.818180e-02, -5.520958e-01, -6.716764e-11, 2.955185e-10, 5.317625e+01, 3.589680e-03
2.988000e+08, 3.075749e-02, 8.073959e-01, 5.978550e-02, -5.591516e-01, -7.487488e-11, 2.953069e-10, 5.316749e+01, 3.678977e-03
3.026000e+08, 3.068231e-02, 8.072274e-01, 6.157322e-02, -5.662024e-01, -8.241416e-11, 2.951022e-10, 5.315915e+01, 3.779570e-03
3.064000e+08, 3.061160e-02, 8.070613e-01, 6.354095e-02, -5.732483e-01, -8.977712e-11, 2.949043e-10, 5.315124e+01, 3.891190e-03
3.102000e+08, 3.054552e-02, 8.068976e-01, 6.568447e-02, -5.802894e-01, -9.695510e-11, 2.947132e-10, 5.314377e+01, 4.013571e-03
3.140000e+08, 3.048419e-02, 8.067364e-01, 6.799938e-02, -5.873260e-01, -1.039391e-10, 2.945289e-10, 5.313676e+01, 4.146447e-03
3.178000e+08, 3.042776e-02, 8.065778e-01, 7.048105e-02, -5.943582e-01, -1.107200e-10, 2.943512e-10, 5.313022e+01, 4.289555e-03
3.216000e+08, 3.037636e-02, 8.064217e-01, 7.312461e-02, -6.013862e-01, -1.172884e-10, 2.941801e-10, 5.312415e+01, 4.442630e-03
3.254000e+08, 3.033012e-02, 8.062682e-01, 7.592500e-02, -6.084101e-01, -1.236350e-10, 2.940155e-10, 5.311857e+01, 4.605409e-03
3.292000e+08, 3.028919e-02, 8.061175e-01, 7.887692e-02, -6.154300e-01, -1.297502e-10, 2.938575e-10, 5.311350e+01, 4.777630e-03
3.330000e+08, 3.025370e-02, 8.059694e-01, 8.197485e-02, -6.224462e-01, -1.356247e-10, 2.937058e-10, 5.310893e+01, 4.959029e-03
3.368000e+08, 3.022377e-02, 8.058241e-01, 8.521304e-02, -6.294587e-01, -1.412491e-10, 2.935606e-10, 5.310489e+01, 5.149345e-03
3.406000e+08, 3.019953e-02, 8.056817e-01, 8.858552e-02, -6.364678e-01, -1.466143e-10, 2.934216e-10, 5.310138e+01, 5.348314e-03
3.444000e+08, 3.018112e-02, 8.055420e-01, 9.208609e-02, -6.434736e-01, -1.517114e-10, 2.932889e-10, 5.309842e+01, 5.555673e-03
3.482000e+08, 3.016864e-02, 8.054052e-01, 9.570837e-02, -6.504762e-01, -1.565319e-10, 2.931623e-10, 5.309601e+01, 5.771159e-03
