Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 4.135991e-02, 1.886958e-03, 4.442669e-02, 8.140341e-01, 1.200571e+00, 9.454244e-01, -1.107339e+00, -5.063432e-01, 2.352537e-10, 1.034144e-10, 1.137569e-09, 4.066153e-10, 5.202305e+01, -7.946990e-02
2.038000e+08, 4.207844e-02, 1.918274e-03, 4.459799e-02, 8.136090e-01, 1.194954e+00, 9.429552e-01, -1.134500e+00, -5.160515e-01, 2.352651e-10, 1.112691e-10, 1.118827e-09, 4.056714e-10, 5.191765e+01, -8.082501e-02
2.076000e+08, 4.279299e-02, 1.950035e-03, 4.477094e-02, 8.131857e-01, 1.189336e+00, 9.402986e-01, -1.161213e+00, -5.257374e-01, 2.352225e-10, 1.191942e-10, 1.100651e-09, 4.047510e-10, 5.181215e+01, -8.211549e-02
2.114000e+08, 4.350348e-02, 1.982257e-03, 4.494505e-02, 8.127644e-01, 1.183720e+00, 9.374527e-01, -1.187492e+00, -5.354013e-01, 2.351292e-10, 1.271832e-10, 1.083015e-09, 4.038534e-10, 5.170661e+01, -8.334239e-02
2.152000e+08, 4.420980e-02, 2.014958e-03, 4.511989e-02, 8.123457e-01, 1.178106e+00, 9.344160e-01, -1.213351e+00, -5.450437e-01, 2.349882e-10, 1.352316e-10, 1.065898e-09, 4.029782e-10, 5.160108e+01, -8.450675e-02
2.190000e+08, 4.491188e-02, 2.048155e-03, 4.529502e-02, 8.119297e-01, 1.172496e+00, 9.311872e-01, -1.238800e+00, -5.546653e-01, 2.348020e-10, 1.433366e-10, 1.049276e-09, 4.021248e-10, 5.149564e+01, -8.560956e-02
2.228000e+08, 4.560960e-02, 2.081866e-03, 4.547007e-02, 8.115169e-01, 1.166890e+00, 9.277649e-01, -1.263853e+00, -5.642664e-01, 2.345731e-10, 1.514982e-10, 1.033130e-09, 4.012928e-10, 5.139035e+01, -8.665180e-02
2.266000e+08, 4.630289e-02, 2.116107e-03, 4.564465e-02, 8.111076e-01, 1.161289e+00, 9.241477e-01, -1.288520e+00, -5.738477e-01, 2.343039e-10, 1.597192e-10, 1.017440e-09, 4.004820e-10, 5.128527e+01, -8.763443e-02
2.304000e+08, 4.699163e-02, 2.150897e-03, 4.581842e-02, 8.107020e-01, 1.155695e+00, 9.203342e-01, -1.312812e+00, -5.834097e-01, 2.339962e-10, 1.680048e-10, 1.002185e-09, 3.996919e-10, 5.118046e+01, -8.855840e-02
2.342000e+08, 4.767574e-02, 2.186253e-03, 4.599106e-02, 8.103006e-01, 1.150108e+00, 9.163229e-01, -1.336741e+00, -5.929528e-01, 2.336522e-10, 1.763630e-10, 9.873494e-10, 3.989225e-10, 5.107597e+01, -8.942464e-02
2.380000e+08, 4.835511e-02, 2.222194e-03, 4.616227e-02, 8.099036e-01, 1.144529e+00, 9.121121e-01, -1.360315e+00, -6.024775e-01, 2.332735e-10, 1.848043e-10, 9.729145e-10, 3.981735e-10, 5.097187e+01, -9.023407e-02
2.418000e+08, 4.902965e-02, 2.258738e-03, 4.633174e-02, 8.095114e-01, 1.138959e+00, 9.076997e-01, -1.383544e+00, -6.119843e-01, 2.328617e-10, 1.933416e-10, 9.588641e-10, 3.974448e-10, 5.086820e+01, -9.098761e-02
2.456000e+08, 4.969926e-02, 2.295906e-03, 4.649922e-02, 8.091241e-01, 1.133399e+00, 9.030834e-01, -1.406438e+00, -6.214738e-01, 2.324183e-10, 2.019902e-10, 9.451828e-10, 3.967362e-10, 5.076503e+01, -9.168618e-02
2.494000e+08, 5.036383e-02, 2.333717e-03, 4.666445e-02, 8.087421e-01, 1.127850e+00, 8.982607e-01, -1.429005e+00, -6.309463e-01, 2.319447e-10, 2.107671e-10, 9.318554e-10, 3.960477e-10, 5.066240e+01, -9.233067e-02
