Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 3.959692e-02, 2.695360e-04, 6.961166e-03, 7.880488e-01, 1.404493e+00, 1.473130e+00, -1.002425e+00, -3.282662e-01, 1.880017e-10, 9.850354e-10, -6.293030e-10, 2.525074e-10, 5.037609e+01, -1.173348e-02
2.038000e+08, 4.026325e-02, 2.711828e-04, 6.924769e-03, 7.881895e-01, 1.400004e+00, 1.449611e+00, -9.873998e-01, -3.342951e-01, 1.869498e-10, 9.648574e-10, -6.151734e-10, 2.528970e-10, 5.038291e+01, -1.155881e-02
2.076000e+08, 4.092542e-02, 2.729198e-04, 6.893910e-03, 7.883306e-01, 1.395540e+00, 1.426574e+00, -9.727118e-01, -3.403333e-01, 1.859510e-10, 9.438173e-10, -6.001289e-10, 2.532735e-10, 5.038967e+01, -1.139452e-02
2.114000e+08, 4.158338e-02, 2.747391e-04, 6.868188e-03, 7.884720e-01, 1.391101e+00, 1.404039e+00, -9.583831e-01, -3.463805e-01, 1.850016e-10, 9.219188e-10, -5.843069e-10, 2.536378e-10, 5.039637e+01, -1.124003e-02
2.152000e+08, 4.223713e-02, 2.766310e-04, 6.847216e-03, 7.886137e-01, 1.386683e+00, 1.382028e+00, -9.444321e-01, -3.524364e-01, 1.840981e-10, 8.991942e-10, -5.678434e-10, 2.539906e-10, 5.040299e+01, -1.109480e-02
2.190000e+08, 4.288662e-02, 2.785850e-04, 6.830621e-03, 7.887554e-01, 1.382288e+00, 1.360558e+00, -9.308742e-01, -3.585007e-01, 1.832375e-10, 8.757079e-10, -5.508709e-10, 2.543323e-10, 5.040954e+01, -1.095833e-02
2.228000e+08, 4.353183e-02, 2.805886e-04, 6.818047e-03, 7.888972e-01, 1.377913e+00, 1.339650e+00, -9.177216e-01, -3.645732e-01, 1.824169e-10, 8.515597e-10, -5.335173e-10, 2.546636e-10, 5.041600e+01, -1.083013e-02
2.266000e+08, 4.417275e-02, 2.826281e-04, 6.809150e-03, 7.890388e-01, 1.373558e+00, 1.319318e+00, -9.049833e-01, -3.706535e-01, 1.816337e-10, 8.268885e-10, -5.159041e-10, 2.549850e-10, 5.042236e+01, -1.070972e-02
2.304000e+08, 4.480935e-02, 2.846880e-04, 6.803602e-03, 7.891803e-01, 1.369221e+00, 1.299575e+00, -8.926655e-01, -3.767416e-01, 1.808856e-10, 8.018745e-10, -4.981462e-10, 2.552968e-10, 5.042863e+01, -1.059666e-02
2.342000e+08, 4.544161e-02, 2.867513e-04, 6.801087e-03, 7.893216e-01, 1.364902e+00, 1.280429e+00, -8.807717e-01, -3.828371e-01, 1.801703e-10, 7.767418e-10, -4.803507e-10, 2.555995e-10, 5.043480e+01, -1.049051e-02
2.380000e+08, 4.606952e-02, 2.887994e-04, 6.801304e-03, 7.894624e-01, 1.360600e+00, 1.261884e+00, -8.693028e-01, -3.889398e-01, 1.794860e-10, 7.517589e-10, -4.626167e-10, 2.558934e-10, 5.044085e+01, -1.039086e-02
