Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 2.016422e-02, 8.007444e-01, 3.981865e-02, 5.292470e-04, -1.295240e-01, -3.227538e-01, 1.422265e+00, 2.417167e-01, -3.794556e-10, 2.475628e-10, 2.606748e-10, 1.789810e-09, 5.204031e+01, -5.210979e-03
2.038000e+08, 2.016066e-02, 8.007995e-01, 4.051918e-02, 5.288504e-04, -1.204641e-01, -3.286647e-01, 1.416041e+00, 1.989830e-01, -3.701338e-10, 2.478900e-10, 2.572365e-10, 1.778047e-09, 5.204232e+01, -4.847464e-03
2.076000e+08, 2.015913e-02, 8.008545e-01, 4.121539e-02, 5.283847e-04, -1.116267e-01, -3.345833e-01, 1.409899e+00, 1.565301e-01, -3.612847e-10, 2.482053e-10, 2.539196e-10, 1.766846e-09, 5.204431e+01, -4.493050e-03
2.114000e+08, 2.015946e-02, 8.009094e-01, 4.190725e-02, 5.278612e-04, -1.030007e-01, -3.405095e-01, 1.403837e+00, 1.143447e-01, -3.528882e-10, 2.485094e-10, 2.507179e-10, 1.756219e-09, 5.204629e+01, -4.147198e-03
2.152000e+08, 2.016152e-02, 8.009641e-01, 4.259476e-02, 5.272909e-04, -9.457506e-02, -3.464429e-01, 1.397851e+00, 7.241308e-02, -3.449252e-10, 2.488031e-10, 2.476256e-10, 1.746176e-09, 5.204825e+01, -3.809401e-03
2.190000e+08, 2.016517e-02, 8.010186e-01, 4.327788e-02, 5.266845e-04, -8.633959e-02, -3.523834e-01, 1.391938e+00, 3.072119e-02, -3.373781e-10, 2.490869e-10, 2.446372e-10, 1.736720e-09, 5.205019e+01, -3.479180e-03
2.228000e+08, 2.017029e-02, 8.010728e-01, 4.395661e-02, 5.260524e-04, -7.828431e-02, -3.583306e-01, 1.386097e+00, -1.074492e-02, -3.302301e-10, 2.493614e-10, 2.417478e-10, 1.727852e-09, 5.205211e+01, -3.156084e-03
2.266000e+08, 2.017679e-02, 8.011267e-01, 4.463092e-02, 5.254048e-04, -7.039970e-02, -3.642844e-01, 1.380325e+00, -5.199929e-02, -3.234656e-10, 2.496270e-10, 2.389528e-10, 1.719564e-09, 5.205402e+01, -2.839682e-03
2.304000e+08, 2.018456e-02, 8.011803e-01, 4.530080e-02, 5.247514e-04, -6.267661e-02, -3.702445e-01, 1.374620e+00, -9.305579e-02, -3.170699e-10, 2.498843e-10, 2.362478e-10, 1.711850e-09, 5.205591e+01, -2.529568e-03
2.342000e+08, 2.019352e-02, 8.012334e-01, 4.596623e-02, 5.241018e-04, -5.510621e-02, -3.762107e-01, 1.368979e+00, -1.339281e-01, -3.110290e-10, 2.501335e-10, 2.336289e-10, 1.704696e-09, 5.205777e+01, -2.225354e-03
2.380000e+08, 2.020358e-02, 8.012861e-01, 4.662720e-02, 5.234651e-04, -4.768005e-02, -3.821830e-01, 1.363401e+00, -1.746296e-01, -3.053297e-10, 2.503752e-10, 2.310923e-10, 1.698086e-09, 5.205962e+01, -1.926670e-03
2.418000e+08, 2.021469e-02, 8.013383e-01, 4.728369e-02, 5.228504e-04, -4.038997e-02, -3.881609e-01, 1.357884e+00, -2.151733e-01, -2.999596e-10, 2.506096e-10, 2.286345e-10, 1.692001e-09, 5.206146e+01, -1.633163e-03
2.456000e+08, 2.022677e-02, 8.013900e-01, 4.793569e-02, 5.222661e-04, -3.322810e-02, -3.941445e-01, 1.352425e+00, -2.555717e-01, -2.949069e-10, 2.508370e-10, 2.262523e-10, 1.686418e-09, 5.206327e+01, -1.344496e-03
2.494000e+08, 2.023977e-02, 8.014411e-01, 4.858318e-02, 5.217207e-04, -2.618687e-02, -4.001335e-01, 1.347023e+00, -2.958367e-01, -2.901601e-10, 2.510577e-10, 2.239428e-10, 1.681313e-09, 5.206507e+01, -1.060346e-03
2.532000e+08, 2.025365e-02, 8.014917e-01, 4.922616e-02, 5.212222e-04, -1.925898e-02, -4.061278e-01, 1.341676e+00, -3.359800e-01, -2.857087e-10, 2.512721e-10, 2.217030e-10, 1.676660e-09, 5.206684e+01, -7.804010e-04
2.570000e+08, 2.026836e-02, 8.015415e-01, 4.986460e-02, 5.207785e-04, -1.243737e-02, -4.121272e-01, 1.336382e+00, -3.760121e-01, -2.815421e-10, 2.514803e-10, 2.195303e-10, 1.672429e-09, 5.206860e+01, -5.043643e-04
2.608000e+08, 2.028386e-02, 8.015907e-01, 5.049851e-02, 5.203972e-04, -5.715241e-03, -4.181316e-01, 1.331141e+00, -4.159431e-01, -2.776506e-10, 2.516825e-10, 2.174224e-10, 1.668590e-09, 5.207035e+01, -2.319485e-04
2.646000e+08, 2.030013e-02, 8.016392e-01, 5.112787e-02, 5.200856e-04, 9.139749e-04, -4.241408e-01, 1.325950e+00, -4.557826e-01, -2.740247e-10, 2.518790e-10, 2.153768e-10, 1.665110e-09, 5.207208e+01, 3.712291e-05
2.684000e+08, 2.031714e-02, 8.016869e-01, 5.175267e-02, 5.198510e-04, 7.456617e-03, -4.301547e-01, 1.320807e+00, -4.955389e-01, -2.706551e-10, 2.520700e-10, 2.133914e-10, 1.661957e-09, 5.207379e+01, 3.031165e-04
2.722000e+08, 2.033487e-02, 8.017338e-01, 5.237289e-02, 5.197003e-04, 1.391881e-02, -4.361731e-01, 1.315712e+00, -5.352200e-01, -2.675330e-10, 2.522555e-10, 2.114643e-10, 1.659096e-09, 5.207549e+01, 5.662901e-04
2.760000e+08, 2.035331e-02, 8.017800e-01, 5.298854e-02, 5.196402e-04, 2.030645e-02, -4.421960e-01, 1.310663e+00, -5.748327e-01, -2.646498e-10, 2.524359e-10, 2.095935e-10, 1.656493e-09, 5.207718e+01, 8.268925e-04
2.798000e+08, 2.037245e-02, 8.018252e-01, 5.359961e-02, 5.196775e-04, 2.662526e-02, -4.482232e-01, 1.305659e+00, -6.143833e-01, -2.619970e-10, 2.526112e-10, 2.077772e-10, 1.654113e-09, 5.207886e+01, 1.085165e-03
2.836000e+08, 2.039228e-02, 8.018696e-01, 5.420608e-02, 5.198184e-04, 3.288073e-02, -4.542546e-01, 1.300698e+00, -6.538771e-01, -2.595666e-10, 2.527815e-10, 2.060138e-10, 1.651919e-09, 5.208053e+01, 1.341341e-03
2.874000e+08, 2.041280e-02, 8.019131e-01, 5.480795e-02, 5.200693e-04, 3.907817e-02, -4.602900e-01, 1.295779e+00, -6.933185e-01, -2.573505e-10, 2.529471e-10, 2.043016e-10, 1.649877e-09, 5.208219e+01, 1.595647e-03
2.912000e+08, 2.043403e-02, 8.019557e-01, 5.540521e-02, 5.204362e-04, 4.522269e-02, -4.663294e-01, 1.290901e+00, -7.327112e-01, -2.553409e-10, 2.531079e-10, 2.026392e-10, 1.647952e-09, 5.208385e+01, 1.848303e-03
2.950000e+08, 2.045596e-02, 8.019973e-01, 5.599786e-02, 5.209252e-04, 5.131924e-02, -4.723726e-01, 1.286063e+00, -7.720578e-01, -2.535300e-10, 2.532643e-10, 2.010252e-10, 1.646107e-09, 5.208551e+01, 2.099522e-03
2.988000e+08, 2.047861e-02, 8.020379e-01, 5.658590e-02, 5.215420e-04, 5.737255e-02, -4.784196e-01, 1.281264e+00, -8.113604e-01, -2.519104e-10, 2.534161e-10, 1.994582e-10, 1.644309e-09, 5.208716e+01, 2.349512e-03
3.026000e+08, 2.050199e-02, 8.020775e-01, 5.716930e-02, 5.222923e-04, 6.338719e-02, -4.844702e-01, 1.276501e+00, -8.506201e-01, -2.504743e-10, 2.535636e-10, 1.979370e-10, 1.642525e-09, 5.208882e+01, 2.598473e-03
3.064000e+08, 2.052613e-02, 8.021160e-01, 5.774809e-02, 5.231817e-04, 6.936754e-02, -4.905243e-01, 1.271775e+00, -8.898372e-01, -2.492145e-10, 2.537068e-10, 1.964604e-10, 1.640722e-09, 5.209048e+01, 2.846602e-03
3.102000e+08, 2.055104e-02, 8.021535e-01, 5.832224e-02, 5.242154e-04, 7.531781e-02, -4.965818e-01, 1.267085e+00, -9.290113e-01, -2.481236e-10, 2.538458e-10, 1.950273e-10, 1.638868e-09, 5.209215e+01, 3.094090e-03
3.140000e+08, 2.057676e-02, 8.021900e-01, 5.889175e-02, 5.253989e-04, 8.124203e-02, -5.026427e-01, 1.262428e+00, -9.681411e-01, -2.471940e-10, 2.539808e-10, 1.936366e-10, 1.636932e-09, 5.209383e+01, 3.341122e-03
3.178000e+08, 2.060332e-02, 8.022253e-01, 5.945662e-02, 5.267371e-04, 8.714407e-02, -5.087067e-01, 1.257805e+00, -1.007225e+00, -2.464187e-10, 2.541117e-10, 1.922872e-10, 1.634887e-09, 5.209552e+01, 3.587878e-03
3.216000e+08, 2.063074e-02, 8.022595e-01, 6.001685e-02, 5.282352e-04, 9.302758e-02, -5.147739e-01, 1.253214e+00, -1.046259e+00, -2.457901e-10, 2.542387e-10, 1.909782e-10, 1.632704e-09, 5.209723e+01, 3.834536e-03
3.254000e+08, 2.065907e-02, 8.022925e-01, 6.057244e-02, 5.298980e-04, 9.889609e-02, -5.208442e-01, 1.248654e+00, -1.085242e+00, -2.453010e-10, 2.543618e-10, 1.897087e-10, 1.630358e-09, 5.209895e+01, 4.081265e-03
3.292000e+08, 2.068835e-02, 8.023244e-01, 6.112338e-02, 5.317302e-04, 1.047529e-01, -5.269173e-01, 1.244124e+00, -1.124169e+00, -2.449440e-10, 2.544811e-10, 1.884777e-10, 1.627824e-09, 5.210071e+01, 4.328233e-03
3.330000e+08, 2.071861e-02, 8.023552e-01, 6.166968e-02, 5.337366e-04, 1.106012e-01, -5.329933e-01, 1.239624e+00, -1.163035e+00, -2.447117e-10, 2.545967e-10, 1.872845e-10, 1.625079e-09, 5.210249e+01, 4.575602e-03
3.368000e+08, 2.074991e-02, 8.023847e-01, 6.221132e-02, 5.359214e-04, 1.164440e-01, -5.390721e-01, 1.235153e+00, -1.201835e+00, -2.445969e-10, 2.547086e-10, 1.861281e-10, 1.622104e-09, 5.210429e+01, 4.823530e-03
3.406000e+08, 2.078229e-02, 8.024131e-01, 6.274831e-02, 5.382893e-04, 1.222840e-01, -5.451536e-01, 1.230709e+00, -1.240565e+00, -2.445919e-10, 2.548169e-10, 1.850079e-10, 1.618880e-09, 5.210614e+01, 5.072172e-03
3.444000e+08, 2.081580e-02, 8.024402e-01, 6.328065e-02, 5.408443e-04, 1.281239e-01, -5.512376e-01, 1.226291e+00, -1.279217e+00, -2.446895e-10, 2.549217e-10, 1.839230e-10, 1.615389e-09, 5.210802e+01, 5.321677e-03
3.482000e+08, 2.085050e-02, 8.024661e-01, 6.380833e-02, 5.435907e-04, 1.339661e-01, -5.573241e-01, 1.221900e+00, -1.317786e+00, -2.448819e-10, 2.550229e-10, 1.828727e-10, 1.611617e-09, 5.210995e+01, 5.572191e-03
3.520000e+08, 2.088644e-02, 8.024908e-01, 6.433137e-02, 5.465325e-04, 1.398130e-01, -5.634131e-01, 1.217534e+00, -1.356266e+00, -2.451617e-10, 2.551208e-10, 1.818564e-10, 1.607551e-09, 5.211193e+01, 5.823857e-03
3.558000e+08, 2.092369e-02, 8.025142e-01, 6.484974e-02, 5.496735e-04, 1.456665e-01, -5.695044e-01, 1.213192e+00, -1.394648e+00, -2.455212e-10, 2.552153e-10, 1.808733e-10, 1.603179e-09, 5.211395e+01, 6.076811e-03
3.596000e+08, 2.096230e-02, 8.025364e-01, 6.536347e-02, 5.530175e-04, 1.515286e-01, -5.755979e-01, 1.208873e+00, -1.432925e+00, -2.459528e-10, 2.553064e-10, 1.799228e-10, 1.598493e-09, 5.211604e+01, 6.331188e-03
3.634000e+08, 2.100233e-02, 8.025573e-01, 6.587254e-02, 5.565682e-04, 1.574010e-01, -5.816937e-01, 1.204577e+00, -1.471091e+00, -2.464487e-10, 2.553943e-10, 1.790043e-10, 1.593486e-09, 5.211818e+01, 6.587119e-03
3.672000e+08, 2.104386e-02, 8.025770e-01, 6.637696e-02, 5.603290e-04, 1.632852e-01, -5.877915e-01, 1.200303e+00, -1.509137e+00, -2.470012e-10, 2.554790e-10, 1.781171e-10, 1.588151e-09, 5.212040e+01, 6.844729e-03
3.710000e+08, 2.108695e-02, 8.025954e-01, 6.687673e-02, 5.643035e-04, 1.691826e-01, -5.938913e-01, 1.196051e+00, -1.547056e+00, -2.476024e-10, 2.555606e-10, 1.772607e-10, 1.582486e-09, 5.212268e+01, 7.104142e-03
3.748000e+08, 2.113167e-02, 8.026125e-01, 6.737184e-02, 5.684949e-04, 1.750944e-01, -5.999931e-01, 1.191818e+00, -1.584840e+00, -2.482444e-10, 2.556390e-10, 1.764344e-10, 1.576488e-09, 5.212505e+01, 7.365476e-03
3.786000e+08, 2.117809e-02, 8.026284e-01, 6.786230e-02, 5.729064e-04, 1.810215e-01, -6.060968e-01, 1.187606e+00, -1.622480e+00, -2.489194e-10, 2.557144e-10, 1.756376e-10, 1.570158e-09, 5.212749e+01, 7.628846e-03
3.824000e+08, 2.122628e-02, 8.026430e-01, 6.834812e-02, 5.775410e-04, 1.869647e-01, -6.122022e-01, 1.183412e+00, -1.659969e+00, -2.496195e-10, 2.557867e-10, 1.748700e-10, 1.563497e-09, 5.213003e+01, 7.894364e-03
3.862000e+08, 2.127632e-02, 8.026562e-01, 6.882928e-02, 5.824016e-04, 1.929247e-01, -6.183094e-01, 1.179237e+00, -1.697300e+00, -2.503367e-10, 2.558561e-10, 1.741307e-10, 1.556508e-09, 5.213266e+01, 8.162137e-03
3.900000e+08, 2.132829e-02, 8.026683e-01, 6.930580e-02, 5.874911e-04, 1.989018e-01, -6.244183e-01, 1.175079e+00, -1.734463e+00, -2.510630e-10, 2.559227e-10, 1.734195e-10, 1.549196e-09, 5.213539e+01, 8.432270e-03
3.938000e+08, 2.138225e-02, 8.026790e-01, 6.977768e-02, 5.928122e-04, 2.048962e-01, -6.305287e-01, 1.170939e+00, -1.771452e+00, -2.517906e-10, 2.559863e-10, 1.727357e-10, 1.541567e-09, 5.213822e+01, 8.704861e-03
3.976000e+08, 2.143830e-02, 8.026885e-01, 7.024490e-02, 5.983674e-04, 2.109079e-01, -6.366407e-01, 1.166815e+00, -1.808258e+00, -2.525116e-10, 2.560472e-10, 1.720788e-10, 1.533627e-09, 5.214117e+01, 8.980009e-03
4.014000e+08, 2.149651e-02, 8.026966e-01, 7.070749e-02, 6.041591e-04, 2.169369e-01, -6.427541e-01, 1.162706e+00, -1.844875e+00, -2.532180e-10, 2.561053e-10, 1.714483e-10, 1.525386e-09, 5.214423e+01, 9.257804e-03
4.052000e+08, 2.155696e-02, 8.027036e-01, 7.116543e-02, 6.101898e-04, 2.229828e-01, -6.488689e-01, 1.158613e+00, -1.881296e+00, -2.539019e-10, 2.561606e-10, 1.708437e-10, 1.516853e-09, 5.214742e+01, 9.538337e-03
4.090000e+08, 2.161974e-02, 8.027092e-01, 7.161874e-02, 6.164615e-04, 2.290450e-01, -6.549850e-01, 1.154533e+00, -1.917512e+00, -2.545558e-10, 2.562134e-10, 1.702646e-10, 1.508038e-09, 5.215074e+01, 9.821692e-03
4.128000e+08, 2.168492e-02, 8.027136e-01, 7.206740e-02, 6.229764e-04, 2.351228e-01, -6.611024e-01, 1.150468e+00, -1.953518e+00, -2.551718e-10, 2.562635e-10, 1.697104e-10, 1.498953e-09, 5.215420e+01, 1.010795e-02
4.166000e+08, 2.175260e-02, 8.027168e-01, 7.251143e-02, 6.297364e-04, 2.412153e-01, -6.672209e-01, 1.146416e+00, -1.989308e+00, -2.557423e-10, 2.563110e-10, 1.691807e-10, 1.489611e-09, 5.215780e+01, 1.039719e-02
4.204000e+08, 2.182285e-02, 8.027186e-01, 7.295083e-02, 6.367434e-04, 2.473214e-01, -6.733407e-01, 1.142377e+00, -2.024874e+00, -2.562600e-10, 2.563561e-10, 1.686751e-10, 1.480025e-09, 5.216156e+01, 1.068949e-02
4.242000e+08, 2.189576e-02, 8.027193e-01, 7.338559e-02, 6.439990e-04, 2.534399e-01, -6.794614e-01, 1.138350e+00, -2.060211e+00, -2.567174e-10, 2.563987e-10, 1.681930e-10, 1.470208e-09, 5.216547e+01, 1.098491e-02
4.280000e+08, 2.197141e-02, 8.027187e-01, 7.381571e-02, 6.515049e-04, 2.595693e-01, -6.855832e-01, 1.134334e+00, -2.095314e+00, -2.571075e-10, 2.564389e-10, 1.677341e-10, 1.460175e-09, 5.216954e+01, 1.128352e-02
4.318000e+08, 2.204990e-02, 8.027169e-01, 7.424121e-02, 6.592624e-04, 2.657080e-01, -6.917060e-01, 1.130329e+00, -2.130177e+00, -2.574231e-10, 2.564767e-10, 1.672978e-10, 1.449940e-09, 5.217379e+01, 1.158539e-02
4.356000e+08, 2.213130e-02, 8.027139e-01, 7.466208e-02, 6.672730e-04, 2.718543e-01, -6.978297e-01, 1.126334e+00, -2.164796e+00, -2.576576e-10, 2.565122e-10, 1.668837e-10, 1.439519e-09, 5.217821e+01, 1.189057e-02
