Frequency [Hz], |S02| [-], |S12| [-], |S22| [-], |S32| [-], Arg(S02) [-], Arg(S12) [-], Arg(S22) [-], Arg(S32) [-], Delay 2>0 [s], Delay 2>1 [s], Delay 2>2 [s], Delay 2>3 [s], |Z2| [Ohm] , Arg(Z2) [-]
2.000000e+08, 4.073937e-02, 1.358611e-04, 1.529926e-02, 7.947346e-01, 1.420285e+00, 1.840637e+00, 1.521500e-01, -3.378325e-01, 2.793826e-10, 1.642873e-09, -5.515085e-10, 2.626531e-10, 5.153546e+01, 4.638676e-03
2.038000e+08, 4.143839e-02, 1.256455e-04, 1.550064e-02, 7.948563e-01, 1.413614e+00, 1.801411e+00, 1.653179e-01, -3.441036e-01, 2.760328e-10, 1.793794e-09, -5.199620e-10, 2.629673e-10, 5.155266e+01, 5.102936e-03
2.076000e+08, 4.213177e-02, 1.153974e-04, 1.570468e-02, 7.949783e-01, 1.407023e+00, 1.758582e+00, 1.777326e-01, -3.503822e-01, 2.727947e-10, 1.988580e-09, -4.902038e-10, 2.632714e-10, 5.156998e+01, 5.554434e-03
2.114000e+08, 4.281951e-02, 1.051510e-04, 1.591100e-02, 7.951005e-01, 1.400510e+00, 1.711103e+00, 1.894367e-01, -3.566681e-01, 2.696647e-10, 2.244555e-09, -4.621526e-10, 2.635659e-10, 5.158743e+01, 5.993711e-03
2.152000e+08, 4.350167e-02, 9.494994e-05, 1.611928e-02, 7.952227e-01, 1.394072e+00, 1.657512e+00, 2.004711e-01, -3.629611e-01, 2.666393e-10, 2.587846e-09, -4.357268e-10, 2.638512e-10, 5.160498e+01, 6.421280e-03
2.190000e+08, 4.417826e-02, 8.485237e-05, 1.632923e-02, 7.953448e-01, 1.387705e+00, 1.595724e+00, 2.108746e-01, -3.692608e-01, 2.637149e-10, 3.058622e-09, -4.108452e-10, 2.641279e-10, 5.162264e+01, 6.837629e-03
2.228000e+08, 4.484931e-02, 7.493803e-05, 1.654057e-02, 7.954669e-01, 1.381409e+00, 1.522696e+00, 2.206840e-01, -3.755672e-01, 2.608880e-10, 3.719237e-09, -3.874284e-10, 2.643963e-10, 5.164040e+01, 7.243221e-03
2.266000e+08, 4.551487e-02, 6.532142e-05, 1.675307e-02, 7.955887e-01, 1.375180e+00, 1.433895e+00, 2.299343e-01, -3.818799e-01, 2.581554e-10, 4.664900e-09, -3.653992e-10, 2.646568e-10, 5.165824e+01, 7.638500e-03
2.304000e+08, 4.617495e-02, 5.617425e-05, 1.696652e-02, 7.957102e-01, 1.369016e+00, 1.322515e+00, 2.386586e-01, -3.881989e-01, 2.555138e-10, 6.028509e-09, -3.446828e-10, 2.649097e-10, 5.167617e+01, 8.023888e-03
2.342000e+08, 4.682959e-02, 4.776361e-05, 1.718071e-02, 7.958314e-01, 1.362915e+00, 1.178578e+00, 2.468883e-01, -3.945239e-01, 2.529599e-10, 7.939540e-09, -3.252073e-10, 2.651552e-10, 5.169417e+01, 8.399792e-03
2.380000e+08, 4.747882e-02, 4.050691e-05, 1.739547e-02, 7.959521e-01, 1.356876e+00, 9.890128e-01, 2.546529e-01, -4.008548e-01, 2.504908e-10, 1.032255e-08, -3.069040e-10, 2.653937e-10, 5.171224e+01, 8.766601e-03
2.418000e+08, 4.812268e-02, 3.500722e-05, 1.761066e-02, 7.960722e-01, 1.350895e+00, 7.425505e-01, 2.619806e-01, -4.071913e-01, 2.481034e-10, 1.247377e-08, -2.897074e-10, 2.656253e-10, 5.173037e+01, 9.124691e-03
2.456000e+08, 4.876120e-02, 3.193255e-05, 1.782613e-02, 7.961917e-01, 1.344971e+00, 4.447254e-01, 2.688977e-01, -4.135334e-01, 2.457950e-10, 1.310793e-08, -2.735550e-10, 2.658504e-10, 5.174856e+01, 9.474424e-03
2.494000e+08, 4.939442e-02, 3.162109e-05, 1.804176e-02, 7.963106e-01, 1.339103e+00, 1.317590e-01, 2.754291e-01, -4.198809e-01, 2.435626e-10, 1.172845e-08, -2.583876e-10, 2.660690e-10, 5.176681e+01, 9.816150e-03
2.532000e+08, 5.002236e-02, 3.377731e-05, 1.825744e-02, 7.964286e-01, 1.333287e+00, -1.482706e-01, 2.815984e-01, -4.262336e-01, 2.414036e-10, 9.267698e-09, -2.441494e-10, 2.662814e-10, 5.178509e+01, 1.015021e-02
2.570000e+08, 5.064506e-02, 3.771440e-05, 1.847307e-02, 7.965458e-01, 1.327524e+00, -3.695471e-01, 2.874278e-01, -4.325914e-01, 2.393154e-10, 6.822536e-09, -2.307872e-10, 2.664878e-10, 5.180342e+01, 1.047692e-02
2.608000e+08, 5.126254e-02, 4.277810e-05, 1.868857e-02, 7.966621e-01, 1.321810e+00, -5.324426e-01, 2.929381e-01, -4.389540e-01, 2.372955e-10, 4.878905e-09, -2.182511e-10, 2.666882e-10, 5.182179e+01, 1.079661e-02
2.646000e+08, 5.187485e-02, 4.852068e-05, 1.890387e-02, 7.967775e-01, 1.316144e+00, -6.489319e-01, 2.981490e-01, -4.453215e-01, 2.353415e-10, 3.481916e-09, -2.064938e-10, 2.668829e-10, 5.184018e+01, 1.110959e-02
2.684000e+08, 5.248202e-02, 5.467022e-05, 1.911891e-02, 7.968917e-01, 1.310525e+00, -7.320665e-01, 3.030793e-01, -4.516936e-01, 2.334511e-10, 2.516215e-09, -1.954709e-10, 2.670720e-10, 5.185860e+01, 1.141616e-02
2.722000e+08, 5.308407e-02, 6.105846e-05, 1.933362e-02, 7.970049e-01, 1.304951e+00, -7.921439e-01, 3.077464e-01, -4.580703e-01, 2.316219e-10, 2.918515e-08, -1.851404e-10, 2.672555e-10, 5.187705e+01, 1.171660e-02
2.760000e+08, 5.368104e-02, 8.333824e-05, 1.954797e-02, 7.971169e-01, 1.299421e+00, -1.488972e+00, 3.121668e-01, -4.644513e-01, 2.298519e-10, 2.910416e-09, -1.754628e-10, 2.674335e-10, 5.189552e+01, 1.201121e-02
2.798000e+08, 5.427295e-02, 9.533925e-05, 1.976191e-02, 7.972276e-01, 1.293933e+00, -1.558461e+00, 3.163562e-01, -4.708366e-01, 2.281389e-10, 2.587559e-09, -1.664008e-10, 2.676063e-10, 5.191400e+01, 1.230027e-02
2.836000e+08, 5.485985e-02, 1.080678e-04, 1.997542e-02, 7.973371e-01, 1.288486e+00, -1.620242e+00, 3.203292e-01, -4.772260e-01, 2.264810e-10, 2.320129e-09, -1.579193e-10, 2.677739e-10, 5.193249e+01, 1.258404e-02
