Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], |S30| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Arg(S30) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], Delay 0>3 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.646127e-02, 7.911648e-01, 3.985149e-02, 4.702149e-04, 2.920515e-01, -3.451673e-01, 1.381222e+00, 1.563732e+00, -6.089985e-10, 2.632042e-10, 2.676815e-10, 1.169165e-09, 5.160163e+01, 9.481259e-03
2.038000e+08, 1.688137e-02, 7.913588e-01, 4.055362e-02, 4.832840e-04, 3.065920e-01, -3.514516e-01, 1.374831e+00, 1.535817e+00, -5.486386e-10, 2.637619e-10, 2.645879e-10, 1.444099e-09, 5.163570e+01, 1.019253e-02
2.076000e+08, 1.730269e-02, 7.915531e-01, 4.125111e-02, 5.014045e-04, 3.196914e-01, -3.577492e-01, 1.368513e+00, 1.501337e+00, -4.936972e-10, 2.643010e-10, 2.615770e-10, 1.975059e-09, 5.166998e+01, 1.087838e-02
2.114000e+08, 1.772451e-02, 7.917475e-01, 4.194395e-02, 5.271273e-04, 3.314789e-01, -3.640597e-01, 1.362268e+00, 1.454181e+00, -4.436651e-10, 2.648226e-10, 2.586477e-10, 3.074798e-09, 5.170447e+01, 1.153971e-02
2.152000e+08, 1.814619e-02, 7.919420e-01, 4.263217e-02, 5.638426e-04, 3.420719e-01, -3.703826e-01, 1.356092e+00, 1.380766e+00, -3.980767e-10, 2.653276e-10, 2.557986e-10, 5.478386e-09, 5.173915e+01, 1.217731e-02
2.190000e+08, 1.856720e-02, 7.921362e-01, 4.331576e-02, 6.108243e-04, 3.515764e-01, -3.767176e-01, 1.349985e+00, 1.249964e+00, -3.565082e-10, 2.658167e-10, 2.530285e-10, 9.767158e-09, 5.177400e+01, 1.279199e-02
2.228000e+08, 1.898708e-02, 7.923302e-01, 4.399474e-02, 6.315969e-04, 3.600885e-01, -3.830642e-01, 1.343944e+00, 1.016762e+00, -3.185764e-10, 2.662907e-10, 2.503359e-10, -1.069316e-07, 5.180900e+01, 1.338449e-02
2.266000e+08, 1.940544e-02, 7.925237e-01, 4.466912e-02, 4.991135e-04, 3.676948e-01, -3.894222e-01, 1.337966e+00, -2.713312e+00, -2.839355e-10, 2.667502e-10, 2.477192e-10, 8.653900e-09, 5.184414e+01, 1.395552e-02
2.304000e+08, 1.982196e-02, 7.927167e-01, 4.533890e-02, 4.173917e-04, 3.744741e-01, -3.957912e-01, 1.332052e+00, -2.919934e+00, -2.522749e-10, 2.671958e-10, 2.451769e-10, 4.452082e-09, 5.187940e+01, 1.450576e-02
2.342000e+08, 2.023635e-02, 7.929089e-01, 4.600409e-02, 3.456924e-04, 3.804974e-01, -4.021708e-01, 1.326198e+00, -3.026232e+00, -2.233153e-10, 2.676282e-10, 2.427073e-10, 2.129042e-09, 5.191477e+01, 1.503587e-02
2.380000e+08, 2.064837e-02, 7.931003e-01, 4.666470e-02, 2.908550e-04, 3.858293e-01, -4.085607e-01, 1.320403e+00, -3.077065e+00, -1.968062e-10, 2.680477e-10, 2.403087e-10, 6.942265e-10, 5.195024e+01, 1.554648e-02
2.418000e+08, 2.105784e-02, 7.932907e-01, 4.732075e-02, 2.483689e-04, 3.905283e-01, -4.149606e-01, 1.314665e+00, -3.093641e+00, -1.725229e-10, 2.684548e-10, 2.379795e-10, -3.891093e-10, 5.198578e+01, 1.603821e-02
2.456000e+08, 2.146458e-02, 7.934800e-01, 4.797224e-02, 2.145983e-04, 3.946475e-01, -4.213703e-01, 1.308983e+00, -3.084350e+00, -1.502637e-10, 2.688500e-10, 2.357179e-10, -1.345445e-09, 5.202138e+01, 1.651163e-02
2.494000e+08, 2.186845e-02, 7.936680e-01, 4.861919e-02, 1.873747e-04, 3.982352e-01, -4.277894e-01, 1.303355e+00, -3.052226e+00, -1.298478e-10, 2.692336e-10, 2.335223e-10, -2.255741e-09, 5.205703e+01, 1.696732e-02
2.532000e+08, 2.226935e-02, 7.938548e-01, 4.926159e-02, 1.654807e-04, 4.013354e-01, -4.342176e-01, 1.297780e+00, -2.998368e+00, -1.111126e-10, 2.696060e-10, 2.313910e-10, -3.117366e-09, 5.209273e+01, 1.740583e-02
2.570000e+08, 2.266717e-02, 7.940400e-01, 4.989946e-02, 1.482265e-04, 4.039884e-01, -4.406548e-01, 1.292255e+00, -2.923938e+00, -9.391204e-11, 2.699675e-10, 2.293222e-10, -3.874820e-09, 5.212844e+01, 1.782769e-02
2.608000e+08, 2.306185e-02, 7.942238e-01, 5.053280e-02, 1.351485e-04, 4.062306e-01, -4.471005e-01, 1.286780e+00, -2.831422e+00, -7.811479e-11, 2.703183e-10, 2.273145e-10, -4.460163e-09, 5.216417e+01, 1.823344e-02
2.646000e+08, 2.345332e-02, 7.944058e-01, 5.116163e-02, 1.258193e-04, 4.080957e-01, -4.535547e-01, 1.281352e+00, -2.724931e+00, -6.360239e-11, 2.706588e-10, 2.253660e-10, -4.836966e-09, 5.219990e+01, 1.862356e-02
2.684000e+08, 2.384154e-02, 7.945860e-01, 5.178595e-02, 1.197891e-04, 4.096143e-01, -4.600170e-01, 1.275972e+00, -2.609443e+00, -5.026808e-11, 2.709891e-10, 2.234753e-10, -5.013885e-09, 5.223561e+01, 1.899857e-02
