Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.226143e-01, 9.610283e-01, -2.732043e+00, -5.426160e-01, 1.274055e-09, 2.200149e-10, 6.263839e+01, 9.881661e-02
2.038000e+08, 1.215356e-01, 9.606929e-01, -2.762463e+00, -5.478691e-01, 1.169543e-09, 2.248654e-10, 6.269816e+01, 9.105984e-02
2.076000e+08, 1.200661e-01, 9.610363e-01, -2.790387e+00, -5.532380e-01, 1.052743e-09, 2.338777e-10, 6.268147e+01, 8.362558e-02
2.114000e+08, 1.182450e-01, 9.620202e-01, -2.815522e+00, -5.588221e-01, 9.228000e-10, 2.466357e-10, 6.259384e+01, 7.667671e-02
2.152000e+08, 1.161163e-01, 9.635940e-01, -2.837555e+00, -5.647108e-01, 7.789350e-10, 2.626424e-10, 6.244234e+01, 7.035849e-02
2.190000e+08, 1.137291e-01, 9.656967e-01, -2.856153e+00, -5.709817e-01, 6.205468e-10, 2.813467e-10, 6.223524e+01, 6.479592e-02
2.228000e+08, 1.111375e-01, 9.682592e-01, -2.870969e+00, -5.776991e-01, 4.473664e-10, 3.021693e-10, 6.198172e+01, 6.009194e-02
2.266000e+08, 1.084009e-01, 9.712064e-01, -2.881651e+00, -5.849138e-01, 2.596797e-10, 3.245255e-10, 6.169154e+01, 5.632629e-02
2.304000e+08, 1.055836e-01, 9.744591e-01, -2.887851e+00, -5.926622e-01, 5.862796e-11, 3.478443e-10, 6.137474e+01, 5.355515e-02
2.342000e+08, 1.027550e-01, 9.779360e-01, -2.889251e+00, -6.009673e-01, -1.534219e-10, 3.715823e-10, 6.104136e+01, 5.181131e-02
2.380000e+08, 9.998889e-02, 9.815554e-01, -2.885588e+00, -6.098393e-01, -3.724717e-10, 3.952335e-10, 6.070122e+01, 5.110478e-02
2.418000e+08, 9.736271e-02, 9.852368e-01, -2.876694e+00, -6.192759e-01, -5.925337e-10, 4.183350e-10, 6.036371e+01, 5.142379e-02
2.456000e+08, 9.495587e-02, 9.889023e-01, -2.862547e+00, -6.292641e-01, -8.054586e-10, 4.404695e-10, 6.003762e+01, 5.273597e-02
2.494000e+08, 9.284734e-02, 9.924777e-01, -2.843316e+00, -6.397808e-01, -1.001132e-09, 4.612668e-10, 5.973107e+01, 5.498979e-02
2.532000e+08, 9.111230e-02, 9.958937e-01, -2.819413e+00, -6.507941e-01, -1.168216e-09, 4.804031e-10, 5.945133e+01, 5.811619e-02
2.570000e+08, 8.981792e-02, 9.990867e-01, -2.791520e+00, -6.622642e-01, -1.295492e-09, 4.976014e-10, 5.920485e+01, 6.203033e-02
2.608000e+08, 8.901872e-02, 1.002000e+00, -2.760589e+00, -6.741450e-01, -1.373643e-09, 5.126307e-10, 5.899709e+01, 6.663367e-02
2.646000e+08, 8.875224e-02, 1.004584e+00, -2.727792e+00, -6.863846e-01, -1.397041e-09, 5.253064e-10, 5.883257e+01, 7.181615e-02
2.684000e+08, 8.903567e-02, 1.006797e+00, -2.694436e+00, -6.989269e-01, -1.364961e-09, 5.354905e-10, 5.871481e+01, 7.745869e-02
2.722000e+08, 8.986441e-02, 1.008606e+00, -2.661846e+00, -7.117123e-01, -1.281772e-09, 5.430917e-10, 5.864629e+01, 8.343588e-02
2.760000e+08, 9.121282e-02, 1.009987e+00, -2.631242e+00, -7.246792e-01, -1.156036e-09, 5.480651e-10, 5.862849e+01, 8.961876e-02
2.798000e+08, 9.303693e-02, 1.010927e+00, -2.603640e+00, -7.377649e-01, -9.988314e-10, 5.504123e-10, 5.866188e+01, 9.587783e-02
2.836000e+08, 9.527871e-02, 1.011418e+00, -2.579792e+00, -7.509066e-01, -8.219018e-10, 5.501791e-10, 5.874596e+01, 1.020858e-01
2.874000e+08, 9.787088e-02, 1.011464e+00, -2.560168e+00, -7.640427e-01, -6.361102e-10, 5.474540e-10, 5.887929e+01, 1.081207e-01
2.912000e+08, 1.007415e-01, 1.011078e+00, -2.544981e+00, -7.771138e-01, -4.504778e-10, 5.423653e-10, 5.905956e+01, 1.138678e-01
2.950000e+08, 1.038180e-01, 1.010279e+00, -2.534225e+00, -7.900634e-01, -2.718100e-10, 5.350772e-10, 5.928365e+01, 1.192225e-01
2.988000e+08, 1.070300e-01, 1.009095e+00, -2.527735e+00, -8.028389e-01, -1.047644e-10, 5.257864e-10, 5.954773e+01, 1.240918e-01
3.026000e+08, 1.103116e-01, 1.007561e+00, -2.525234e+00, -8.153927e-01, 4.783037e-11, 5.147178e-10, 5.984732e+01, 1.283960e-01
3.064000e+08, 1.136026e-01, 1.005716e+00, -2.526376e+00, -8.276821e-01, 1.845621e-10, 5.021206e-10, 6.017740e+01, 1.320693e-01
3.102000e+08, 1.168487e-01, 1.003605e+00, -2.530782e+00, -8.396708e-01, 3.050316e-10, 4.882645e-10, 6.053249e+01, 1.350609e-01
3.140000e+08, 1.200024e-01, 1.001277e+00, -2.538065e+00, -8.513286e-01, 4.095093e-10, 4.734357e-10, 6.090679e+01, 1.373349e-01
3.178000e+08, 1.230220e-01, 9.987844e-01, -2.547843e+00, -8.626324e-01, 4.986688e-10, 4.579336e-10, 6.129423e+01, 1.388706e-01
3.216000e+08, 1.258720e-01, 9.961795e-01, -2.559749e+00, -8.735661e-01, 5.733921e-10, 4.420663e-10, 6.168861e+01, 1.396618e-01
3.254000e+08, 1.285227e-01, 9.935170e-01, -2.573440e+00, -8.841209e-01, 6.346375e-10, 4.261468e-10, 6.208370e+01, 1.397167e-01
3.292000e+08, 1.309494e-01, 9.908506e-01, -2.588592e+00, -8.942957e-01, 6.833531e-10, 4.104885e-10, 6.247335e+01, 1.390571e-01
3.330000e+08, 1.331322e-01, 9.882333e-01, -2.604908e+00, -9.040965e-01, 7.204268e-10, 3.953994e-10, 6.285158e+01, 1.377174e-01
3.368000e+08, 1.350562e-01, 9.857154e-01, -2.622109e+00, -9.135371e-01, 7.466596e-10, 3.811768e-10, 6.321272e+01, 1.357438e-01
3.406000e+08, 1.367103e-01, 9.833444e-01, -2.639936e+00, -9.226381e-01, 7.627566e-10, 3.681002e-10, 6.355154e+01, 1.331930e-01
3.444000e+08, 1.380880e-01, 9.811634e-01, -2.658148e+00, -9.314269e-01, 7.693293e-10, 3.564243e-10, 6.386329e+01, 1.301313e-01
3.482000e+08, 1.391864e-01, 9.792109e-01, -2.676517e+00, -9.399370e-01, 7.669053e-10, 3.463728e-10, 6.414387e+01, 1.266328e-01
3.520000e+08, 1.400065e-01, 9.775196e-01, -2.694827e+00, -9.482070e-01, 7.559421e-10, 3.381307e-10, 6.438991e+01, 1.227779e-01
