Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 3.063243e-02, 8.072260e-01, 4.561903e-01, -3.440656e-01, 1.784175e-11, 2.825328e-10, 5.282722e+01, 2.700786e-02
2.038000e+08, 3.067309e-02, 8.071215e-01, 4.557643e-01, -3.508114e-01, 1.007874e-11, 2.821690e-10, 5.283169e+01, 2.702030e-02
2.076000e+08, 3.071876e-02, 8.070169e-01, 4.555236e-01, -3.575485e-01, 2.726676e-12, 2.818177e-10, 5.283637e+01, 2.704730e-02
2.114000e+08, 3.076933e-02, 8.069124e-01, 4.554585e-01, -3.642772e-01, -4.232324e-12, 2.814782e-10, 5.284126e+01, 2.708829e-02
2.152000e+08, 3.082476e-02, 8.068078e-01, 4.555596e-01, -3.709978e-01, -1.081467e-11, 2.811498e-10, 5.284638e+01, 2.714276e-02
2.190000e+08, 3.088499e-02, 8.067034e-01, 4.558178e-01, -3.777105e-01, -1.703544e-11, 2.808320e-10, 5.285172e+01, 2.721019e-02
2.228000e+08, 3.094996e-02, 8.065991e-01, 4.562245e-01, -3.844157e-01, -2.290850e-11, 2.805242e-10, 5.285730e+01, 2.729012e-02
2.266000e+08, 3.101965e-02, 8.064951e-01, 4.567715e-01, -3.911135e-01, -2.844664e-11, 2.802259e-10, 5.286313e+01, 2.738212e-02
2.304000e+08, 3.109402e-02, 8.063915e-01, 4.574507e-01, -3.978043e-01, -3.366169e-11, 2.799368e-10, 5.286920e+01, 2.748577e-02
2.342000e+08, 3.117304e-02, 8.062881e-01, 4.582544e-01, -4.044881e-01, -3.856459e-11, 2.796564e-10, 5.287552e+01, 2.760068e-02
2.380000e+08, 3.125670e-02, 8.061852e-01, 4.591752e-01, -4.111652e-01, -4.316554e-11, 2.793843e-10, 5.288211e+01, 2.772648e-02
2.418000e+08, 3.134499e-02, 8.060828e-01, 4.602058e-01, -4.178358e-01, -4.747402e-11, 2.791203e-10, 5.288896e+01, 2.786283e-02
2.456000e+08, 3.143789e-02, 8.059810e-01, 4.613393e-01, -4.245001e-01, -5.149890e-11, 2.788641e-10, 5.289609e+01, 2.800937e-02
2.494000e+08, 3.153539e-02, 8.058797e-01, 4.625689e-01, -4.311583e-01, -5.524853e-11, 2.786153e-10, 5.290350e+01, 2.816581e-02
2.532000e+08, 3.163751e-02, 8.057791e-01, 4.638880e-01, -4.378105e-01, -5.873074e-11, 2.783737e-10, 5.291119e+01, 2.833183e-02
2.570000e+08, 3.174422e-02, 8.056793e-01, 4.652903e-01, -4.444570e-01, -6.195296e-11, 2.781391e-10, 5.291918e+01, 2.850715e-02
2.608000e+08, 3.185555e-02, 8.055801e-01, 4.667695e-01, -4.510979e-01, -6.492223e-11, 2.779113e-10, 5.292746e+01, 2.869148e-02
2.646000e+08, 3.197149e-02, 8.054818e-01, 4.683196e-01, -4.577333e-01, -6.764528e-11, 2.776900e-10, 5.293606e+01, 2.888455e-02
2.684000e+08, 3.209205e-02, 8.053844e-01, 4.699347e-01, -4.643635e-01, -7.012855e-11, 2.774752e-10, 5.294496e+01, 2.908612e-02
2.722000e+08, 3.221723e-02, 8.052879e-01, 4.716091e-01, -4.709885e-01, -7.237822e-11, 2.772666e-10, 5.295419e+01, 2.929591e-02
2.760000e+08, 3.234705e-02, 8.051923e-01, 4.733372e-01, -4.776085e-01, -7.440028e-11, 2.770642e-10, 5.296374e+01, 2.951371e-02
2.798000e+08, 3.248151e-02, 8.050977e-01, 4.751136e-01, -4.842237e-01, -7.620051e-11, 2.768676e-10, 5.297362e+01, 2.973926e-02
