Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 8.428891e-02, 7.793255e-01, 2.916730e+00, -4.920286e-01, 2.136607e-10, 3.878240e-10, 3.392775e+01, 3.783918e-02
2.038000e+08, 8.396385e-02, 7.793668e-01, 2.911628e+00, -5.012883e-01, 2.120820e-10, 3.879108e-10, 3.395606e+01, 3.853063e-02
2.076000e+08, 8.363400e-02, 7.794089e-01, 2.906564e+00, -5.105501e-01, 2.105425e-10, 3.879943e-10, 3.398477e+01, 3.920604e-02
2.114000e+08, 8.329940e-02, 7.794515e-01, 2.901538e+00, -5.198139e-01, 2.090387e-10, 3.880748e-10, 3.401385e+01, 3.986552e-02
2.152000e+08, 8.296008e-02, 7.794949e-01, 2.896547e+00, -5.290796e-01, 2.075679e-10, 3.881526e-10, 3.404330e+01, 4.050919e-02
2.190000e+08, 8.261610e-02, 7.795388e-01, 2.891591e+00, -5.383472e-01, 2.061271e-10, 3.882279e-10, 3.407311e+01, 4.113715e-02
2.228000e+08, 8.226750e-02, 7.795834e-01, 2.886669e+00, -5.476165e-01, 2.047138e-10, 3.883008e-10, 3.410328e+01, 4.174948e-02
2.266000e+08, 8.191432e-02, 7.796286e-01, 2.881781e+00, -5.568876e-01, 2.033258e-10, 3.883717e-10, 3.413380e+01, 4.234627e-02
2.304000e+08, 8.155661e-02, 7.796744e-01, 2.876927e+00, -5.661604e-01, 2.019607e-10, 3.884406e-10, 3.416467e+01, 4.292760e-02
2.342000e+08, 8.119441e-02, 7.797207e-01, 2.872105e+00, -5.754349e-01, 2.006166e-10, 3.885078e-10, 3.419587e+01, 4.349353e-02
2.380000e+08, 8.082776e-02, 7.797677e-01, 2.867315e+00, -5.847109e-01, 1.992915e-10, 3.885733e-10, 3.422741e+01, 4.404414e-02
2.418000e+08, 8.045671e-02, 7.798152e-01, 2.862556e+00, -5.939886e-01, 1.979838e-10, 3.886373e-10, 3.425927e+01, 4.457949e-02
2.456000e+08, 8.008130e-02, 7.798633e-01, 2.857829e+00, -6.032677e-01, 1.966916e-10, 3.887000e-10, 3.429145e+01, 4.509961e-02
2.494000e+08, 7.970156e-02, 7.799120e-01, 2.853133e+00, -6.125484e-01, 1.954134e-10, 3.887615e-10, 3.432395e+01, 4.560458e-02
2.532000e+08, 7.931754e-02, 7.799612e-01, 2.848467e+00, -6.218305e-01, 1.941477e-10, 3.888219e-10, 3.435675e+01, 4.609443e-02
2.570000e+08, 7.892927e-02, 7.800109e-01, 2.843832e+00, -6.311140e-01, 1.928931e-10, 3.888812e-10, 3.438986e+01, 4.656921e-02
2.608000e+08, 7.853680e-02, 7.800611e-01, 2.839226e+00, -6.403990e-01, 1.916482e-10, 3.889396e-10, 3.442326e+01, 4.702896e-02
2.646000e+08, 7.814015e-02, 7.801119e-01, 2.834651e+00, -6.496853e-01, 1.904116e-10, 3.889971e-10, 3.445695e+01, 4.747372e-02
2.684000e+08, 7.773938e-02, 7.801631e-01, 2.830104e+00, -6.589731e-01, 1.891820e-10, 3.890539e-10, 3.449093e+01, 4.790352e-02
2.722000e+08, 7.733451e-02, 7.802148e-01, 2.825587e+00, -6.682622e-01, 1.879583e-10, 3.891100e-10, 3.452519e+01, 4.831839e-02
2.760000e+08, 7.692557e-02, 7.802670e-01, 2.821100e+00, -6.775526e-01, 1.867392e-10, 3.891654e-10, 3.455972e+01, 4.871836e-02
2.798000e+08, 7.651261e-02, 7.803196e-01, 2.816641e+00, -6.868444e-01, 1.855234e-10, 3.892203e-10, 3.459451e+01, 4.910347e-02
2.836000e+08, 7.609565e-02, 7.803726e-01, 2.812211e+00, -6.961374e-01, 1.843099e-10, 3.892746e-10, 3.462957e+01, 4.947374e-02
2.874000e+08, 7.567472e-02, 7.804261e-01, 2.807811e+00, -7.054318e-01, 1.830974e-10, 3.893285e-10, 3.466489e+01, 4.982918e-02
